obs_id,date,t_years,gold,silver,gas,oil,commodity_topics,price_gold,log_price_gold,dev_gold,sigma_gold,price_silver,log_price_silver,dev_silver,sigma_silver,var_spike,label,IN
10,1970-02-11,0.11507936507936507,1,1,1,1,"gas,gold,oil,silver",33.19892352554154,3.502517451467304,0.0,0.01,1.4198591994546865,0.35055771138335523,0.0,0.018,0.0,0,0
11,1970-02-16,0.12698412698412698,1,0,1,1,"gas,gold,oil",32.42350580306691,3.4788836475082388,0.0,0.01,,,,,0.0,0,0
12,1970-02-18,0.1349206349206349,1,0,0,1,"gold,oil",32.830747453344955,3.491365498642234,0.0,0.01,,,,,0.0,0,0
13,1970-02-23,0.14682539682539683,0,0,1,1,"gas,oil",,,,,,,,,0.0,0,0
14,1970-02-26,0.15873015873015872,0,0,1,0,gas,,,,,,,,,0.0,0,0
15,1970-03-03,0.17063492063492064,1,1,1,0,"gas,gold,silver",33.20926202739512,3.50282881374444,0.0,0.01,1.3704627438786547,0.3151484520633333,0.0,0.018,0.0,0,0
16,1970-03-06,0.18253968253968253,1,1,1,1,"gas,gold,oil,silver",32.98376014643128,3.496015323562469,0.0,0.01,1.3400103114502957,0.2926773090453738,0.0,0.018,0.0,0,0
17,1970-03-11,0.19444444444444445,1,1,1,1,"gas,gold,oil,silver",32.8307393355376,3.4913652513798663,0.0,0.01,1.3115789848309527,0.27123174331573696,0.0,0.018,0.0,0,0
18,1970-03-16,0.20634920634920634,0,1,1,1,"gas,oil,silver",,,,,1.2924563746616682,0.2565445741512523,0.0,0.018,0.0,0,0
19,1970-03-19,0.21825396825396826,1,1,1,1,"gas,gold,oil,silver",32.633829866220346,3.4853494762649704,0.0,0.01,1.280021096653747,0.24687655955644294,0.0,0.018,0.0,0,0
20,1970-03-23,0.2261904761904762,1,1,1,0,"gas,gold,silver",32.71675273765101,3.4878872628502173,0.0,0.01,1.2735876694492856,0.24183785441011335,0.0,0.018,0.0,0,0
21,1970-03-26,0.23809523809523808,1,0,1,0,"gas,gold",33.2128394404589,3.502936531295923,0.0,0.01,,,,,0.0,0,0
22,1970-03-31,0.25,1,1,1,0,"gas,gold,silver",33.28719448079368,3.5051727729017212,0.0,0.01,1.3282273031404754,0.2838451984110677,0.0,0.018,0.0,0,0
23,1970-04-03,0.2619047619047619,1,1,1,1,"gas,gold,oil,silver",33.030623942058796,3.497435129386522,0.0,0.01,1.3576309982951666,0.30574126783510813,0.0,0.018,0.0,0,0
24,1970-04-08,0.27380952380952384,1,0,0,1,"gold,oil",33.47120052349968,3.5106853832235227,0.0,0.01,,,,,0.0,0,0
25,1970-04-13,0.2857142857142857,1,1,1,1,"gas,gold,oil,silver",33.22374614086765,3.5032648654633487,0.0,0.01,1.3449741728833433,0.29637481055221876,0.0,0.018,0.0,0,0
26,1970-04-16,0.2976190476190476,1,0,1,1,"gas,gold,oil",32.9755800130424,3.4957672879268475,0.0,0.01,,,,,0.0,0,0
27,1970-04-20,0.3055555555555556,1,1,1,1,"gas,gold,oil,silver",32.405052075287315,3.4783143388923463,0.0,0.01,1.269857964321811,0.23890505509935545,0.0,0.018,0.0,0,0
28,1970-04-23,0.31746031746031744,1,1,0,0,"gold,silver",31.77848828870914,3.458789591969283,0.0,0.01,1.2185951572444986,0.19769868479227332,0.0,0.018,0.0,0,0
29,1970-04-28,0.32936507936507936,1,1,1,1,"gas,gold,oil,silver",32.63967467402459,3.4855285629513997,0.0,0.01,1.2430749152537182,0.2175880804257973,0.0,0.018,0.0,0,0
30,1970-05-01,0.3412698412698413,1,1,0,1,"gold,oil,silver",32.8068708421867,3.4906379703488124,0.0,0.01,1.2414317778596695,0.21626537307454213,0.0,0.018,0.0,0,0
31,1970-05-06,0.3531746031746032,1,1,1,1,"gas,gold,oil,silver",32.70944627834279,3.487663913199818,0.0,0.01,1.222959916810747,0.20127408168776606,0.0,0.018,0.0,0,0
32,1970-05-11,0.36507936507936506,0,1,1,1,"gas,oil,silver",,,,,1.1482801701688372,0.13826531879157322,0.0,0.018,0.0,0,0
33,1970-05-14,0.376984126984127,1,1,1,1,"gas,gold,oil,silver",31.930775942074412,3.463570307780444,0.0,0.01,1.1394096020204143,0.13051023528897399,0.0,0.018,0.0,0,0
34,1970-05-19,0.3888888888888889,1,0,1,1,"gas,gold,oil",31.81773754898035,3.460023918841277,0.0,0.01,,,,,0.0,0,0
35,1970-05-21,0.3968253968253968,1,1,1,1,"gas,gold,oil,silver",31.221886914372096,3.4411193525425237,0.0,0.01,1.129649000386739,0.12190696534535622,0.0,0.018,0.0,0,0
36,1970-05-26,0.4087301587301587,1,1,0,1,"gold,oil,silver",31.6456996572429,3.4546022675497037,0.0,0.01,1.1624098979203057,0.15049534831021028,0.0,0.018,0.0,0,0
37,1970-05-29,0.42063492063492064,1,1,1,1,"gas,gold,oil,silver",31.902928273696666,3.4626978009915463,0.0,0.01,1.131031127806125,0.12312971913024967,0.0,0.018,0.0,0,0
38,1970-06-03,0.43253968253968256,0,0,1,1,"gas,oil",,,,,,,,,0.0,0,0
39,1970-06-08,0.4444444444444444,1,1,1,1,"gas,gold,oil,silver",31.80737734195632,3.459698254765594,0.0,0.01,1.1692231712281564,0.1563395720778717,0.0,0.018,0.0,0,0
40,1970-06-11,0.45634920634920634,1,1,0,1,"gold,oil,silver",32.05581952774227,3.4674787434122765,0.0,0.01,1.180879812208745,0.1662597642200564,0.0,0.018,0.0,0,0
41,1970-06-16,0.46825396825396826,1,0,1,1,"gas,gold,oil",32.35068099074287,3.4766350714438277,0.0,0.01,,,,,0.0,0,0
42,1970-06-19,0.4801587301587302,1,1,0,1,"gold,oil,silver",32.41249930872919,3.4785441295374917,0.0,0.01,1.216292403581154,0.19580721810861246,0.0,0.018,0.0,0,0
43,1970-06-23,0.4880952380952381,1,1,1,1,"gas,gold,oil,silver",32.23512918171693,3.47305682625314,0.0,0.01,1.204488142265427,0.18605469849583567,0.0,0.018,0.0,0,0
44,1970-06-26,0.5,0,0,1,1,"gas,oil",,,,,,,,,0.0,0,0
45,1970-07-01,0.5119047619047619,1,1,0,0,"gold,silver",31.56441363898406,3.452030335343675,0.0,0.01,1.1674641379895427,0.15483399316369573,0.0,0.018,0.0,0,0
46,1970-07-06,0.5238095238095238,1,1,1,1,"gas,gold,oil,silver",31.330175554887887,3.44458170836008,0.0,0.01,1.179558560147571,0.1651402669142692,0.0,0.018,0.0,0,0
47,1970-07-09,0.5357142857142857,0,1,1,1,"gas,oil,silver",,,,,1.1940244882235311,0.1773295241600379,0.0,0.018,0.0,0,0
48,1970-07-14,0.5476190476190477,1,1,0,0,"gold,silver",32.260808960778405,3.473853148662212,0.0,0.01,1.2113388855535798,0.19172626485638322,0.0,0.018,0.0,0,0
49,1970-07-17,0.5595238095238095,1,1,1,1,"gas,gold,oil,silver",32.33935916790541,3.476285038488977,0.0,0.01,1.2153021434384619,0.19499272360446007,0.0,0.018,0.0,0,0
50,1970-07-22,0.5714285714285714,0,1,1,0,"gas,silver",,,,,1.2206260694227826,0.19936389877563826,0.0,0.018,0.0,0,0
51,1970-07-24,0.5793650793650794,1,1,1,1,"gas,gold,oil,silver",32.6905709794315,3.4870866870697093,0.0,0.01,1.2570537893499445,0.22877072053818553,0.0,0.018,0.0,0,0
52,1970-07-29,0.5912698412698413,1,0,0,1,"gold,oil",31.74232800855254,3.4576510586137457,0.0,0.01,,,,,0.0,0,0
53,1970-08-03,0.6031746031746031,1,1,1,1,"gas,gold,oil,silver",31.879309522116625,3.461957195033655,0.0,0.01,1.1771275147402107,0.16307716118664778,0.0,0.018,0.0,0,0
54,1970-08-06,0.6150793650793651,1,1,1,1,"gas,gold,oil,silver",31.80940532899778,3.4597620111190905,0.0,0.01,1.1898519169212591,0.17382885981822632,0.0,0.018,0.0,0,0
55,1970-08-11,0.626984126984127,0,1,1,1,"gas,oil,silver",,,,,1.1940518026236056,0.17735239981118867,0.0,0.018,0.0,0,0
56,1970-08-14,0.6388888888888888,1,1,1,0,"gas,gold,silver",32.60052980818853,3.4843285400255275,0.0,0.01,1.2047281686530553,0.1862539553141916,0.0,0.018,0.0,0,0
57,1970-08-19,0.6507936507936508,0,1,1,0,"gas,silver",,,,,1.1927206640038273,0.17623696985177223,0.0,0.018,0.0,0,0
58,1970-08-21,0.6587301587301587,1,1,0,1,"gold,oil,silver",32.05591875775806,3.4674818389457447,0.0,0.01,1.1615098910879584,0.14972078898023683,0.0,0.018,0.0,0,0
59,1970-08-26,0.6706349206349206,1,1,0,0,"gold,silver",31.736899471466042,3.457480025117743,0.0,0.01,1.1510757934834512,0.1406969776876656,0.0,0.018,0.0,0,0
60,1970-08-31,0.6825396825396826,1,1,1,1,"gas,gold,oil,silver",32.78599726700003,3.490001511645511,0.0,0.01,1.1861109658166784,0.1706798592819842,0.0,0.018,0.0,0,0
61,1970-09-03,0.6944444444444444,1,1,1,1,"gas,gold,oil,silver",34.09878305452081,3.529261696101946,0.0,0.01,1.2310707991186198,0.20788435904857594,0.0,0.018,0.0,0,0
62,1970-09-08,0.7063492063492064,0,1,0,0,silver,,,,,1.2103532675537352,0.1909122736535782,0.0,0.018,0.0,0,0
63,1970-09-11,0.7182539682539683,1,1,1,1,"gas,gold,oil,silver",33.594435681633826,3.514360448541905,0.0,0.01,1.1823697555123502,0.16752069198779268,0.0,0.018,0.0,0,0
64,1970-09-16,0.7301587301587301,1,1,1,1,"gas,gold,oil,silver",32.993465488879146,3.496309526370314,0.0,0.01,1.1421222713228532,0.1328881732107582,0.0,0.018,0.0,0,0
65,1970-09-21,0.7420634920634921,0,0,0,1,oil,,,,,,,,,0.0,0,0
66,1970-09-23,0.75,1,1,0,1,"gold,oil,silver",33.23221352550642,3.503519692411213,0.0,0.01,1.1237621176779058,0.11668208999619328,0.0,0.018,0.0,0,0
67,1970-09-28,0.7619047619047619,1,1,1,1,"gas,gold,oil,silver",32.947960181893194,3.4949293525646503,0.0,0.01,1.1100704190674986,0.10442345391332297,0.0,0.018,0.0,0,0
68,1970-10-01,0.7738095238095238,0,1,0,0,silver,,,,,1.094957763411139,0.09071579029726634,0.0,0.018,0.0,0,0
69,1970-10-06,0.7857142857142857,1,1,0,1,"gold,oil,silver",33.266584150933234,3.5045534142133636,0.0,0.01,1.0653526709575918,0.06330589078356103,0.0,0.018,0.0,0,0
70,1970-10-09,0.7976190476190477,1,1,1,1,"gas,gold,oil,silver",32.306777453298544,3.475277036493234,0.0,0.01,1.0082843213244574,0.008250194682387746,0.0,0.018,0.0,0,0
71,1970-10-14,0.8095238095238095,0,1,1,1,"gas,oil,silver",,,,,0.9698915727773314,-0.03057099437455646,0.0,0.018,0.0,0,0
72,1970-10-19,0.8214285714285714,1,1,1,1,"gas,gold,oil,silver",33.04640294227563,3.4979127235296232,0.0,0.01,1.0005283254691815,0.0005281859544180589,0.0,0.018,0.0,0,0
73,1970-10-22,0.8333333333333334,1,1,1,1,"gas,gold,oil,silver",32.75467833525732,3.4890458018107022,0.0,0.01,0.9736972041256629,-0.02665490239349433,0.0,0.018,0.0,0,0
74,1970-10-26,0.8412698412698413,1,1,1,1,"gas,gold,oil,silver",32.5896136801166,3.4839936388398622,0.0,0.01,0.9530266779433507,-0.04811238207510049,0.0,0.018,0.0,0,0
75,1970-10-29,0.8531746031746031,1,0,0,0,gold,33.60071800112073,3.514547435821817,0.0,0.01,,,,,0.0,0,0
76,1970-11-03,0.8650793650793651,0,0,1,0,gas,,,,,,,,,0.0,0,0
77,1970-11-06,0.876984126984127,1,0,1,0,"gas,gold",33.06888763007979,3.498592889599419,0.0,0.01,,,,,0.0,0,0
78,1970-11-11,0.8888888888888888,1,1,0,1,"gold,oil,silver",33.33567060870434,3.5066280131229415,0.0,0.01,0.9198349178280175,-0.08356106218328052,0.0,0.018,0.0,0,0
79,1970-11-16,0.9007936507936508,1,1,1,0,"gas,gold,silver",32.89349304381402,3.4932748583870357,0.0,0.01,0.8842643507657628,-0.12299922172005562,0.0,0.018,0.0,0,0
80,1970-11-19,0.9126984126984127,0,1,1,1,"gas,oil,silver",,,,,0.8754255515945832,-0.13304516617224127,0.0,0.018,0.0,0,0
81,1970-11-23,0.9206349206349206,1,0,1,1,"gas,gold,oil",32.98822730652477,3.4961507495295434,0.0,0.01,,,,,0.0,0,0
82,1970-11-26,0.9325396825396826,0,1,1,1,"gas,oil,silver",,,,,0.8115430319737199,-0.20881786573936167,0.0,0.018,0.0,0,0
83,1970-12-01,0.9444444444444444,1,0,1,1,"gas,gold,oil",31.934903837846022,3.46369957582524,0.0,0.01,,,,,0.0,0,0
84,1970-12-04,0.9563492063492064,1,1,1,1,"gas,gold,oil,silver",31.984389133608612,3.4652479441925563,0.0,0.01,0.7847289203621783,-0.24241694521731283,0.0,0.018,0.0,0,0
85,1970-12-09,0.9682539682539683,1,1,1,1,"gas,gold,oil,silver",32.29566036651814,3.47493286722454,0.0,0.01,0.7803955058692338,-0.2479544290026665,0.0,0.018,0.0,0,0
86,1970-12-14,0.9801587301587301,0,1,0,1,"oil,silver",,,,,0.7885731385817578,-0.23753012027730092,0.0,0.018,0.0,0,0
87,1970-12-17,0.9920634920634921,1,1,1,1,"gas,gold,oil,silver",33.019183845932396,3.497088721225047,0.0,0.01,0.808959398113665,-0.2120065509288711,0.0,0.018,0.0,0,0
88,1970-12-22,1.003968253968254,1,1,1,1,"gas,gold,oil,silver",32.61538409778098,3.4847840819004983,0.0,0.01,0.7690618189374205,-0.2625839239722271,0.0,0.018,0.0,0,0
89,1970-12-24,1.0119047619047619,1,1,1,1,"gas,gold,oil,silver",32.62875649343455,3.485194000575789,0.0,0.01,0.7612584118181569,-0.27278241001165016,0.0,0.018,0.0,0,0
90,1970-12-29,1.0238095238095237,1,1,1,0,"gas,gold,silver",33.19507836471091,3.502401622906728,0.0,0.01,0.7834154021291674,-0.2440921973243636,0.0,0.018,0.0,0,0
91,1971-01-01,1.0357142857142858,1,1,1,1,"gas,gold,oil,silver",33.459474342429424,3.510334985406267,0.0,0.01,0.7901885600160204,-0.23548367843687723,0.0,0.018,0.0,0,0
92,1971-01-06,1.0476190476190477,1,1,1,1,"gas,gold,oil,silver",33.803302417703975,3.520558502381981,0.0,0.01,0.8140967611059088,-0.20567604890673052,0.0,0.018,0.0,0,0
93,1971-01-11,1.0595238095238095,0,1,1,1,"gas,oil,silver",,,,,0.7979270885782409,-0.22573805340305053,0.0,0.018,0.0,0,0
94,1971-01-14,1.0714285714285714,1,1,1,1,"gas,gold,oil,silver",31.933451655721978,3.463654101595848,0.0,0.01,0.7347130882997931,-0.3082752120327614,0.0,0.018,0.0,0,0
95,1971-01-19,1.0833333333333333,0,0,1,0,gas,,,,,,,,,0.0,0,0
96,1971-01-22,1.0952380952380953,0,1,1,1,"gas,oil,silver",,,,,0.7675676894019746,-0.26452860874915196,0.0,0.018,0.0,0,0
97,1971-01-26,1.1031746031746033,1,1,0,1,"gold,oil,silver",32.82965417560317,3.491332197665854,0.0,0.01,0.7711884311327032,-0.259822536922926,0.0,0.018,0.0,0,0
98,1971-01-29,1.1150793650793651,1,1,0,1,"gold,oil,silver",33.173764433621386,3.501759335624817,0.0,0.01,0.8092985216885805,-0.21158742913656592,0.0,0.018,0.0,0,0
99,1971-02-03,1.126984126984127,1,1,1,0,"gas,gold,silver",32.811550339390884,3.4907805978954025,0.0,0.01,0.8129145132822237,-0.20712932467730716,0.0,0.018,0.0,0,0
100,1971-02-08,1.1388888888888888,1,1,1,1,"gas,gold,oil,silver",32.670342461242775,3.4864677079958337,0.0,0.01,0.7851170349121226,-0.2419224832523692,0.0,0.018,0.0,0,0
101,1971-02-11,1.1507936507936507,1,0,1,1,"gas,gold,oil",33.55031613764656,3.513046286253968,0.0,0.01,,,,,0.0,0,0
102,1971-02-16,1.1626984126984128,1,1,1,1,"gas,gold,oil,silver",33.42882601627988,3.509418582145008,0.0,0.01,0.8089833445658636,-0.2119769498168309,0.0,0.018,0.0,0,0
103,1971-02-19,1.1746031746031746,1,1,1,1,"gas,gold,oil,silver",33.881836113717505,3.5228790629351394,0.0,0.01,0.808628266111725,-0.21241596553296183,0.0,0.018,0.0,0,0
104,1971-02-24,1.1865079365079365,1,1,1,1,"gas,gold,oil,silver",34.5524381006689,3.542478115037061,0.0,0.01,0.8617232750502856,-0.14882108648231995,0.0,0.018,0.0,0,0
105,1971-02-26,1.1944444444444444,1,1,1,1,"gas,gold,oil,silver",34.76800693527282,3.5486976229869263,0.0,0.01,0.8692190136519379,-0.1401601559519332,0.0,0.018,0.0,0,0
106,1971-03-03,1.2063492063492063,0,1,1,1,"gas,oil,silver",,,,,0.8366444253203682,-0.17835611916018734,0.0,0.018,0.0,0,0
107,1971-03-08,1.2182539682539681,1,1,1,1,"gas,gold,oil,silver",34.99184747901703,3.555115105186259,0.0,0.01,0.8406336133193948,-0.1735993699165218,0.0,0.018,0.0,0,0
108,1971-03-11,1.2301587301587302,1,1,0,1,"gold,oil,silver",35.03666838687109,3.556395181264415,0.0,0.01,0.8295804468553901,-0.1868351917088652,0.0,0.018,0.0,0,0
109,1971-03-16,1.242063492063492,1,1,1,1,"gas,gold,oil,silver",34.30918426670033,3.5354130812073734,0.0,0.01,0.8221387689181584,-0.19584607953899014,0.0,0.018,0.0,0,0
110,1971-03-19,1.253968253968254,1,1,1,1,"gas,gold,oil,silver",34.83856788776697,3.550725045736667,0.0,0.01,0.854162522575698,-0.15763379583404724,0.0,0.018,0.0,0,0
111,1971-03-24,1.2658730158730158,1,0,1,0,"gas,gold",36.225832274820945,3.589772463093158,0.0,0.01,,,,,0.0,0,0
112,1971-03-26,1.2738095238095237,0,1,1,1,"gas,oil,silver",,,,,0.9133589520472114,-0.09062631897478812,0.0,0.018,0.0,0,0
113,1971-03-31,1.2857142857142858,1,1,1,1,"gas,gold,oil,silver",35.33093953889941,3.5647590542498238,0.0,0.01,0.9022607148081739,-0.10285175987647188,0.0,0.018,0.0,0,0
114,1971-04-05,1.2976190476190477,1,1,0,1,"gold,oil,silver",34.095913171345245,3.5291775287594374,0.0,0.01,0.8603507365569203,-0.1504151396702198,0.0,0.018,0.0,0,0
115,1971-04-08,1.3095238095238095,1,1,1,1,"gas,gold,oil,silver",34.27642035532303,3.5344576645700148,0.0,0.01,0.8686545681798049,-0.14080973771424488,0.0,0.018,0.0,0,0
116,1971-04-13,1.3214285714285714,1,0,1,0,"gas,gold",34.04157165687131,3.527582473522742,0.0,0.01,,,,,0.0,0,0
117,1971-04-16,1.3333333333333333,1,1,1,0,"gas,gold,silver",33.885752731819,3.5229946526491185,0.0,0.01,0.8117182374899404,-0.20860199720335115,0.0,0.018,0.0,0,0
118,1971-04-21,1.3452380952380953,1,1,1,1,"gas,gold,oil,silver",34.42603883290852,3.538813220859731,0.0,0.01,0.8533844620435964,-0.15854511551421824,0.0,0.018,0.0,0,0
119,1971-04-26,1.3571428571428572,0,1,1,1,"gas,oil,silver",,,,,0.8540365763258985,-0.15778125668929388,0.0,0.018,0.0,0,0
120,1971-04-28,1.3650793650793651,1,1,0,0,"gold,silver",33.61585277220494,3.5149977643990074,0.0,0.01,0.8315942025812615,-0.184410694425584,0.0,0.018,0.0,0,0
121,1971-05-03,1.376984126984127,1,1,0,0,"gold,silver",34.5867465403548,3.543470560715442,0.0,0.01,0.860920200131302,-0.1497534616240498,0.0,0.018,0.0,0,0
122,1971-05-06,1.3888888888888888,1,1,1,1,"gas,gold,oil,silver",35.18465833748149,3.560610144911837,0.0,0.01,0.8856946901344661,-0.12138298129073943,0.0,0.018,0.0,0,0
123,1971-05-11,1.4007936507936507,0,1,1,1,"gas,oil,silver",,,,,0.8709237053381379,-0.13820090029673782,0.0,0.018,0.0,0,0
124,1971-05-14,1.4126984126984128,1,1,0,1,"gold,oil,silver",36.586400349960584,3.5996765962184845,0.0,0.01,0.896770719006006,-0.10895505828576624,0.0,0.018,0.0,0,0
125,1971-05-19,1.4246031746031746,1,1,1,1,"gas,gold,oil,silver",35.91264213734262,3.5810893821769385,0.0,0.01,0.8450825427570379,-0.16832097265956925,0.0,0.018,0.0,0,0
126,1971-05-24,1.4365079365079365,1,1,1,1,"gas,gold,oil,silver",35.75522073418093,3.5766962930005572,0.0,0.01,0.842748163353469,-0.171087104219533,0.0,0.018,0.0,0,0
127,1971-05-27,1.4484126984126984,1,1,1,1,"gas,gold,oil,silver",34.86478759764935,3.5514773685175847,0.0,0.01,0.7911002439380135,-0.2343305886018906,0.0,0.018,0.0,0,0
128,1971-05-31,1.4563492063492063,1,0,1,0,"gas,gold",35.25697500021724,3.562663382030715,0.0,0.01,,,,,0.0,0,0
129,1971-06-03,1.4682539682539681,1,1,1,1,"gas,gold,oil,silver",36.09792012771971,3.5862352494884844,0.0,0.01,0.8392917246644879,-0.17519692774836415,0.0,0.018,0.0,0,0
130,1971-06-08,1.4801587301587302,1,1,1,1,"gas,gold,oil,silver",35.03898800698601,3.556461384571958,0.0,0.01,0.8166641889430227,-0.20252729806339553,0.0,0.018,0.0,0,0
131,1971-06-11,1.492063492063492,1,1,1,1,"gas,gold,oil,silver",34.48389027720435,3.540492266496089,0.0,0.01,0.7791611755349296,-0.24953735395403964,0.0,0.018,0.0,0,0
132,1971-06-16,1.503968253968254,1,1,1,1,"gas,gold,oil,silver",34.727004226787905,3.5475176040889616,0.0,0.01,0.7836321513216808,-0.2438155634807787,0.0,0.018,0.0,0,0
133,1971-06-21,1.5158730158730158,1,1,1,1,"gas,gold,oil,silver",35.78057389440358,3.5774051174825052,0.0,0.01,0.7935605422439023,-0.23122544420231217,0.0,0.018,0.0,0,0
134,1971-06-24,1.5277777777777777,0,1,1,1,"gas,oil,silver",,,,,0.7476098995585138,-0.290873961703337,0.0,0.018,0.0,0,0
135,1971-06-28,1.5357142857142858,1,1,1,1,"gas,gold,oil,silver",34.69748093169637,3.5466670886892766,0.0,0.01,0.7292967503158992,-0.315674564896709,0.0,0.018,0.0,0,0
136,1971-07-01,1.5476190476190477,0,1,1,1,"gas,oil,silver",,,,,0.7127279924377162,-0.33865542863874776,0.0,0.018,0.0,0,0
137,1971-07-06,1.5595238095238095,1,1,1,0,"gas,gold,silver",34.715027772816185,3.5471726702284276,0.0,0.01,0.7143330417096984,-0.3364059804226257,0.0,0.018,0.0,0,0
138,1971-07-09,1.5714285714285714,0,1,0,1,"oil,silver",,,,,0.7463818836535366,-0.2925179013760174,0.0,0.018,0.0,0,0
139,1971-07-14,1.5833333333333333,1,1,1,1,"gas,gold,oil,silver",36.141633030725835,3.5874454703835537,0.0,0.01,0.7628847813434676,-0.2706482665139892,0.0,0.018,0.0,0,0
140,1971-07-19,1.5952380952380953,1,1,1,1,"gas,gold,oil,silver",36.02905349563451,3.584325654518592,0.0,0.01,0.7600244229210569,-0.27440471079564865,0.0,0.018,0.0,0,0
141,1971-07-22,1.6071428571428572,1,1,1,1,"gas,gold,oil,silver",36.95997428678301,3.6098355510693185,0.0,0.01,0.7988760419607137,-0.22454948672749875,0.0,0.018,0.0,0,0
142,1971-07-27,1.619047619047619,1,1,1,1,"gas,gold,oil,silver",36.880328764835916,3.6076783130964882,0.0,0.01,0.8159005806268835,-0.20346276890787163,0.0,0.018,0.0,0,0
143,1971-07-29,1.626984126984127,1,1,1,1,"gas,gold,oil,silver",36.64123450001365,3.601174231924306,0.0,0.01,0.8113168377380288,-0.20909662577450394,0.0,0.018,0.0,0,0
144,1971-08-03,1.6388888888888888,1,1,1,1,"gas,gold,oil,silver",36.26831941436166,3.5909446168025347,0.0,0.01,0.7944814837109123,-0.23006559886421796,0.0,0.018,0.0,0,0
145,1971-08-06,1.6507936507936507,1,1,0,1,"gold,oil,silver",37.03034548975733,3.6117377248781444,0.0,0.01,0.8202442066773669,-0.19815317004015431,0.0,0.018,0.0,0,0
146,1971-08-11,1.6626984126984128,1,1,0,0,"gold,silver",38.1435222712648,3.641355947016321,0.0,0.01,0.8692155417881222,-0.14016415019353956,0.0,0.018,0.0,0,0
147,1971-08-16,1.6746031746031746,1,1,1,1,"gas,gold,oil,silver",37.73240763050362,3.630519344039535,0.0,0.01,0.8707788694643344,-0.13836721557494058,0.0,0.018,0.0,0,0
148,1971-08-19,1.6865079365079365,1,1,0,0,"gold,silver",37.690355967136675,3.62940425183876,0.0,0.01,0.860665862267279,-0.15004893086770643,0.0,0.018,0.0,0,0
149,1971-08-24,1.6984126984126984,1,1,0,0,"gold,silver",38.52170498431316,3.6512218482638032,0.0,0.01,0.8910904243399349,-0.11530937030837918,0.0,0.018,0.0,0,0
150,1971-08-27,1.7103174603174602,1,1,1,1,"gas,gold,oil,silver",39.21025808754894,3.6689383984694928,0.0,0.01,0.8934715528939582,-0.11264078272501421,0.0,0.018,0.0,0,0
151,1971-08-31,1.7182539682539681,0,1,0,1,"oil,silver",,,,,0.8779059050131698,-0.1302158607789745,0.0,0.018,0.0,0,0
152,1971-09-03,1.7301587301587302,1,1,1,1,"gas,gold,oil,silver",39.29038031436897,3.670979713196948,0.0,0.01,0.9061089299235471,-0.09859574846271535,0.0,0.018,0.0,0,0
153,1971-09-08,1.742063492063492,1,1,1,1,"gas,gold,oil,silver",38.871673931465494,3.660265808806059,0.0,0.01,0.8902568502973628,-0.11624526205198693,0.0,0.018,0.0,0,0
154,1971-09-13,1.753968253968254,1,1,1,1,"gas,gold,oil,silver",38.83864604441744,3.6594157829910325,0.0,0.01,0.9017673375485016,-0.1033987328255106,0.0,0.018,0.0,0,0
155,1971-09-16,1.7658730158730158,1,1,1,1,"gas,gold,oil,silver",40.57692614186002,3.703199583422673,0.0,0.01,0.9558546002137024,-0.04514946932454167,0.0,0.018,0.0,0,0
156,1971-09-21,1.7777777777777777,1,1,0,1,"gold,oil,silver",40.84690495711325,3.709831052391881,0.0,0.01,0.9798571487672804,-0.020348484506497178,0.0,0.018,0.0,0,0
