obs_id,date,t_years,gold,silver,gas,oil,commodity_topics,price_gold,log_price_gold,dev_gold,price_silver,log_price_silver,dev_silver,label,IN
26,1970-04-16,0.2976190476190476,1,0,1,1,"gas,gold,oil",32.9755800130424,3.4957672879268475,0.0,,,,0,0
27,1970-04-20,0.3055555555555556,1,1,1,1,"gas,gold,oil,silver",32.405052075287315,3.4783143388923463,0.0,1.432104862641722,0.3591452939591685,0.0,0,0
28,1970-04-23,0.31746031746031744,1,1,0,0,"gold,silver",31.77848828870914,3.458789591969283,0.0,1.4008532582633935,0.33708152115782486,0.0,0,0
29,1970-04-28,0.32936507936507936,1,1,1,1,"gas,gold,oil,silver",32.63967467402459,3.4855285629513997,0.0,1.4844202185166449,0.39502427077756824,0.0,0,0
30,1970-05-01,0.3412698412698413,1,1,0,1,"gold,oil,silver",32.8068708421867,3.4906379703488124,0.0,1.475470983458826,0.38897724964247604,0.0,0,0
31,1970-05-06,0.3531746031746032,1,1,1,1,"gas,gold,oil,silver",32.70944627834279,3.487663913199818,0.0,1.4858361318399003,0.3959776655445461,0.0,0,0
32,1970-05-11,0.36507936507936506,0,1,1,1,"gas,oil,silver",,,,1.4551085978017257,0.3750805355026203,0.0,0,0
33,1970-05-14,0.376984126984127,1,1,1,1,"gas,gold,oil,silver",31.930775942074412,3.463570307780444,0.0,1.4366551461364807,0.36231759648487105,0.0,0,0
34,1970-05-19,0.3888888888888889,1,0,1,1,"gas,gold,oil",31.81773754898035,3.460023918841277,0.0,,,,0,0
35,1970-05-21,0.3968253968253968,1,1,1,1,"gas,gold,oil,silver",31.221886914372096,3.4411193525425237,0.0,1.3410823875972293,0.2934770398450237,0.0,0,0
36,1970-05-26,0.4087301587301587,1,1,0,1,"gold,oil,silver",31.6456996572429,3.4546022675497037,0.0,1.395463699899354,0.33322676140177976,0.0,0,0
37,1970-05-29,0.42063492063492064,1,1,1,1,"gas,gold,oil,silver",31.902928273696666,3.4626978009915463,0.0,1.4440870829353118,0.36747734539416177,0.0,0,0
38,1970-06-03,0.43253968253968256,0,0,1,1,"gas,oil",,,,,,,0,0
39,1970-06-08,0.4444444444444444,1,1,1,1,"gas,gold,oil,silver",31.80737734195632,3.459698254765594,0.0,1.3985163707956585,0.33541193955894155,0.0,0,0
40,1970-06-11,0.45634920634920634,1,1,0,1,"gold,oil,silver",32.05581952774227,3.4674787434122765,0.0,1.4602280836603738,0.3785926452040959,0.0,0,0
41,1970-06-16,0.46825396825396826,1,0,1,1,"gas,gold,oil",32.35068099074287,3.4766350714438277,0.0,,,,0,0
42,1970-06-19,0.4801587301587302,1,1,0,1,"gold,oil,silver",32.41249930872919,3.4785441295374917,0.0,1.4325987560991775,0.3594901069158164,0.0,0,0
43,1970-06-23,0.4880952380952381,1,1,1,1,"gas,gold,oil,silver",32.23512918171693,3.47305682625314,0.0,1.3589766093428544,0.30673192335263866,0.0,0,0
44,1970-06-26,0.5,0,0,1,1,"gas,oil",,,,,,,0,0
45,1970-07-01,0.5119047619047619,1,1,0,0,"gold,silver",31.56441363898406,3.452030335343675,0.0,1.2970402360923385,0.2600849272836057,0.0,0,0
46,1970-07-06,0.5238095238095238,1,1,1,1,"gas,gold,oil,silver",31.330175554887887,3.44458170836008,0.0,1.3182379938086821,0.27629599171291586,0.0,0,0
47,1970-07-09,0.5357142857142857,0,1,1,1,"gas,oil,silver",,,,1.3485711527690902,0.2990456265876293,0.0,0,0
48,1970-07-14,0.5476190476190477,1,1,0,0,"gold,silver",32.260808960778405,3.473853148662212,0.0,1.339380331910885,0.2922070681325151,0.0,0,0
49,1970-07-17,0.5595238095238095,1,1,1,1,"gas,gold,oil,silver",32.33935916790541,3.476285038488977,0.0,1.3371973600173315,0.29057590130021504,0.0,0,0
50,1970-07-22,0.5714285714285714,0,1,1,0,"gas,silver",,,,1.2824397981929572,0.24876435598087487,0.0,0,0
51,1970-07-24,0.5793650793650794,1,1,1,1,"gas,gold,oil,silver",32.6905709794315,3.4870866870697093,0.0,1.284727574463622,0.25054669156262754,0.0,0,0
52,1970-07-29,0.5912698412698413,1,0,0,1,"gold,oil",31.74232800855254,3.4576510586137457,0.0,,,,0,0
53,1970-08-03,0.6031746031746031,1,1,1,1,"gas,gold,oil,silver",31.879309522116625,3.461957195033655,0.0,1.2394887143031283,0.2146989674118251,0.0,0,0
54,1970-08-06,0.6150793650793651,1,1,1,1,"gas,gold,oil,silver",31.80940532899778,3.4597620111190905,0.0,1.2167517199043572,0.19618478325363053,0.0,0,0
55,1970-08-11,0.626984126984127,0,1,1,1,"gas,oil,silver",,,,1.2364814706290352,0.21226982252862575,0.0,0,0
56,1970-08-14,0.6388888888888888,1,1,1,0,"gas,gold,silver",32.60052980818853,3.4843285400255275,0.0,1.3010045195772837,0.26313667344999425,0.0,0,0
57,1970-08-19,0.6507936507936508,0,1,1,0,"gas,silver",,,,1.287108551402777,0.2523982695814924,0.0,0,0
58,1970-08-21,0.6587301587301587,1,1,0,1,"gold,oil,silver",32.05591875775806,3.4674818389457447,0.0,1.3209539430276422,0.27835415969971133,0.0,0,0
59,1970-08-26,0.6706349206349206,1,1,0,0,"gold,silver",31.736899471466042,3.457480025117743,0.0,1.3226967414345494,0.27967263847576274,0.0,0,0
60,1970-08-31,0.6825396825396826,1,1,1,1,"gas,gold,oil,silver",32.78599726700003,3.490001511645511,0.0,1.365446878796645,0.3114817587923677,0.0,0,0
61,1970-09-03,0.6944444444444444,1,1,1,1,"gas,gold,oil,silver",34.09878305452081,3.529261696101946,0.0,1.382472403974962,0.32387349325669407,0.0,0,0
62,1970-09-08,0.7063492063492064,0,1,0,0,silver,,,,1.4134395763384944,0.3460261496881021,0.0,0,0
63,1970-09-11,0.7182539682539683,1,1,1,1,"gas,gold,oil,silver",33.594435681633826,3.514360448541905,0.0,1.3307385885205083,0.2857341178098468,0.0,0,0
64,1970-09-16,0.7301587301587301,1,1,1,1,"gas,gold,oil,silver",32.993465488879146,3.496309526370314,0.0,1.3131225518971512,0.27240792828194965,0.0,0,0
65,1970-09-21,0.7420634920634921,0,0,0,1,oil,,,,,,,0,0
66,1970-09-23,0.75,1,1,0,1,"gold,oil,silver",33.23221352550642,3.503519692411213,0.0,1.308075742876398,0.26855715875629615,0.0,0,0
67,1970-09-28,0.7619047619047619,1,1,1,1,"gas,gold,oil,silver",32.947960181893194,3.4949293525646503,0.0,1.2785354524188284,0.24571524506259274,0.0,0,0
68,1970-10-01,0.7738095238095238,0,1,0,0,silver,,,,1.2738846501340741,0.24207101155482574,0.0,0,0
69,1970-10-06,0.7857142857142857,1,1,0,1,"gold,oil,silver",33.266584150933234,3.5045534142133636,0.0,1.2668359517491425,0.2365224152521277,0.0,0,0
70,1970-10-09,0.7976190476190477,1,1,1,1,"gas,gold,oil,silver",32.306777453298544,3.475277036493234,0.0,1.2416882773653546,0.21647196760150245,0.0,0,0
71,1970-10-14,0.8095238095238095,0,1,1,1,"gas,oil,silver",,,,1.291214630630846,0.25558334950315437,0.0,0,0
72,1970-10-19,0.8214285714285714,1,1,1,1,"gas,gold,oil,silver",33.04640294227563,3.4979127235296232,0.0,1.3322477688944248,0.2868675675034853,0.0,0,0
73,1970-10-22,0.8333333333333334,1,1,1,1,"gas,gold,oil,silver",32.75467833525732,3.4890458018107022,0.0,1.3345761757514105,0.28861377010025835,0.0,0,0
74,1970-10-26,0.8412698412698413,1,1,1,1,"gas,gold,oil,silver",32.5896136801166,3.4839936388398622,0.0,1.3479510038509965,0.29858566453799085,0.0,0,0
75,1970-10-29,0.8531746031746031,1,0,0,0,gold,33.60071800112073,3.514547435821817,0.0,,,,0,0
76,1970-11-03,0.8650793650793651,0,0,1,0,gas,,,,,,,0,0
77,1970-11-06,0.876984126984127,1,0,1,0,"gas,gold",33.06888763007979,3.498592889599419,0.0,,,,0,0
78,1970-11-11,0.8888888888888888,1,1,0,1,"gold,oil,silver",33.33567060870434,3.5066280131229415,0.0,1.3810017176045475,0.3228091181660975,0.0,0,0
79,1970-11-16,0.9007936507936508,1,1,1,0,"gas,gold,silver",32.89349304381402,3.4932748583870357,0.0,1.395547754250898,0.33328699358136804,0.0,0,0
80,1970-11-19,0.9126984126984127,0,1,1,1,"gas,oil,silver",,,,1.43325997750212,0.3599515542348506,0.0,0,0
81,1970-11-23,0.9206349206349206,1,0,1,1,"gas,gold,oil",32.98822730652477,3.4961507495295434,0.0,,,,0,0
82,1970-11-26,0.9325396825396826,0,1,1,1,"gas,oil,silver",,,,1.388051667614725,0.3279010858980841,0.0,0,0
83,1970-12-01,0.9444444444444444,1,0,1,1,"gas,gold,oil",31.934903837846022,3.46369957582524,0.0,,,,0,0
84,1970-12-04,0.9563492063492064,1,1,1,1,"gas,gold,oil,silver",31.984389133608612,3.4652479441925563,0.0,1.4952321553637706,0.4022814826554796,0.0,0,0
85,1970-12-09,0.9682539682539683,1,1,1,1,"gas,gold,oil,silver",32.29566036651814,3.47493286722454,0.0,1.5089557502182207,0.4114178554447044,0.0,0,0
86,1970-12-14,0.9801587301587301,0,1,0,1,"oil,silver",,,,1.4926717750761866,0.40056765184037296,0.0,0,0
87,1970-12-17,0.9920634920634921,1,1,1,1,"gas,gold,oil,silver",33.019183845932396,3.497088721225047,0.0,1.4673916214697396,0.38348641750207724,0.0,0,0
88,1970-12-22,1.003968253968254,1,1,1,1,"gas,gold,oil,silver",32.61538409778098,3.4847840819004983,0.0,1.4908251111033497,0.39932973252682047,0.0,0,0
89,1970-12-24,1.0119047619047619,1,1,1,1,"gas,gold,oil,silver",32.62875649343455,3.485194000575789,0.0,1.5018157030586288,0.40667484478734367,0.0,0,0
90,1970-12-29,1.0238095238095237,1,1,1,0,"gas,gold,silver",33.19507836471091,3.502401622906728,0.0,1.547208967376363,0.436452641574168,0.0,0,0
91,1971-01-01,1.0357142857142858,1,1,1,1,"gas,gold,oil,silver",33.459474342429424,3.510334985406267,0.0,1.55392931412368,0.4407867645040194,0.0,0,0
92,1971-01-06,1.0476190476190477,1,1,1,1,"gas,gold,oil,silver",33.803302417703975,3.520558502381981,0.0,1.5114703121185713,0.41308289370711615,0.0,0,0
93,1971-01-11,1.0595238095238095,0,1,1,1,"gas,oil,silver",,,,1.4825597499266,0.3937701545693839,0.0,0,0
94,1971-01-14,1.0714285714285714,1,1,1,1,"gas,gold,oil,silver",31.933451655721978,3.463654101595848,0.0,1.4528922024014899,0.3735561921604498,0.0,0,0
95,1971-01-19,1.0833333333333333,0,0,1,0,gas,,,,,,,0,0
96,1971-01-22,1.0952380952380953,0,1,1,1,"gas,oil,silver",,,,1.4817752765857874,0.3932408801438489,0.0,0,0
97,1971-01-26,1.1031746031746033,1,1,0,1,"gold,oil,silver",32.82965417560317,3.491332197665854,0.0,1.4602355669392941,0.37859776992387717,0.0,0,0
98,1971-01-29,1.1150793650793651,1,1,0,1,"gold,oil,silver",33.173764433621386,3.501759335624817,0.0,1.4598442894771417,0.3783297789895646,0.0,0,0
99,1971-02-03,1.126984126984127,1,1,1,0,"gas,gold,silver",32.811550339390884,3.4907805978954025,0.0,1.4557944453112117,0.3755517621371177,0.0,0,0
100,1971-02-08,1.1388888888888888,1,1,1,1,"gas,gold,oil,silver",32.670342461242775,3.4864677079958337,0.0,1.466398660078786,0.38280950379415873,0.0,0,0
101,1971-02-11,1.1507936507936507,1,0,1,1,"gas,gold,oil",33.55031613764656,3.513046286253968,0.0,,,,0,0
102,1971-02-16,1.1626984126984128,1,1,1,1,"gas,gold,oil,silver",33.42882601627988,3.509418582145008,0.0,1.5449857002393448,0.43501465479836154,0.0,0,0
103,1971-02-19,1.1746031746031746,1,1,1,1,"gas,gold,oil,silver",33.881836113717505,3.5228790629351394,0.0,1.564788332576276,0.44775056409492564,0.0,0,0
104,1971-02-24,1.1865079365079365,1,1,1,1,"gas,gold,oil,silver",34.5524381006689,3.542478115037061,0.0,1.5953014664912504,0.4670627255817423,0.0,0,0
105,1971-02-26,1.1944444444444444,1,1,1,1,"gas,gold,oil,silver",34.76800693527282,3.5486976229869263,0.0,1.5707279666585312,0.4515391849280057,0.0,0,0
106,1971-03-03,1.2063492063492063,0,1,1,1,"gas,oil,silver",,,,1.5830462735586788,0.45935101203113526,0.0,0,0
107,1971-03-08,1.2182539682539681,1,1,1,1,"gas,gold,oil,silver",34.99184747901703,3.555115105186259,0.0,1.7231526032068927,0.5441555219389367,0.0,0,0
108,1971-03-11,1.2301587301587302,1,1,0,1,"gold,oil,silver",35.03666838687109,3.556395181264415,0.0,1.8238653030390923,0.6009580419072729,0.0,0,0
109,1971-03-16,1.242063492063492,1,1,1,1,"gas,gold,oil,silver",34.30918426670033,3.5354130812073734,0.0,1.7518939668977829,0.5606974695056548,0.0,0,0
110,1971-03-19,1.253968253968254,1,1,1,1,"gas,gold,oil,silver",34.83856788776697,3.550725045736667,0.0,1.786253836377675,0.5801205979868136,0.0,0,0
111,1971-03-24,1.2658730158730158,1,0,1,0,"gas,gold",36.225832274820945,3.589772463093158,0.0,,,,0,0
112,1971-03-26,1.2738095238095237,0,1,1,1,"gas,oil,silver",,,,1.9833266623248305,0.6847755673500731,0.0,0,0
113,1971-03-31,1.2857142857142858,1,1,1,1,"gas,gold,oil,silver",35.33093953889941,3.5647590542498238,0.0,1.964794834450564,0.675387829921304,0.0,0,0
114,1971-04-05,1.2976190476190477,1,1,0,1,"gold,oil,silver",34.095913171345245,3.5291775287594374,0.0,1.8561418309687485,0.6185000489921538,0.0,0,0
115,1971-04-08,1.3095238095238095,1,1,1,1,"gas,gold,oil,silver",34.27642035532303,3.5344576645700148,0.0,1.9039146347588767,0.643912100678605,0.0,0,0
116,1971-04-13,1.3214285714285714,1,0,1,0,"gas,gold",34.04157165687131,3.527582473522742,0.0,,,,0,0
117,1971-04-16,1.3333333333333333,1,1,1,0,"gas,gold,silver",33.885752731819,3.5229946526491185,0.0,1.791203693133794,0.582887848121293,0.0,0,0
118,1971-04-21,1.3452380952380953,1,1,1,1,"gas,gold,oil,silver",34.42603883290852,3.538813220859731,0.0,1.8263257704664346,0.6023061728683345,0.0,0,0
119,1971-04-26,1.3571428571428572,0,1,1,1,"gas,oil,silver",,,,1.8294052666771194,0.6039909231455268,0.0,0,0
120,1971-04-28,1.3650793650793651,1,1,0,0,"gold,silver",33.61585277220494,3.5149977643990074,0.0,1.7807958285644439,0.577060359086065,0.0,0,0
121,1971-05-03,1.376984126984127,1,1,0,0,"gold,silver",34.5867465403548,3.543470560715442,0.0,1.7822333204218712,0.5778672522521394,0.0,0,0
122,1971-05-06,1.3888888888888888,1,1,1,1,"gas,gold,oil,silver",35.18465833748149,3.560610144911837,0.0,1.853635214124504,0.6171486916489851,0.0,0,0
123,1971-05-11,1.4007936507936507,0,1,1,1,"gas,oil,silver",,,,1.8754061545464369,0.628825251722668,0.0,0,0
124,1971-05-14,1.4126984126984128,1,1,0,1,"gold,oil,silver",36.586400349960584,3.5996765962184845,0.0,1.8830115552318294,0.6328723862636371,0.0,0,0
125,1971-05-19,1.4246031746031746,1,1,1,1,"gas,gold,oil,silver",35.91264213734262,3.5810893821769385,0.0,1.8077498910364023,0.5920829177971111,0.0,0,0
126,1971-05-24,1.4365079365079365,1,1,1,1,"gas,gold,oil,silver",35.75522073418093,3.5766962930005572,0.0,1.7371742659060423,0.5522598080217451,0.0,0,0
127,1971-05-27,1.4484126984126984,1,1,1,1,"gas,gold,oil,silver",34.86478759764935,3.5514773685175847,0.0,1.7509165587030087,0.5601393986576897,0.0,0,0
128,1971-05-31,1.4563492063492063,1,0,1,0,"gas,gold",35.25697500021724,3.562663382030715,0.0,,,,0,0
129,1971-06-03,1.4682539682539681,1,1,1,1,"gas,gold,oil,silver",36.09792012771971,3.5862352494884844,0.0,1.8092229500969048,0.5928974437593703,0.0,0,0
130,1971-06-08,1.4801587301587302,1,1,1,1,"gas,gold,oil,silver",35.03898800698601,3.556461384571958,0.0,1.7608426788858078,0.5657924892858754,0.0,0,0
131,1971-06-11,1.492063492063492,1,1,1,1,"gas,gold,oil,silver",34.48389027720435,3.540492266496089,0.0,1.7530408953734986,0.5613519344596258,0.0,0,0
132,1971-06-16,1.503968253968254,1,1,1,1,"gas,gold,oil,silver",34.727004226787905,3.5475176040889616,0.0,1.6887062782801237,0.523962719967556,0.0,0,0
133,1971-06-21,1.5158730158730158,1,1,1,1,"gas,gold,oil,silver",35.78057389440358,3.5774051174825052,0.0,1.651881655123105,0.5019150351980277,0.0,0,0
134,1971-06-24,1.5277777777777777,0,1,1,1,"gas,oil,silver",,,,1.61042552650436,0.47649844625132565,0.0,0,0
135,1971-06-28,1.5357142857142858,1,1,1,1,"gas,gold,oil,silver",34.69748093169637,3.5466670886892766,0.0,1.5824550477330437,0.4589774687768437,0.0,0,0
136,1971-07-01,1.5476190476190477,0,1,1,1,"gas,oil,silver",,,,1.5752969737574747,0.4544438092700312,0.0,0,0
137,1971-07-06,1.5595238095238095,1,1,1,0,"gas,gold,silver",34.715027772816185,3.5471726702284276,0.0,1.537807717956776,0.4303578424333504,0.0,0,0
138,1971-07-09,1.5714285714285714,0,1,0,1,"oil,silver",,,,1.6028322539485076,0.47177222307906674,0.0,0,0
139,1971-07-14,1.5833333333333333,1,1,1,1,"gas,gold,oil,silver",36.141633030725835,3.5874454703835537,0.0,1.6896950767280465,0.5245480846843273,0.0,0,0
140,1971-07-19,1.5952380952380953,1,1,1,1,"gas,gold,oil,silver",36.02905349563451,3.584325654518592,0.0,1.7700738690731372,0.5710212796545268,0.0,0,0
141,1971-07-22,1.6071428571428572,1,1,1,1,"gas,gold,oil,silver",36.95997428678301,3.6098355510693185,0.0,1.780499644059882,0.5768940238254715,0.0,0,0
142,1971-07-27,1.619047619047619,1,1,1,1,"gas,gold,oil,silver",36.880328764835916,3.6076783130964882,0.0,1.7976761371648697,0.5864947958901642,0.0,0,0
143,1971-07-29,1.626984126984127,1,1,1,1,"gas,gold,oil,silver",36.64123450001365,3.601174231924306,0.0,1.7546027107457716,0.5622424556475606,0.0,0,0
144,1971-08-03,1.6388888888888888,1,1,1,1,"gas,gold,oil,silver",36.26831941436166,3.5909446168025347,0.0,1.7793836134457848,0.5762670197526235,0.0,0,0
145,1971-08-06,1.6507936507936507,1,1,0,1,"gold,oil,silver",37.03034548975733,3.6117377248781444,0.0,1.858686683521363,0.6198701542020095,0.0,0,0
146,1971-08-11,1.6626984126984128,1,1,0,0,"gold,silver",38.1435222712648,3.641355947016321,0.0,1.9088181204111745,0.6464842654069702,0.0,0,0
147,1971-08-16,1.6746031746031746,1,1,1,1,"gas,gold,oil,silver",37.73240763050362,3.630519344039535,0.0,2.032504526306617,0.709268789402474,0.0,0,0
148,1971-08-19,1.6865079365079365,1,1,0,0,"gold,silver",37.690355967136675,3.62940425183876,0.0,1.9377823742050775,0.661544213151302,0.0,0,0
149,1971-08-24,1.6984126984126984,1,1,0,0,"gold,silver",38.52170498431316,3.6512218482638032,0.0,1.9902059473064526,0.6882381244903358,0.0,0,0
150,1971-08-27,1.7103174603174602,1,1,1,1,"gas,gold,oil,silver",39.21025808754894,3.6689383984694928,0.0,2.118832469197383,0.750865214904112,0.0,0,0
151,1971-08-31,1.7182539682539681,0,1,0,1,"oil,silver",,,,2.116692062773176,0.7498545223250688,0.0,0,0
152,1971-09-03,1.7301587301587302,1,1,1,1,"gas,gold,oil,silver",39.29038031436897,3.670979713196948,0.0,2.1618060388204703,0.7709440014184297,0.0,0,0
153,1971-09-08,1.742063492063492,1,1,1,1,"gas,gold,oil,silver",38.871673931465494,3.660265808806059,0.0,2.0834599699890903,0.7340299588275945,0.0,0,0
154,1971-09-13,1.753968253968254,1,1,1,1,"gas,gold,oil,silver",38.83864604441744,3.6594157829910325,0.0,2.000793866218402,0.6935440349120401,0.0,0,0
155,1971-09-16,1.7658730158730158,1,1,1,1,"gas,gold,oil,silver",40.57692614186002,3.703199583422673,0.0,2.033516688762676,0.709766653246969,0.0,0,0
156,1971-09-21,1.7777777777777777,1,1,0,1,"gold,oil,silver",40.84690495711325,3.709831052391881,0.0,1.9581248487273732,0.671987305470501,0.0,0,0
157,1971-09-24,1.7896825396825398,1,1,1,0,"gas,gold,silver",41.344599533327816,3.7219418091513545,0.0,1.9398361886544695,0.662603530672175,0.0,0,0
158,1971-09-29,1.8015873015873016,1,1,0,1,"gold,oil,silver",39.95253343462265,3.6876920853361135,0.0,1.9055009983659696,0.6447449652707483,0.0,0,0
159,1971-10-01,1.8095238095238095,0,1,1,1,"gas,oil,silver",,,,1.925069861834291,0.6549622589431832,0.0,0,0
160,1971-10-06,1.8214285714285714,1,1,1,0,"gas,gold,silver",40.624291238949056,3.7043661940718415,0.0,2.0362657444261405,0.7111176129735395,0.0,0,0
161,1971-10-11,1.8333333333333333,1,1,0,1,"gold,oil,silver",40.95820841274281,3.712552239851363,0.0,2.143256738840363,0.7623265127875152,0.0,0,0
162,1971-10-14,1.8452380952380953,0,1,0,1,"oil,silver",,,,2.1488252724302606,0.7649213079007811,0.0,0,0
163,1971-10-19,1.8571428571428572,0,1,1,0,"gas,silver",,,,2.252819082712243,0.8121823576098808,0.0,0,0
164,1971-10-22,1.869047619047619,0,1,0,1,"oil,silver",,,,2.3252269735480198,0.843817657305908,0.0,0,0
165,1971-10-27,1.880952380952381,1,1,1,1,"gas,gold,oil,silver",42.10849886798311,3.7402495936634206,0.0,2.3408387689430286,0.8505093134086295,0.0,0,0
166,1971-10-29,1.8888888888888888,1,1,1,1,"gas,gold,oil,silver",41.94966984011065,3.73647056256307,0.0,2.285651661893118,0.8266511748873772,0.0,0,0
167,1971-11-03,1.9007936507936507,0,1,1,1,"gas,oil,silver",,,,2.2619509225844974,0.8162276809883966,0.0,0,0
168,1971-11-08,1.9126984126984128,1,1,0,1,"gold,oil,silver",41.48485700680932,3.725328469245401,0.0,2.252854129960864,0.8121979145519701,0.0,0,0
169,1971-11-11,1.9246031746031746,0,1,0,1,"oil,silver",,,,2.296454652331761,0.8313664781623428,0.0,0,0
170,1971-11-16,1.9365079365079365,1,1,0,1,"gold,oil,silver",43.58337317940511,3.7746757285267174,0.0,2.3313990013099692,0.8464685171385591,0.0,0,0
171,1971-11-19,1.9484126984126984,0,1,1,1,"gas,oil,silver",,,,2.294631426260311,0.8305722320357904,0.0,0,0
172,1971-11-24,1.9603174603174602,1,1,1,1,"gas,gold,oil,silver",44.00951417294374,3.784405841746931,0.0,2.3013838774790982,0.83351062785522,0.0,0,0
173,1971-11-29,1.9722222222222223,0,0,1,1,"gas,oil",,,,,,,0,0
174,1971-12-01,1.9801587301587302,1,0,1,1,"gas,gold,oil",43.68923566984721,3.777101748414509,0.0,,,,0,0
175,1971-12-06,1.992063492063492,0,1,1,0,"gas,silver",,,,2.221100379712144,0.7980027396191094,0.0,0,0
176,1971-12-09,2.003968253968254,1,1,1,1,"gas,gold,oil,silver",45.16982319414558,3.8104292354269633,0.0,2.111526069281871,0.7474109416485234,0.0,0,0
177,1971-12-14,2.015873015873016,1,1,1,1,"gas,gold,oil,silver",44.73594848559774,3.800777395090603,0.0,2.0467324549098675,0.7162445970671003,0.0,0,0
178,1971-12-17,2.0277777777777777,1,1,1,1,"gas,gold,oil,silver",45.351459838954796,3.814442366538187,0.0,2.01135707724385,0.6988096570589992,0.0,0,0
179,1971-12-22,2.0396825396825395,1,1,1,1,"gas,gold,oil,silver",45.034104463234016,3.807420079687352,0.0,2.0564147970711364,0.7209640767924335,0.0,0,0
180,1971-12-27,2.0515873015873014,0,1,1,1,"gas,oil,silver",,,,2.0826592241767883,0.733645550324216,0.0,0,0
181,1971-12-30,2.0634920634920637,1,1,0,0,"gold,silver",46.83156298635795,3.846557398388182,0.0,2.1086462782870496,0.7460461673195915,0.0,0,0
