obs_id,date,t_years,gold,silver,gas,oil,commodity_topics,price_gold,log_price_gold,dev_gold,price_silver,log_price_silver,dev_silver,label,IN
26,1970-04-16,0.2976190476190476,1,0,1,1,"gas,gold,oil",32.9755800130424,3.4957672879268475,0.0,,,,0,0
27,1970-04-20,0.3055555555555556,1,1,1,1,"gas,gold,oil,silver",32.405052075287315,3.4783143388923463,0.0,1.3463348591743558,0.2973859812433156,0.0,0,0
28,1970-04-23,0.31746031746031744,1,1,0,0,"gold,silver",31.77848828870914,3.458789591969283,0.0,1.298372424912358,0.2611114992480793,0.0,0,0
29,1970-04-28,0.32936507936507936,1,1,1,1,"gas,gold,oil,silver",32.63967467402459,3.4855285629513997,0.0,1.3798750134643056,0.32199292511400573,0.0,0,0
30,1970-05-01,0.3412698412698413,1,1,0,1,"gold,oil,silver",32.8068708421867,3.4906379703488124,0.0,1.3837646972573223,0.32480782630847527,0.0,0,0
31,1970-05-06,0.3531746031746032,1,1,1,1,"gas,gold,oil,silver",32.70944627834279,3.487663913199818,0.0,1.381957284014985,0.3235008160508479,0.0,0,0
32,1970-05-11,0.36507936507936506,0,1,1,1,"gas,oil,silver",,,,1.3239557575763092,0.2806240412286355,0.0,0,0
33,1970-05-14,0.376984126984127,1,1,1,1,"gas,gold,oil,silver",31.930775942074412,3.463570307780444,0.0,1.316579848093486,0.27503734991405887,0.0,0,0
34,1970-05-19,0.3888888888888889,1,0,1,1,"gas,gold,oil",31.81773754898035,3.460023918841277,0.0,,,,0,0
35,1970-05-21,0.3968253968253968,1,1,1,1,"gas,gold,oil,silver",31.221886914372096,3.4411193525425237,0.0,1.2364195726696752,0.21221976152069272,0.0,0,0
36,1970-05-26,0.4087301587301587,1,1,0,1,"gold,oil,silver",31.6456996572429,3.4546022675497037,0.0,1.2808361600885372,0.24751311472574528,0.0,0,0
37,1970-05-29,0.42063492063492064,1,1,1,1,"gas,gold,oil,silver",31.902928273696666,3.4626978009915463,0.0,1.3143054354652186,0.27330834013237887,0.0,0,0
38,1970-06-03,0.43253968253968256,0,0,1,1,"gas,oil",,,,,,,0,0
39,1970-06-08,0.4444444444444444,1,1,1,1,"gas,gold,oil,silver",31.80737734195632,3.459698254765594,0.0,1.2873070273247917,0.2525524606328892,0.0,0,0
40,1970-06-11,0.45634920634920634,1,1,0,1,"gold,oil,silver",32.05581952774227,3.4674787434122765,0.0,1.3260337099602213,0.28219231373330605,0.0,0,0
41,1970-06-16,0.46825396825396826,1,0,1,1,"gas,gold,oil",32.35068099074287,3.4766350714438277,0.0,,,,0,0
42,1970-06-19,0.4801587301587302,1,1,0,1,"gold,oil,silver",32.41249930872919,3.4785441295374917,0.0,1.3305208298534488,0.2855704669714188,0.0,0,0
43,1970-06-23,0.4880952380952381,1,1,1,1,"gas,gold,oil,silver",32.23512918171693,3.47305682625314,0.0,1.2877682162099604,0.2529106551293471,0.0,0,0
44,1970-06-26,0.5,0,0,1,1,"gas,oil",,,,,,,0,0
45,1970-07-01,0.5119047619047619,1,1,0,0,"gold,silver",31.56441363898406,3.452030335343675,0.0,1.2240794986708983,0.20218913187550602,0.0,0,0
46,1970-07-06,0.5238095238095238,1,1,1,1,"gas,gold,oil,silver",31.330175554887887,3.44458170836008,0.0,1.2208484587162187,0.19954607499045274,0.0,0,0
47,1970-07-09,0.5357142857142857,0,1,1,1,"gas,oil,silver",,,,1.2523280310992941,0.2250042440307779,0.0,0,0
48,1970-07-14,0.5476190476190477,1,1,0,0,"gold,silver",32.260808960778405,3.473853148662212,0.0,1.2748596104999599,0.242836063136107,0.0,0,0
49,1970-07-17,0.5595238095238095,1,1,1,1,"gas,gold,oil,silver",32.33935916790541,3.476285038488977,0.0,1.2767661059872024,0.2443304012983995,0.0,0,0
50,1970-07-22,0.5714285714285714,0,1,1,0,"gas,silver",,,,1.2554668872804273,0.2275075251382107,0.0,0,0
51,1970-07-24,0.5793650793650794,1,1,1,1,"gas,gold,oil,silver",32.6905709794315,3.4870866870697093,0.0,1.2683260079682428,0.23769792704534648,0.0,0,0
52,1970-07-29,0.5912698412698413,1,0,0,1,"gold,oil",31.74232800855254,3.4576510586137457,0.0,,,,0,0
53,1970-08-03,0.6031746031746031,1,1,1,1,"gas,gold,oil,silver",31.879309522116625,3.461957195033655,0.0,1.2054712917425505,0.18687060395697358,0.0,0,0
54,1970-08-06,0.6150793650793651,1,1,1,1,"gas,gold,oil,silver",31.80940532899778,3.4597620111190905,0.0,1.1905603126953421,0.17442404731237676,0.0,0,0
55,1970-08-11,0.626984126984127,0,1,1,1,"gas,oil,silver",,,,1.21642426957383,0.1959156285899975,0.0,0,0
56,1970-08-14,0.6388888888888888,1,1,1,0,"gas,gold,silver",32.60052980818853,3.4843285400255275,0.0,1.2661463568814233,0.23597792279167368,0.0,0,0
57,1970-08-19,0.6507936507936508,0,1,1,0,"gas,silver",,,,1.2555637963959723,0.22758471186175272,0.0,0,0
58,1970-08-21,0.6587301587301587,1,1,0,1,"gold,oil,silver",32.05591875775806,3.4674818389457447,0.0,1.2464477983236177,0.22029774450335327,0.0,0,0
59,1970-08-26,0.6706349206349206,1,1,0,0,"gold,silver",31.736899471466042,3.457480025117743,0.0,1.2303638899236327,0.20730997109705346,0.0,0,0
60,1970-08-31,0.6825396825396826,1,1,1,1,"gas,gold,oil,silver",32.78599726700003,3.490001511645511,0.0,1.30102179936605,0.26314995524398743,0.0,0,0
61,1970-09-03,0.6944444444444444,1,1,1,1,"gas,gold,oil,silver",34.09878305452081,3.529261696101946,0.0,1.3748770378792567,0.31836430012279815,0.0,0,0
62,1970-09-08,0.7063492063492064,0,1,0,0,silver,,,,1.3641283334966632,0.3105156411366957,0.0,0,0
63,1970-09-11,0.7182539682539683,1,1,1,1,"gas,gold,oil,silver",33.594435681633826,3.514360448541905,0.0,1.3224874499896035,0.279514395094405,0.0,0,0
64,1970-09-16,0.7301587301587301,1,1,1,1,"gas,gold,oil,silver",32.993465488879146,3.496309526370314,0.0,1.2830991720305398,0.2492783796302943,0.0,0,0
65,1970-09-21,0.7420634920634921,0,0,0,1,oil,,,,,,,0,0
66,1970-09-23,0.75,1,1,0,1,"gold,oil,silver",33.23221352550642,3.503519692411213,0.0,1.290802101617312,0.2552638093453452,0.0,0,0
67,1970-09-28,0.7619047619047619,1,1,1,1,"gas,gold,oil,silver",32.947960181893194,3.4949293525646503,0.0,1.2618624146942157,0.23258873653881773,0.0,0,0
68,1970-10-01,0.7738095238095238,0,1,0,0,silver,,,,1.273412015180293,0.24169992406773355,0.0,0,0
69,1970-10-06,0.7857142857142857,1,1,0,1,"gold,oil,silver",33.266584150933234,3.5045534142133636,0.0,1.2697734527433604,0.23883850089159597,0.0,0,0
70,1970-10-09,0.7976190476190477,1,1,1,1,"gas,gold,oil,silver",32.306777453298544,3.475277036493234,0.0,1.2105358810848217,0.19106313849721268,0.0,0,0
71,1970-10-14,0.8095238095238095,0,1,1,1,"gas,oil,silver",,,,1.2306781793189103,0.20756538273825553,0.0,0,0
72,1970-10-19,0.8214285714285714,1,1,1,1,"gas,gold,oil,silver",33.04640294227563,3.4979127235296232,0.0,1.2863233537660765,0.251788035707039,0.0,0,0
73,1970-10-22,0.8333333333333334,1,1,1,1,"gas,gold,oil,silver",32.75467833525732,3.4890458018107022,0.0,1.2718259090428927,0.24045359159121393,0.0,0,0
74,1970-10-26,0.8412698412698413,1,1,1,1,"gas,gold,oil,silver",32.5896136801166,3.4839936388398622,0.0,1.268942410256753,0.23818380571408276,0.0,0,0
75,1970-10-29,0.8531746031746031,1,0,0,0,gold,33.60071800112073,3.514547435821817,0.0,,,,0,0
76,1970-11-03,0.8650793650793651,0,0,1,0,gas,,,,,,,0,0
77,1970-11-06,0.876984126984127,1,0,1,0,"gas,gold",33.06888763007979,3.498592889599419,0.0,,,,0,0
78,1970-11-11,0.8888888888888888,1,1,0,1,"gold,oil,silver",33.33567060870434,3.5066280131229415,0.0,1.3168917017022954,0.27527418832629946,0.0,0,0
79,1970-11-16,0.9007936507936508,1,1,1,0,"gas,gold,silver",32.89349304381402,3.4932748583870357,0.0,1.2999957544357617,0.26236099864351337,0.0,0,0
80,1970-11-19,0.9126984126984127,0,1,1,1,"gas,oil,silver",,,,1.3192911742490154,0.27709460316264906,0.0,0,0
81,1970-11-23,0.9206349206349206,1,0,1,1,"gas,gold,oil",32.98822730652477,3.4961507495295434,0.0,,,,0,0
82,1970-11-26,0.9325396825396826,0,1,1,1,"gas,oil,silver",,,,1.2512758851090826,0.22416373883317814,0.0,0,0
83,1970-12-01,0.9444444444444444,1,0,1,1,"gas,gold,oil",31.934903837846022,3.46369957582524,0.0,,,,0,0
84,1970-12-04,0.9563492063492064,1,1,1,1,"gas,gold,oil,silver",31.984389133608612,3.4652479441925563,0.0,1.2910591916975729,0.25546296030808385,0.0,0,0
85,1970-12-09,0.9682539682539683,1,1,1,1,"gas,gold,oil,silver",32.29566036651814,3.47493286722454,0.0,1.311726954569839,0.2713445549682558,0.0,0,0
86,1970-12-14,0.9801587301587301,0,1,0,1,"oil,silver",,,,1.3099624593723056,0.26999847983473574,0.0,0,0
87,1970-12-17,0.9920634920634921,1,1,1,1,"gas,gold,oil,silver",33.019183845932396,3.497088721225047,0.0,1.329353317739278,0.2846925967231543,0.0,0,0
88,1970-12-22,1.003968253968254,1,1,1,1,"gas,gold,oil,silver",32.61538409778098,3.4847840819004983,0.0,1.31741401583923,0.2756707361835212,0.0,0,0
89,1970-12-24,1.0119047619047619,1,1,1,1,"gas,gold,oil,silver",32.62875649343455,3.485194000575789,0.0,1.3219790143113765,0.2791298671063549,0.0,0,0
90,1970-12-29,1.0238095238095237,1,1,1,0,"gas,gold,silver",33.19507836471091,3.502401622906728,0.0,1.369491091465972,0.31443920474618536,0.0,0,0
91,1971-01-01,1.0357142857142858,1,1,1,1,"gas,gold,oil,silver",33.459474342429424,3.510334985406267,0.0,1.385137108253465,0.32579912986846293,0.0,0,0
92,1971-01-06,1.0476190476190477,1,1,1,1,"gas,gold,oil,silver",33.803302417703975,3.520558502381981,0.0,1.3838199934631221,0.32484778620996807,0.0,0,0
93,1971-01-11,1.0595238095238095,0,1,1,1,"gas,oil,silver",,,,1.3485717594301498,0.29904607644221937,0.0,0,0
94,1971-01-14,1.0714285714285714,1,1,1,1,"gas,gold,oil,silver",31.933451655721978,3.463654101595848,0.0,1.260711237955101,0.23167603627508632,0.0,0,0
95,1971-01-19,1.0833333333333333,0,0,1,0,gas,,,,,,,0,0
96,1971-01-22,1.0952380952380953,0,1,1,1,"gas,oil,silver",,,,1.319072790782476,0.2769290585524797,0.0,0,0
97,1971-01-26,1.1031746031746033,1,1,0,1,"gold,oil,silver",32.82965417560317,3.491332197665854,0.0,1.3063056881788402,0.2672030679208957,0.0,0,0
98,1971-01-29,1.1150793650793651,1,1,0,1,"gold,oil,silver",33.173764433621386,3.501759335624817,0.0,1.322548065169594,0.2795602282634899,0.0,0,0
99,1971-02-03,1.126984126984127,1,1,1,0,"gas,gold,silver",32.811550339390884,3.4907805978954025,0.0,1.3013160417996563,0.2633760922429625,0.0,0,0
100,1971-02-08,1.1388888888888888,1,1,1,1,"gas,gold,oil,silver",32.670342461242775,3.4864677079958337,0.0,1.2975540730203234,0.2604810099643532,0.0,0,0
101,1971-02-11,1.1507936507936507,1,0,1,1,"gas,gold,oil",33.55031613764656,3.513046286253968,0.0,,,,0,0
102,1971-02-16,1.1626984126984128,1,1,1,1,"gas,gold,oil,silver",33.42882601627988,3.509418582145008,0.0,1.3674631352894269,0.3129572972098115,0.0,0,0
103,1971-02-19,1.1746031746031746,1,1,1,1,"gas,gold,oil,silver",33.881836113717505,3.5228790629351394,0.0,1.3984638143126276,0.3353743586827401,0.0,0,0
104,1971-02-24,1.1865079365079365,1,1,1,1,"gas,gold,oil,silver",34.5524381006689,3.542478115037061,0.0,1.445942729646724,0.36876151689879133,0.0,0,0
105,1971-02-26,1.1944444444444444,1,1,1,1,"gas,gold,oil,silver",34.76800693527282,3.5486976229869263,0.0,1.4459500806076386,0.3687666007393047,0.0,0,0
106,1971-03-03,1.2063492063492063,0,1,1,1,"gas,oil,silver",,,,1.4421364486233381,0.36612565895155724,0.0,0,0
107,1971-03-08,1.2182539682539681,1,1,1,1,"gas,gold,oil,silver",34.99184747901703,3.555115105186259,0.0,1.5209568554374162,0.419339646955977,0.0,0,0
108,1971-03-11,1.2301587301587302,1,1,0,1,"gold,oil,silver",35.03666838687109,3.556395181264415,0.0,1.5638538975860585,0.44715322189389417,0.0,0,0
109,1971-03-16,1.242063492063492,1,1,1,1,"gas,gold,oil,silver",34.30918426670033,3.5354130812073734,0.0,1.492365675130993,0.4003625623221525,0.0,0,0
110,1971-03-19,1.253968253968254,1,1,1,1,"gas,gold,oil,silver",34.83856788776697,3.550725045736667,0.0,1.5346854387245425,0.4283254341266266,0.0,0,0
111,1971-03-24,1.2658730158730158,1,0,1,0,"gas,gold",36.225832274820945,3.589772463093158,0.0,,,,0,0
112,1971-03-26,1.2738095238095237,0,1,1,1,"gas,oil,silver",,,,1.6632093490813034,0.5087490786866223,0.0,0,0
113,1971-03-31,1.2857142857142858,1,1,1,1,"gas,gold,oil,silver",35.33093953889941,3.5647590542498238,0.0,1.6312262352462161,0.48933202355130745,0.0,0,0
114,1971-04-05,1.2976190476190477,1,1,0,1,"gold,oil,silver",34.095913171345245,3.5291775287594374,0.0,1.5158581833656715,0.4159817362518595,0.0,0,0
115,1971-04-08,1.3095238095238095,1,1,1,1,"gas,gold,oil,silver",34.27642035532303,3.5344576645700148,0.0,1.5433826425645065,0.43397652874546233,0.0,0,0
116,1971-04-13,1.3214285714285714,1,0,1,0,"gas,gold",34.04157165687131,3.527582473522742,0.0,,,,0,0
117,1971-04-16,1.3333333333333333,1,1,1,0,"gas,gold,silver",33.885752731819,3.5229946526491185,0.0,1.4749665125862332,0.3886352862026913,0.0,0,0
118,1971-04-21,1.3452380952380953,1,1,1,1,"gas,gold,oil,silver",34.42603883290852,3.538813220859731,0.0,1.517771432105112,0.41724309590061337,0.0,0,0
119,1971-04-26,1.3571428571428572,0,1,1,1,"gas,oil,silver",,,,1.499857225249297,0.405369920410824,0.0,0,0
120,1971-04-28,1.3650793650793651,1,1,0,0,"gold,silver",33.61585277220494,3.5149977643990074,0.0,1.452688089853345,0.3734156952352575,0.0,0,0
121,1971-05-03,1.376984126984127,1,1,0,0,"gold,silver",34.5867465403548,3.543470560715442,0.0,1.5058216368002064,0.4093386873040925,0.0,0,0
122,1971-05-06,1.3888888888888888,1,1,1,1,"gas,gold,oil,silver",35.18465833748149,3.560610144911837,0.0,1.566871545120248,0.44908098497880633,0.0,0,0
123,1971-05-11,1.4007936507936507,0,1,1,1,"gas,oil,silver",,,,1.594524288968746,0.4665754403207514,0.0,0,0
124,1971-05-14,1.4126984126984128,1,1,0,1,"gold,oil,silver",36.586400349960584,3.5996765962184845,0.0,1.6566470066040235,0.5047956841289793,0.0,0,0
125,1971-05-19,1.4246031746031746,1,1,1,1,"gas,gold,oil,silver",35.91264213734262,3.5810893821769385,0.0,1.5853625556307271,0.4608131228947011,0.0,0,0
126,1971-05-24,1.4365079365079365,1,1,1,1,"gas,gold,oil,silver",35.75522073418093,3.5766962930005572,0.0,1.5456185235152846,0.4354241690803391,0.0,0,0
127,1971-05-27,1.4484126984126984,1,1,1,1,"gas,gold,oil,silver",34.86478759764935,3.5514773685175847,0.0,1.5009764708936186,0.40611587690795387,0.0,0,0
128,1971-05-31,1.4563492063492063,1,0,1,0,"gas,gold",35.25697500021724,3.562663382030715,0.0,,,,0,0
129,1971-06-03,1.4682539682539681,1,1,1,1,"gas,gold,oil,silver",36.09792012771971,3.5862352494884844,0.0,1.5915469245744496,0.4647064518007642,0.0,0,0
130,1971-06-08,1.4801587301587302,1,1,1,1,"gas,gold,oil,silver",35.03898800698601,3.556461384571958,0.0,1.511254992684916,0.4129404266204262,0.0,0,0
131,1971-06-11,1.492063492063492,1,1,1,1,"gas,gold,oil,silver",34.48389027720435,3.540492266496089,0.0,1.47637539631682,0.38959002738896786,0.0,0,0
132,1971-06-16,1.503968253968254,1,1,1,1,"gas,gold,oil,silver",34.727004226787905,3.5475176040889616,0.0,1.4622063308420512,0.3799464805367324,0.0,0,0
133,1971-06-21,1.5158730158730158,1,1,1,1,"gas,gold,oil,silver",35.78057389440358,3.5774051174825052,0.0,1.5020147224335967,0.40680735518045386,0.0,0,0
134,1971-06-24,1.5277777777777777,0,1,1,1,"gas,oil,silver",,,,1.4482521183835795,0.3703573937130705,0.0,0,0
135,1971-06-28,1.5357142857142858,1,1,1,1,"gas,gold,oil,silver",34.69748093169637,3.5466670886892766,0.0,1.4130094128908959,0.34572176531565535,0.0,0,0
136,1971-07-01,1.5476190476190477,0,1,1,1,"gas,oil,silver",,,,1.391666849184375,0.3305022007851497,0.0,0,0
137,1971-07-06,1.5595238095238095,1,1,1,0,"gas,gold,silver",34.715027772816185,3.5471726702284276,0.0,1.3924749910044762,0.33108273287667755,0.0,0,0
138,1971-07-09,1.5714285714285714,0,1,0,1,"oil,silver",,,,1.4564026902770861,0.3759694845277389,0.0,0,0
139,1971-07-14,1.5833333333333333,1,1,1,1,"gas,gold,oil,silver",36.141633030725835,3.5874454703835537,0.0,1.5305955627297567,0.42565691634973013,0.0,0,0
140,1971-07-19,1.5952380952380953,1,1,1,1,"gas,gold,oil,silver",36.02905349563451,3.584325654518592,0.0,1.5572738179874843,0.44293673993801563,0.0,0,0
141,1971-07-22,1.6071428571428572,1,1,1,1,"gas,gold,oil,silver",36.95997428678301,3.6098355510693185,0.0,1.6120129988484193,0.47748370785367317,0.0,0,0
142,1971-07-27,1.619047619047619,1,1,1,1,"gas,gold,oil,silver",36.880328764835916,3.6076783130964882,0.0,1.6135826555692827,0.47845695869657673,0.0,0,0
143,1971-07-29,1.626984126984127,1,1,1,1,"gas,gold,oil,silver",36.64123450001365,3.601174231924306,0.0,1.5809965450425896,0.45805537292614235,0.0,0,0
144,1971-08-03,1.6388888888888888,1,1,1,1,"gas,gold,oil,silver",36.26831941436166,3.5909446168025347,0.0,1.569597969174198,0.4508195159788623,0.0,0,0
145,1971-08-06,1.6507936507936507,1,1,0,1,"gold,oil,silver",37.03034548975733,3.6117377248781444,0.0,1.644250781238427,0.49728482833281373,0.0,0,0
146,1971-08-11,1.6626984126984128,1,1,0,0,"gold,silver",38.1435222712648,3.641355947016321,0.0,1.7279659484111338,0.5469449644071086,0.0,0,0
147,1971-08-16,1.6746031746031746,1,1,1,1,"gas,gold,oil,silver",37.73240763050362,3.630519344039535,0.0,1.7543942199728844,0.5621236235270151,0.0,0,0
148,1971-08-19,1.6865079365079365,1,1,0,0,"gold,silver",37.690355967136675,3.62940425183876,0.0,1.7111482715447903,0.5371646489841163,0.0,0,0
149,1971-08-24,1.6984126984126984,1,1,0,0,"gold,silver",38.52170498431316,3.6512218482638032,0.0,1.7805047276408141,0.576896878964304,0.0,0,0
150,1971-08-27,1.7103174603174602,1,1,1,1,"gas,gold,oil,silver",39.21025808754894,3.6689383984694928,0.0,1.874757586455563,0.6284793638403608,0.0,0,0
151,1971-08-31,1.7182539682539681,0,1,0,1,"oil,silver",,,,1.8459029882013391,0.612968582262755,0.0,0,0
152,1971-09-03,1.7301587301587302,1,1,1,1,"gas,gold,oil,silver",39.29038031436897,3.670979713196948,0.0,1.8950438714008317,0.6392419894014099,0.0,0,0
153,1971-09-08,1.742063492063492,1,1,1,1,"gas,gold,oil,silver",38.871673931465494,3.660265808806059,0.0,1.8352143347888934,0.6071612783851821,0.0,0,0
154,1971-09-13,1.753968253968254,1,1,1,1,"gas,gold,oil,silver",38.83864604441744,3.6594157829910325,0.0,1.7967574271919338,0.5859836110392036,0.0,0,0
155,1971-09-16,1.7658730158730158,1,1,1,1,"gas,gold,oil,silver",40.57692614186002,3.703199583422673,0.0,1.9132419292525022,0.6487991483545572,0.0,0,0
156,1971-09-21,1.7777777777777777,1,1,0,1,"gold,oil,silver",40.84690495711325,3.709831052391881,0.0,1.8935755376710448,0.6384668607095235,0.0,0,0
157,1971-09-24,1.7896825396825398,1,1,1,0,"gas,gold,silver",41.344599533327816,3.7219418091513545,0.0,1.9129365933649494,0.6486395447780926,0.0,0,0
158,1971-09-29,1.8015873015873016,1,1,0,1,"gold,oil,silver",39.95253343462265,3.6876920853361135,0.0,1.814033509288758,0.5955528241181158,0.0,0,0
159,1971-10-01,1.8095238095238095,0,1,1,1,"gas,oil,silver",,,,1.810853437893955,0.5937982467991699,0.0,0,0
160,1971-10-06,1.8214285714285714,1,1,1,0,"gas,gold,silver",40.624291238949056,3.7043661940718415,0.0,1.909854413469526,0.6470270158390097,0.0,0,0
161,1971-10-11,1.8333333333333333,1,1,0,1,"gold,oil,silver",40.95820841274281,3.712552239851363,0.0,1.975858851170693,0.6810031651805394,0.0,0,0
162,1971-10-14,1.8452380952380953,0,1,0,1,"oil,silver",,,,2.019282039456932,0.702742022222898,0.0,0,0
163,1971-10-19,1.8571428571428572,0,1,1,0,"gas,silver",,,,2.074198257695939,0.7295746971846852,0.0,0,0
164,1971-10-22,1.869047619047619,0,1,0,1,"oil,silver",,,,2.123739760931231,0.7531785727710669,0.0,0,0
165,1971-10-27,1.880952380952381,1,1,1,1,"gas,gold,oil,silver",42.10849886798311,3.7402495936634206,0.0,2.1275702569803396,0.7549806041776402,0.0,0,0
166,1971-10-29,1.8888888888888888,1,1,1,1,"gas,gold,oil,silver",41.94966984011065,3.73647056256307,0.0,2.0922665364458544,0.7382479455659308,0.0,0,0
167,1971-11-03,1.9007936507936507,0,1,1,1,"gas,oil,silver",,,,2.0250550381826367,0.705596879538601,0.0,0,0
168,1971-11-08,1.9126984126984128,1,1,0,1,"gold,oil,silver",41.48485700680932,3.725328469245401,0.0,2.0451387269524792,0.7154656243345069,0.0,0,0
169,1971-11-11,1.9246031746031746,0,1,0,1,"oil,silver",,,,2.1307338871203982,0.7564664683221705,0.0,0,0
170,1971-11-16,1.9365079365079365,1,1,0,1,"gold,oil,silver",43.58337317940511,3.7746757285267174,0.0,2.210316254725406,0.7931356069772959,0.0,0,0
171,1971-11-19,1.9484126984126984,0,1,1,1,"gas,oil,silver",,,,2.1806516740678394,0.7796237651880552,0.0,0,0
172,1971-11-24,1.9603174603174602,1,1,1,1,"gas,gold,oil,silver",44.00951417294374,3.784405841746931,0.0,2.2204951617849145,0.7977302168622215,0.0,0,0
173,1971-11-29,1.9722222222222223,0,0,1,1,"gas,oil",,,,,,,0,0
174,1971-12-01,1.9801587301587302,1,0,1,1,"gas,gold,oil",43.68923566984721,3.777101748414509,0.0,,,,0,0
175,1971-12-06,1.992063492063492,0,1,1,0,"gas,silver",,,,2.2316974360121855,0.8027624779881267,0.0,0,0
176,1971-12-09,2.003968253968254,1,1,1,1,"gas,gold,oil,silver",45.16982319414558,3.8104292354269633,0.0,2.196708556737351,0.7869601294993885,0.0,0,0
177,1971-12-14,2.015873015873016,1,1,1,1,"gas,gold,oil,silver",44.73594848559774,3.800777395090603,0.0,2.136074624650283,0.7589698571217061,0.0,0,0
178,1971-12-17,2.0277777777777777,1,1,1,1,"gas,gold,oil,silver",45.351459838954796,3.814442366538187,0.0,2.1539407449565533,0.7672990690505876,0.0,0,0
179,1971-12-22,2.0396825396825395,1,1,1,1,"gas,gold,oil,silver",45.034104463234016,3.807420079687352,0.0,2.155509928933563,0.7680273215194549,0.0,0,0
180,1971-12-27,2.0515873015873014,0,1,1,1,"gas,oil,silver",,,,2.2655923977184713,0.8178362689848291,0.0,0,0
181,1971-12-30,2.0634920634920637,1,1,0,0,"gold,silver",46.83156298635795,3.846557398388182,0.0,2.2893853235981414,0.8282833638929521,0.0,0,0
