obs_id,date,label,t_years,gold_price,silver_price,gold_log_price,silver_log_price,gold_dev,silver_dev,is_break,price_oil,price_gas
94,1971-01-14,0,1.0714285714285714,31.933451655721974,0.7347130882997931,3.463654101595848,-0.3082752120327614,0.0,0.0,0,32.6068,10.055127158945668
95,1971-01-19,0,1.0833333333333333,32.30294163041453,0.7286045616812185,3.475158298230851,-0.3166241335417136,0.0,0.0,0,33.243,10.242880265424436
96,1971-01-22,0,1.0952380952380951,32.886337397676044,0.7675676894019746,3.49305729485371,-0.2645286087491519,0.0,0.0,0,33.7191,9.169764691062042
97,1971-01-26,0,1.1031746031746033,32.82965417560317,0.7711884311327032,3.491332197665854,-0.259822536922926,0.0,0.0,0,33.0724,8.623541459233719
98,1971-01-29,0,1.1150793650793651,33.173764433621386,0.8092985216885805,3.501759335624817,-0.2115874291365659,0.0,0.0,0,33.6029,9.359428689771276
99,1971-02-03,0,1.126984126984127,32.811550339390884,0.8129145132822237,3.4907805978954025,-0.2071293246773071,0.0,0.0,0,33.159,8.679637838584247
100,1971-02-08,0,1.1388888888888888,32.670342461242775,0.7851170349121226,3.4864677079958337,-0.2419224832523692,0.0,0.0,0,32.7362,9.049436375684811
101,1971-02-11,0,1.1507936507936507,33.55031613764656,0.8141296682159128,3.513046286253968,-0.2056356281035597,0.0,0.0,0,33.608,8.824862300527226
102,1971-02-16,0,1.1626984126984128,33.42882601627988,0.8089833445658636,3.509418582145008,-0.2119769498168309,0.0,0.0,0,34.4585,8.481123493152937
103,1971-02-19,0,1.1746031746031746,33.881836113717505,0.808628266111725,3.5228790629351394,-0.2124159655329618,0.0,0.0,0,34.7094,8.233205586168397
104,1971-02-24,0,1.1865079365079363,34.5524381006689,0.8617232750502856,3.542478115037061,-0.1488210864823199,0.0,0.0,0,34.6845,8.23935351135098
105,1971-02-26,0,1.1944444444444444,34.76800693527282,0.8692190136519379,3.5486976229869263,-0.1401601559519332,0.0,0.0,0,33.024,7.925988061174618
106,1971-03-03,0,1.2063492063492065,34.61812508414344,0.8366444253203682,3.544377391266598,-0.1783561191601873,0.0,0.0,0,31.7968,7.63323015355782
107,1971-03-08,0,1.218253968253968,34.99184747901703,0.8406336133193948,3.555115105186259,-0.1735993699165218,0.0,0.0,0,32.019,7.697996247552403
108,1971-03-11,0,1.2301587301587302,35.03666838687109,0.8295804468553901,3.556395181264415,-0.1868351917088652,0.0,0.0,0,31.9409,8.022778768883814
109,1971-03-16,0,1.242063492063492,34.30918426670033,0.8221387689181584,3.5354130812073734,-0.1958460795389901,0.0,0.0,0,32.279,8.179980745352738
110,1971-03-19,0,1.253968253968254,34.83856788776697,0.854162522575698,3.550725045736667,-0.1576337958340472,0.0,0.0,0,34.7415,7.956672094522498
111,1971-03-24,0,1.2658730158730158,36.22583227482095,0.920173380686214,3.589772463093158,-0.0831931694272671,0.0,0.0,0,37.0285,7.999634039080146
112,1971-03-26,0,1.2738095238095235,35.72346461329052,0.9133589520472114,3.575807744957868,-0.0906263189747881,0.0,0.0,0,37.3216,8.091885428648924
113,1971-03-31,0,1.2857142857142858,35.33093953889941,0.902260714808174,3.564759054249824,-0.1028517598764718,0.0,0.0,0,37.2347,7.197280918806188
114,1971-04-05,0,1.2976190476190477,34.095913171345245,0.8603507365569203,3.5291775287594374,-0.1504151396702198,0.0,0.0,0,36.9886,7.7896916747264
115,1971-04-08,0,1.3095238095238095,34.27642035532303,0.8686545681798049,3.5344576645700148,-0.1408097377142448,0.0,0.0,0,39.6648,7.124429084919663
116,1971-04-13,0,1.3214285714285714,34.04157165687131,0.8245000987053368,3.527582473522742,-0.1929780172671032,0.0,0.0,0,40.628,7.689879779382407
117,1971-04-16,0,1.3333333333333333,33.885752731819,0.8117182374899404,3.5229946526491185,-0.2086019972033511,0.0,0.0,0,41.9556,7.339515484659782
118,1971-04-21,0,1.3452380952380951,34.42603883290852,0.8533844620435964,3.538813220859731,-0.1585451155142182,0.0,0.0,0,44.5987,7.366775972622676
119,1971-04-26,0,1.3571428571428572,34.10852973286753,0.8540365763258985,3.5295474918037484,-0.1577812566892938,0.0,0.0,0,47.3968,7.058958079104362
120,1971-04-28,0,1.3650793650793651,33.61585277220494,0.8315942025812615,3.514997764399008,-0.184410694425584,0.0,0.0,0,49.826,7.593758847993643
121,1971-05-03,0,1.376984126984127,34.5867465403548,0.860920200131302,3.543470560715442,-0.1497534616240498,0.0,0.0,0,51.8794,7.556615626723794
122,1971-05-06,0,1.3888888888888888,35.18465833748149,0.8856946901344661,3.560610144911837,-0.1213829812907394,0.0,0.0,0,52.2227,7.4484214734543315
123,1971-05-11,0,1.4007936507936507,35.538331987723026,0.8709237053381379,3.570611888246457,-0.1382009002967378,0.0,0.0,0,52.7505,7.733504052283362
124,1971-05-14,0,1.4126984126984128,36.58640034996058,0.896770719006006,3.5996765962184845,-0.1089550582857662,0.0,0.0,0,53.2439,7.290775699387389
125,1971-05-19,0,1.4246031746031746,35.91264213734262,0.8450825427570379,3.5810893821769385,-0.1683209726595692,0.0,0.0,0,55.123,7.498993679494579
126,1971-05-24,0,1.4365079365079363,35.75522073418093,0.842748163353469,3.576696293000557,-0.171087104219533,0.0,0.0,0,55.962,5.867921373178017
127,1971-05-27,0,1.4484126984126984,34.86478759764935,0.7911002439380135,3.5514773685175847,-0.2343305886018906,0.0,0.0,0,54.8666,5.631684894267484
128,1971-05-31,0,1.4563492063492065,35.25697500021724,0.8038681682863523,3.562663382030715,-0.2183199930407809,0.0,0.0,0,59.7591,5.377756527240768
129,1971-06-03,0,1.468253968253968,36.09792012771971,0.8392917246644879,3.5862352494884844,-0.1751969277483641,0.0,0.0,0,60.8399,5.054109937757509
130,1971-06-08,0,1.4801587301587302,35.03898800698601,0.8166641889430227,3.556461384571958,-0.2025272980633955,0.0,0.0,0,66.3428,4.96712133406261
131,1971-06-11,0,1.492063492063492,34.48389027720435,0.7791611755349296,3.540492266496089,-0.2495373539540396,0.0,0.0,0,67.2095,4.850903174834678
132,1971-06-16,0,1.503968253968254,34.727004226787905,0.7836321513216808,3.5475176040889616,-0.2438155634807787,0.0,0.0,0,66.9295,5.106197554595028
133,1971-06-21,0,1.5158730158730158,35.78057389440358,0.7935605422439023,3.577405117482505,-0.2312254442023121,0.0,0.0,0,64.7543,4.695329871889896
134,1971-06-24,0,1.5277777777777777,35.12774070498657,0.7476098995585138,3.558991151798177,-0.290873961703337,0.0,0.0,0,62.6221,4.776993338059852
135,1971-06-28,0,1.5357142857142858,34.69748093169637,0.7292967503158992,3.5466670886892766,-0.315674564896709,0.0,0.0,0,62.9656,4.702351188172114
136,1971-07-01,0,1.5476190476190477,34.3670040192027,0.7127279924377162,3.537096918578285,-0.3386554286387477,0.0,0.0,0,64.7953,4.698856222891
137,1971-07-06,0,1.5595238095238095,34.715027772816185,0.7143330417096984,3.547172670228428,-0.3364059804226257,0.0,0.0,0,64.3507,4.580045335325718
138,1971-07-09,0,1.5714285714285714,35.42950613158662,0.7463818836535366,3.567544979508047,-0.2925179013760174,0.0,0.0,0,65.6054,4.545388283260225
139,1971-07-14,0,1.5833333333333333,36.14163303072584,0.7628847813434676,3.5874454703835537,-0.2706482665139892,0.0,0.0,0,70.0698,4.412791850753939
140,1971-07-19,0,1.5952380952380951,36.02905349563451,0.7600244229210569,3.584325654518592,-0.2744047107956486,0.0,0.0,0,71.0547,4.219929391606784
141,1971-07-22,0,1.6071428571428572,36.95997428678301,0.7988760419607137,3.6098355510693194,-0.2245494867274987,0.0,0.0,0,70.9728,3.726389164832791
142,1971-07-27,0,1.619047619047619,36.88032876483592,0.8159005806268835,3.607678313096488,-0.2034627689078716,0.0,0.0,0,72.5805,4.1267092913403
143,1971-07-29,0,1.626984126984127,36.64123450001365,0.8113168377380288,3.601174231924306,-0.2090966257745039,0.0,0.0,0,75.2059,4.039478104420483
144,1971-08-03,0,1.6388888888888888,36.26831941436166,0.7944814837109123,3.5909446168025347,-0.2300655988642179,0.0,0.0,0,73.8842,3.9063872846720114
145,1971-08-06,0,1.6507936507936507,37.03034548975733,0.8202442066773669,3.611737724878144,-0.1981531700401543,0.0,0.0,0,71.3443,4.50843404875377
146,1971-08-11,0,1.6626984126984128,38.1435222712648,0.8692155417881222,3.641355947016321,-0.1401641501935395,0.0,0.0,0,71.0905,4.128937706140663
147,1971-08-16,0,1.6746031746031746,37.73240763050362,0.8707788694643344,3.630519344039535,-0.1383672155749405,0.0,0.0,0,71.1174,3.764966204430267
148,1971-08-19,0,1.6865079365079363,37.69035596713668,0.860665862267279,3.62940425183876,-0.1500489308677064,0.0,0.0,0,76.7713,3.834501511939113
149,1971-08-24,0,1.6984126984126984,38.52170498431316,0.8910904243399349,3.6512218482638032,-0.1153093703083791,0.0,0.0,0,76.3857,3.797292044617079
150,1971-08-27,0,1.7103174603174602,39.21025808754894,0.8934715528939582,3.6689383984694928,-0.1126407827250142,0.0,0.0,0,74.2754,3.846091990588077
151,1971-08-31,0,1.718253968253968,38.76859358715057,0.8779059050131698,3.657610475222703,-0.1302158607789745,0.0,0.0,0,75.5702,4.173230961973047
152,1971-09-03,0,1.7301587301587302,39.29038031436897,0.9061089299235472,3.670979713196948,-0.0985957484627153,0.0,0.0,0,75.34,3.963767246150338
153,1971-09-08,0,1.742063492063492,38.87167393146549,0.8902568502973628,3.660265808806059,-0.1162452620519869,0.0,0.0,0,73.0925,4.083264786163572
154,1971-09-13,0,1.753968253968254,38.83864604441744,0.9017673375485016,3.659415782991033,-0.1033987328255106,0.0,0.0,0,70.3711,4.343900307777556
155,1971-09-16,0,1.7658730158730158,40.57692614186002,0.9558546002137024,3.703199583422673,-0.0451494693245416,0.0,0.0,0,69.6813,4.273249179689608
156,1971-09-21,0,1.7777777777777777,40.84690495711325,0.9798571487672804,3.709831052391881,-0.0203484845064971,0.0,0.0,0,62.1248,4.513386195440574
157,1971-09-24,0,1.7896825396825398,41.344599533327816,1.0135375417574553,3.7219418091513545,0.0134467279184694,0.0,0.0,0,59.894,4.502942730029496
158,1971-09-29,0,1.8015873015873016,39.95253343462265,0.9699430649752724,3.6876920853361135,-0.0305179051091615,0.0,0.0,0,63.4034,4.502397696597847
159,1971-10-01,0,1.809523809523809,39.763596806079526,0.9384817571947176,3.682951840626415,-0.0634918614026581,0.0,0.0,0,64.6718,4.7488265031427765
160,1971-10-06,0,1.8214285714285716,40.624291238949056,0.9717053875015832,3.7043661940718415,-0.0287026197437748,0.0,0.0,0,63.7345,4.937348349132011
161,1971-10-11,0,1.8333333333333333,40.95820841274281,0.9835889027188276,3.712552239851363,-0.0165472510148193,0.0,0.0,0,65.3643,5.256045596889869
162,1971-10-14,0,1.8452380952380956,41.64815397648623,0.9856450948732124,3.729257045337342,-0.014458933522672,0.0,0.0,0,66.4688,5.344805662286601
163,1971-10-19,0,1.8571428571428568,41.81776668164729,1.0346256877764664,3.733321289457496,0.0340397069823816,0.0,0.0,0,70.1004,4.97876208089187
164,1971-10-22,0,1.869047619047619,42.12642242659594,1.0433238822442248,3.740675154905905,0.042411657291062,0.0,0.0,0,68.5092,5.165908796339077
165,1971-10-27,0,1.880952380952381,42.10849886798311,0.9921879858026704,3.7402495936634206,-0.0078426878332575,0.0,0.0,0,65.5038,4.992101471576308
166,1971-10-29,0,1.8888888888888888,41.94966984011065,0.969597332804772,3.73647056256307,-0.0308744144910314,0.0,0.0,0,65.1288,5.094246953028724
167,1971-11-03,0,1.9007936507936507,41.07701522405575,0.9099240491640938,3.715448724778398,-0.0943941454114658,0.0,0.0,0,64.0987,4.786007676979816
168,1971-11-08,0,1.9126984126984128,41.48485700680932,0.9120696132454044,3.725328469245401,-0.0920389615078725,0.0,0.0,0,66.7331,5.108913609600085
169,1971-11-11,0,1.9246031746031744,42.56109085146759,0.9366414010325452,3.750940475613466,-0.0654547796728661,0.0,0.0,0,66.4737,5.3791618451841705
170,1971-11-16,0,1.9365079365079363,43.58337317940511,0.9580252056766742,3.774675728526717,-0.0428811906301803,0.0,0.0,0,64.4088,5.5062102137185205
171,1971-11-19,0,1.9484126984126984,43.40923286315247,0.9543856468628876,3.770672157262988,-0.0466874472229918,0.0,0.0,0,65.5134,5.570732825744279
172,1971-11-24,0,1.96031746031746,44.00951417294374,0.9501484429185098,3.784405841746931,-0.0511370508905069,0.0,0.0,0,70.4784,5.734719788633673
173,1971-11-29,0,1.9722222222222223,43.63872909956778,0.9277533587161164,3.7759450381660975,-0.0749893587665319,0.0,0.0,0,70.1006,6.156464358069433
174,1971-12-01,0,1.9801587301587305,43.68923566984721,0.9019517271308802,3.777101748414509,-0.1031942779448901,0.0,0.0,0,66.922,6.172433870973266
175,1971-12-06,0,1.992063492063492,44.84937939402758,0.9551801778264458,3.803309751040675,-0.0458552884158581,0.0,0.0,0,71.3696,6.916310934909109
176,1971-12-09,0,2.003968253968254,45.16982319414558,0.9165760954054906,3.8104292354269633,-0.0871101868833585,0.0,0.0,0,73.5438,7.533483544221882
177,1971-12-14,0,2.015873015873016,44.73594848559774,0.9000683881137205,3.800777395090603,-0.1052845317516536,0.0,0.0,0,70.8015,7.654148359845678
178,1971-12-17,0,2.0277777777777777,45.3514598389548,0.8932350892078721,3.814442366538187,-0.1129054749603198,0.0,0.0,0,73.0419,7.658026129692152
