obs_id,date,t_years,gold,silver,gas,oil,commodity_topics,price_gold,log_price_gold,dev_gold,price_silver,log_price_silver,dev_silver,label,IN
24,1970-04-08,0.2738095238095238,1,1,0,0,"gold,silver",33.47120052349968,3.5106853832235227,0.0,1.393102559216192,0.3315333167940297,0.0,0,0
25,1970-04-13,0.2857142857142857,0,0,0,1,oil,,,,,,,0,0
26,1970-04-16,0.2976190476190476,0,0,1,0,gas,,,,,,,0,0
27,1970-04-20,0.3055555555555556,0,1,0,0,silver,,,,1.269857964321811,0.2389050550993554,0.0,0,0
28,1970-04-23,0.3174603174603174,0,0,1,0,gas,,,,,,,0,0
29,1970-04-28,0.3293650793650793,1,1,1,0,"gas,gold,silver",32.63967467402459,3.4855285629514,0.0,1.2430749152537182,0.2175880804257973,0.0,0,0
30,1970-05-01,0.3412698412698413,0,1,0,0,silver,,,,1.2414317778596695,0.2162653730745421,0.0,0,0
31,1970-05-06,0.3531746031746032,0,0,1,0,gas,,,,,,,0,0
32,1970-05-11,0.365079365079365,0,0,1,1,"gas,oil",,,,,,,0,0
33,1970-05-14,0.376984126984127,1,0,1,0,"gas,gold",31.93077594207441,3.463570307780444,0.0,,,,0,0
34,1970-05-19,0.3888888888888889,1,1,0,0,"gold,silver",31.81773754898035,3.460023918841277,0.0,1.1507337045398711,0.140399742884879,0.0,0,0
35,1970-05-21,0.3968253968253968,1,0,1,0,"gas,gold",31.221886914372096,3.441119352542524,0.0,,,,0,0
36,1970-05-26,0.4087301587301587,1,0,0,0,gold,31.6456996572429,3.454602267549704,0.0,,,,0,0
37,1970-05-29,0.4206349206349206,1,1,1,1,"gas,gold,oil,silver",31.902928273696663,3.4626978009915463,0.0,1.131031127806125,0.1231297191302496,0.0,0,0
38,1970-06-03,0.4325396825396825,1,0,0,0,gold,32.2269268748436,3.472802341447058,0.0,,,,0,0
39,1970-06-08,0.4444444444444444,1,1,0,0,"gold,silver",31.80737734195632,3.459698254765594,0.0,1.1692231712281564,0.1563395720778717,0.0,0,0
40,1970-06-11,0.4563492063492063,0,1,0,1,"oil,silver",,,,1.180879812208745,0.1662597642200564,0.0,0,0
41,1970-06-16,0.4682539682539682,1,1,0,0,"gold,silver",32.35068099074287,3.476635071443828,0.0,1.2157734432637703,0.1953804530800804,0.0,0,0
42,1970-06-19,0.4801587301587302,0,1,0,0,silver,,,,1.216292403581154,0.1958072181086124,0.0,0,0
43,1970-06-23,0.4880952380952381,1,0,1,1,"gas,gold,oil",32.23512918171693,3.47305682625314,0.0,,,,0,0
44,1970-06-26,0.5,1,0,1,1,"gas,gold,oil",31.244688525929966,3.441849394566113,0.0,,,,0,0
45,1970-07-01,0.5119047619047619,1,1,0,0,"gold,silver",31.56441363898406,3.452030335343675,0.0,1.1674641379895427,0.1548339931636957,0.0,0,0
46,1970-07-06,0.5238095238095238,0,0,1,0,gas,,,,,,,0,0
47,1970-07-09,0.5357142857142857,1,0,1,0,"gas,gold",31.711989072833017,3.4566948135723736,0.0,,,,0,0
48,1970-07-14,0.5476190476190477,1,0,0,1,"gold,oil",32.260808960778405,3.473853148662212,0.0,,,,0,0
49,1970-07-17,0.5595238095238095,0,1,0,0,silver,,,,1.215302143438462,0.19499272360446,0.0,0,0
50,1970-07-22,0.5714285714285714,1,0,0,1,"gold,oil",32.43821301727284,3.479337141949196,0.0,,,,0,0
51,1970-07-24,0.5793650793650794,0,1,0,1,"oil,silver",,,,1.2570537893499445,0.2287707205381855,0.0,0,0
52,1970-07-29,0.5912698412698413,0,0,1,0,gas,,,,,,,0,0
53,1970-08-03,0.6031746031746031,0,0,0,1,oil,,,,,,,0,0
54,1970-08-06,0.6150793650793651,0,1,0,1,"oil,silver",,,,1.1898519169212591,0.1738288598182263,0.0,0,0
55,1970-08-11,0.626984126984127,1,1,1,1,"gas,gold,oil,silver",32.17698107006071,3.4712513233057884,0.0,1.1940518026236056,0.1773523998111886,0.0,0,0
56,1970-08-14,0.6388888888888888,0,0,1,1,"gas,oil",,,,,,,0,0
57,1970-08-19,0.6507936507936508,0,1,1,1,"gas,oil,silver",,,,1.1927206640038273,0.1762369698517722,0.0,0,0
58,1970-08-21,0.6587301587301587,0,0,0,1,oil,,,,,,,0,0
59,1970-08-26,0.6706349206349206,1,0,0,0,gold,31.73689947146604,3.457480025117743,0.0,,,,0,0
60,1970-08-31,0.6825396825396826,0,1,1,1,"gas,oil,silver",,,,1.1861109658166784,0.1706798592819842,0.0,0,0
61,1970-09-03,0.6944444444444444,1,0,0,1,"gold,oil",34.09878305452081,3.529261696101946,0.0,,,,0,0
62,1970-09-08,0.7063492063492064,0,0,1,1,"gas,oil",,,,,,,0,0
63,1970-09-11,0.7182539682539683,0,0,1,0,gas,,,,,,,0,0
64,1970-09-16,0.7301587301587301,0,0,1,0,gas,,,,,,,0,0
65,1970-09-21,0.7420634920634921,1,0,0,0,gold,32.59057848077646,3.4840232429458933,0.0,,,,0,0
66,1970-09-23,0.75,0,1,1,0,"gas,silver",,,,1.1237621176779058,0.1166820899961932,0.0,0,0
67,1970-09-28,0.7619047619047619,0,0,0,1,oil,,,,,,,0,0
68,1970-10-01,0.7738095238095238,0,0,0,1,oil,,,,,,,0,0
69,1970-10-06,0.7857142857142857,1,0,0,0,gold,33.266584150933234,3.504553414213364,0.0,,,,0,0
70,1970-10-09,0.7976190476190477,0,0,1,0,gas,,,,,,,0,0
71,1970-10-14,0.8095238095238095,1,0,0,0,gold,32.27487698828781,3.47428912536333,0.0,,,,0,0
72,1970-10-19,0.8214285714285714,0,1,0,0,silver,,,,1.0005283254691817,0.000528185954418,0.0,0,0
73,1970-10-22,0.8333333333333334,1,1,1,1,"gas,gold,oil,silver",32.75467833525732,3.4890458018107022,0.0,0.9736972041256629,-0.0266549023934943,0.0,0,0
74,1970-10-26,0.8412698412698413,0,0,0,1,oil,,,,,,,0,0
75,1970-10-29,0.8531746031746031,0,1,1,0,"gas,silver",,,,0.946566678671536,-0.0549138631949153,0.0,0,0
76,1970-11-03,0.8650793650793651,0,1,1,0,"gas,silver",,,,0.9360892850982904,-0.0660444169916115,0.0,0,0
77,1970-11-06,0.876984126984127,1,1,1,1,"gas,gold,oil,silver",33.06888763007979,3.498592889599419,0.0,0.8994596591170823,-0.1059610747161197,0.0,0,0
78,1970-11-11,0.8888888888888888,1,0,0,0,gold,33.33567060870434,3.506628013122941,0.0,,,,0,0
79,1970-11-16,0.9007936507936508,0,0,0,1,oil,,,,,,,0,0
80,1970-11-19,0.9126984126984128,1,0,0,1,"gold,oil",32.96795679565434,3.49553608354228,0.0,,,,0,0
81,1970-11-23,0.9206349206349206,0,1,1,1,"gas,oil,silver",,,,0.8708562218178031,-0.1382783882954411,0.0,0,0
82,1970-11-26,0.9325396825396826,0,0,0,1,oil,,,,,,,0,0
83,1970-12-01,0.9444444444444444,1,0,0,0,gold,31.934903837846026,3.46369957582524,0.0,,,,0,0
84,1970-12-04,0.9563492063492064,1,0,0,1,"gold,oil",31.98438913360861,3.4652479441925563,0.0,,,,0,0
85,1970-12-09,0.9682539682539684,0,1,1,0,"gas,silver",,,,0.7803955058692338,-0.2479544290026665,0.0,0,0
86,1970-12-14,0.98015873015873,0,0,1,0,gas,,,,,,,0,0
87,1970-12-17,0.992063492063492,1,0,1,1,"gas,gold,oil",33.0191838459324,3.497088721225047,0.0,,,,0,0
88,1970-12-22,1.003968253968254,0,1,0,0,silver,,,,0.7690618189374205,-0.2625839239722271,0.0,0,0
89,1970-12-24,1.011904761904762,0,1,0,1,"oil,silver",,,,0.7612584118181569,-0.2727824100116501,0.0,0,0
90,1970-12-29,1.0238095238095235,0,1,0,0,silver,,,,0.7834154021291674,-0.2440921973243636,0.0,0,0
91,1971-01-01,1.0357142857142858,1,1,1,1,"gas,gold,oil,silver",33.459474342429424,3.510334985406267,0.0,0.7901885600160204,-0.2354836784368772,0.0,0,0
92,1971-01-06,1.0476190476190477,1,0,0,0,gold,33.803302417703975,3.520558502381981,0.0,,,,0,0
93,1971-01-11,1.0595238095238095,1,1,0,0,"gold,silver",33.388350355480505,3.508207047388583,0.0,0.7979270885782409,-0.2257380534030505,0.0,0,0
94,1971-01-14,1.0714285714285714,0,1,0,0,silver,,,,0.7347130882997931,-0.3082752120327614,0.0,0,0
95,1971-01-19,1.0833333333333333,0,0,1,1,"gas,oil",,,,,,,0,0
96,1971-01-22,1.0952380952380951,0,1,1,1,"gas,oil,silver",,,,0.7675676894019746,-0.2645286087491519,0.0,0,0
97,1971-01-26,1.1031746031746033,0,1,0,0,silver,,,,0.7711884311327032,-0.259822536922926,0.0,0,0
98,1971-01-29,1.1150793650793651,0,0,1,0,gas,,,,,,,0,0
99,1971-02-03,1.126984126984127,1,0,0,0,gold,32.811550339390884,3.4907805978954025,0.0,,,,0,0
100,1971-02-08,1.1388888888888888,0,0,0,1,oil,,,,,,,0,0
101,1971-02-11,1.1507936507936507,0,1,0,0,silver,,,,0.8141296682159128,-0.2056356281035597,0.0,0,0
102,1971-02-16,1.1626984126984128,1,0,0,1,"gold,oil",33.42882601627988,3.509418582145008,0.0,,,,0,0
103,1971-02-19,1.1746031746031746,0,1,1,0,"gas,silver",,,,0.808628266111725,-0.2124159655329618,0.0,0,0
104,1971-02-24,1.1865079365079363,1,0,0,1,"gold,oil",34.5524381006689,3.542478115037061,0.0,,,,0,0
105,1971-02-26,1.1944444444444444,1,0,0,0,gold,34.76800693527282,3.5486976229869263,0.0,,,,0,0
106,1971-03-03,1.2063492063492065,0,1,0,0,silver,,,,0.8366444253203682,-0.1783561191601873,0.0,0,0
107,1971-03-08,1.218253968253968,0,0,0,1,oil,,,,,,,0,0
108,1971-03-11,1.2301587301587302,1,1,0,1,"gold,oil,silver",35.03666838687109,3.556395181264415,0.0,0.8295804468553901,-0.1868351917088652,0.0,0,0
109,1971-03-16,1.242063492063492,0,1,0,0,silver,,,,0.8221387689181584,-0.1958460795389901,0.0,0,0
110,1971-03-19,1.253968253968254,0,1,0,0,silver,,,,0.854162522575698,-0.1576337958340472,0.0,0,0
111,1971-03-24,1.2658730158730158,0,0,0,1,oil,,,,,,,0,0
112,1971-03-26,1.2738095238095235,0,0,1,1,"gas,oil",,,,,,,0,0
113,1971-03-31,1.2857142857142858,0,0,0,1,oil,,,,,,,0,0
114,1971-04-05,1.2976190476190477,1,0,0,0,gold,34.095913171345245,3.5291775287594374,0.0,,,,0,0
115,1971-04-08,1.3095238095238095,0,1,1,1,"gas,oil,silver",,,,0.8686545681798049,-0.1408097377142448,0.0,0,0
116,1971-04-13,1.3214285714285714,1,0,0,0,gold,34.04157165687131,3.527582473522742,0.0,,,,0,0
117,1971-04-16,1.3333333333333333,0,1,0,0,silver,,,,0.8117182374899404,-0.2086019972033511,0.0,0,0
118,1971-04-21,1.3452380952380951,0,1,0,1,"oil,silver",,,,0.8533844620435964,-0.1585451155142182,0.0,0,0
119,1971-04-26,1.3571428571428572,1,0,0,1,"gold,oil",34.10852973286753,3.5295474918037484,0.0,,,,0,0
120,1971-04-28,1.3650793650793651,1,0,0,0,gold,33.61585277220494,3.514997764399008,0.0,,,,0,0
121,1971-05-03,1.376984126984127,0,1,0,1,"oil,silver",,,,0.860920200131302,-0.1497534616240498,0.0,0,0
122,1971-05-06,1.3888888888888888,0,0,1,0,gas,,,,,,,0,0
123,1971-05-11,1.4007936507936507,1,0,0,0,gold,35.538331987723026,3.570611888246457,0.0,,,,0,0
124,1971-05-14,1.4126984126984128,1,0,0,0,gold,36.58640034996058,3.5996765962184845,0.0,,,,0,0
125,1971-05-19,1.4246031746031746,1,0,1,0,"gas,gold",35.91264213734262,3.5810893821769385,0.0,,,,0,0
126,1971-05-24,1.4365079365079363,0,1,0,0,silver,,,,0.842748163353469,-0.171087104219533,0.0,0,0
127,1971-05-27,1.4484126984126984,1,1,0,0,"gold,silver",34.86478759764935,3.5514773685175847,0.0,0.7911002439380135,-0.2343305886018906,0.0,0,0
128,1971-05-31,1.4563492063492065,1,0,0,0,gold,35.25697500021724,3.562663382030715,0.0,,,,0,0
129,1971-06-03,1.468253968253968,0,0,1,0,gas,,,,,,,0,0
130,1971-06-08,1.4801587301587302,0,1,0,0,silver,,,,0.8166641889430227,-0.2025272980633955,0.0,0,0
131,1971-06-11,1.492063492063492,0,1,1,0,"gas,silver",,,,0.7791611755349296,-0.2495373539540396,0.0,0,0
132,1971-06-16,1.503968253968254,0,0,0,1,oil,,,,,,,0,0
133,1971-06-21,1.5158730158730158,1,0,0,1,"gold,oil",35.78057389440358,3.577405117482505,0.0,,,,0,0
134,1971-06-24,1.5277777777777777,0,0,1,0,gas,,,,,,,0,0
135,1971-06-28,1.5357142857142858,0,1,1,0,"gas,silver",,,,0.7292967503158992,-0.315674564896709,0.0,0,0
136,1971-07-01,1.5476190476190477,0,0,1,0,gas,,,,,,,0,0
137,1971-07-06,1.5595238095238095,0,1,0,1,"oil,silver",,,,0.7143330417096984,-0.3364059804226257,0.0,0,0
138,1971-07-09,1.5714285714285714,0,0,0,1,oil,,,,,,,0,0
139,1971-07-14,1.5833333333333333,0,0,0,1,oil,,,,,,,0,0
140,1971-07-19,1.5952380952380951,0,1,1,1,"gas,oil,silver",,,,0.7600244229210569,-0.2744047107956486,0.0,0,0
141,1971-07-22,1.6071428571428572,0,0,1,0,gas,,,,,,,0,0
142,1971-07-27,1.619047619047619,0,1,0,0,silver,,,,0.8159005806268835,-0.2034627689078716,0.0,0,0
143,1971-07-29,1.626984126984127,0,0,1,0,gas,,,,,,,0,0
144,1971-08-03,1.6388888888888888,1,1,0,1,"gold,oil,silver",36.26831941436166,3.5909446168025347,0.0,0.7944814837109123,-0.2300655988642179,0.0,0,0
145,1971-08-06,1.6507936507936507,0,0,1,1,"gas,oil",,,,,,,0,0
146,1971-08-11,1.6626984126984128,0,0,0,1,oil,,,,,,,0,0
147,1971-08-16,1.6746031746031746,0,0,0,1,oil,,,,,,,0,0
148,1971-08-19,1.6865079365079363,0,1,0,1,"oil,silver",,,,0.860665862267279,-0.1500489308677064,0.0,0,0
149,1971-08-24,1.6984126984126984,0,1,0,0,silver,,,,0.8910904243399349,-0.1153093703083791,0.0,0,0
150,1971-08-27,1.7103174603174602,1,1,1,0,"gas,gold,silver",39.21025808754894,3.6689383984694928,0.0,0.8934715528939582,-0.1126407827250142,0.0,0,0
151,1971-08-31,1.718253968253968,0,0,1,0,gas,,,,,,,0,0
152,1971-09-03,1.7301587301587302,1,0,1,0,"gas,gold",39.29038031436897,3.670979713196948,0.0,,,,0,0
153,1971-09-08,1.742063492063492,0,1,1,1,"gas,oil,silver",,,,0.8902568502973628,-0.1162452620519869,0.0,0,0
154,1971-09-13,1.753968253968254,0,0,0,1,oil,,,,,,,0,0
155,1971-09-16,1.7658730158730158,1,0,0,0,gold,40.57692614186002,3.703199583422673,0.0,,,,0,0
156,1971-09-21,1.7777777777777777,0,1,1,0,"gas,silver",,,,0.9798571487672804,-0.0203484845064971,0.0,0,0
157,1971-09-24,1.7896825396825398,0,0,1,0,gas,,,,,,,0,0
158,1971-09-29,1.8015873015873016,1,1,1,1,"gas,gold,oil,silver",39.95253343462265,3.6876920853361135,0.0,0.9699430649752724,-0.0305179051091615,0.0,0,0
159,1971-10-01,1.809523809523809,1,0,0,0,gold,39.763596806079526,3.682951840626415,0.0,,,,0,0
160,1971-10-06,1.8214285714285716,0,1,1,1,"gas,oil,silver",,,,0.9717053875015832,-0.0287026197437748,0.0,0,0
161,1971-10-11,1.8333333333333333,0,1,0,1,"oil,silver",,,,0.9835889027188276,-0.0165472510148193,0.0,0,0
162,1971-10-14,1.8452380952380956,0,1,0,0,silver,,,,0.9856450948732124,-0.014458933522672,0.0,0,0
163,1971-10-19,1.8571428571428568,0,1,0,0,silver,,,,1.0346256877764664,0.0340397069823816,0.0,0,0
164,1971-10-22,1.869047619047619,0,0,0,1,oil,,,,,,,0,0
165,1971-10-27,1.880952380952381,0,1,0,0,silver,,,,0.9921879858026704,-0.0078426878332575,0.0,0,0
166,1971-10-29,1.8888888888888888,1,1,0,0,"gold,silver",41.94966984011065,3.73647056256307,0.0,0.969597332804772,-0.0308744144910314,0.0,0,0
167,1971-11-03,1.9007936507936507,1,0,1,1,"gas,gold,oil",41.07701522405575,3.715448724778398,0.0,,,,0,0
168,1971-11-08,1.9126984126984128,1,0,1,1,"gas,gold,oil",41.48485700680932,3.725328469245401,0.0,,,,0,0
169,1971-11-11,1.9246031746031744,0,1,0,0,silver,,,,0.9366414010325452,-0.0654547796728661,0.0,0,0
170,1971-11-16,1.9365079365079363,0,1,0,0,silver,,,,0.9580252056766742,-0.0428811906301803,0.0,0,0
171,1971-11-19,1.9484126984126984,1,1,1,1,"gas,gold,oil,silver",43.40923286315247,3.770672157262988,0.0,0.9543856468628876,-0.0466874472229918,0.0,0,0
172,1971-11-24,1.96031746031746,1,0,0,0,gold,44.00951417294374,3.784405841746931,0.0,,,,0,0
173,1971-11-29,1.9722222222222223,0,0,1,1,"gas,oil",,,,,,,0,0
174,1971-12-01,1.9801587301587305,0,0,0,1,oil,,,,,,,0,0
175,1971-12-06,1.992063492063492,0,1,1,1,"gas,oil,silver",,,,0.9551801778264458,-0.0458552884158581,0.0,0,0
176,1971-12-09,2.003968253968254,0,0,1,0,gas,,,,,,,0,0
177,1971-12-14,2.015873015873016,0,0,1,0,gas,,,,,,,0,0
178,1971-12-17,2.0277777777777777,0,0,0,1,oil,,,,,,,0,0
179,1971-12-22,2.0396825396825395,1,0,1,1,"gas,gold,oil",45.034104463234016,3.807420079687352,0.0,,,,0,0
180,1971-12-27,2.0515873015873014,0,0,0,1,oil,,,,,,,0,0
181,1971-12-30,2.063492063492064,1,1,0,1,"gold,oil,silver",46.83156298635795,3.846557398388182,0.0,0.9495450034311392,-0.0517723528744414,0.0,0,0
182,1972-01-03,2.071428571428572,0,1,0,0,silver,,,,0.9230269352073754,-0.0800968626652347,0.0,0,0
183,1972-01-06,2.083333333333333,0,0,0,1,oil,,,,,,,0,0
184,1972-01-11,2.095238095238096,0,0,1,0,gas,,,,,,,0,0
185,1972-01-14,2.107142857142857,1,0,0,0,gold,46.94227642915171,3.848918685820278,0.0,,,,0,0
186,1972-01-19,2.119047619047619,0,0,1,0,gas,,,,,,,0,0
187,1972-01-24,2.130952380952381,0,1,0,0,silver,,,,0.8973191663714275,-0.1083436648578496,0.0,0,0
188,1972-01-27,2.142857142857143,1,1,1,0,"gas,gold,silver",47.72354485897197,3.865424879025909,0.0,0.966043458177828,-0.0345464580198112,0.0,0,0
189,1972-01-31,2.1507936507936507,1,0,1,1,"gas,gold,oil",47.48770320326384,3.860470797594114,0.0,,,,0,0
190,1972-02-03,2.162698412698413,1,1,1,0,"gas,gold,silver",48.57073924067827,3.8830212763505023,0.0,0.9609684227472252,-0.0398137292954872,0.0,0,0
191,1972-02-08,2.1746031746031744,1,1,0,1,"gold,oil,silver",47.80140629950113,3.867055059556292,0.0,0.9312178852083184,-0.0712619955653554,0.0,0,0
192,1972-02-11,2.1865079365079363,0,1,0,0,silver,,,,0.9274887788899896,-0.0752745828055483,0.0,0,0
193,1972-02-16,2.1984126984126986,0,0,1,1,"gas,oil",,,,,,,0,0
194,1972-02-21,2.2103174603174605,0,0,1,1,"gas,oil",,,,,,,0,0
195,1972-02-24,2.2222222222222223,1,0,0,1,"gold,oil",46.66639567503899,3.843024326960884,0.0,,,,0,0
196,1972-02-29,2.234126984126984,0,0,1,0,gas,,,,,,,0,0
197,1972-03-02,2.242063492063492,0,0,1,0,gas,,,,,,,0,0
198,1972-03-07,2.253968253968254,1,0,0,0,gold,46.27346990732917,3.834568792701208,0.0,,,,0,0
199,1972-03-10,2.265873015873016,1,1,0,0,"gold,silver",46.6813092690177,3.8433438547760463,0.0,0.8589740359529459,-0.1520165833534758,0.0,0,0
200,1972-03-15,2.2777777777777777,0,1,0,0,silver,,,,0.8721713223958246,-0.1367694037335719,0.0,0,0
201,1972-03-20,2.2896825396825395,0,0,0,1,oil,,,,,,,0,0
202,1972-03-23,2.3015873015873014,0,1,0,0,silver,,,,0.8426703149679066,-0.1711794829214626,0.0,0,0
203,1972-03-28,2.313492063492064,1,0,1,0,"gas,gold",47.960966540261126,3.870387483005892,0.0,,,,0,0
204,1972-03-31,2.3253968253968256,1,0,0,0,gold,47.861089650845805,3.868302849685445,0.0,,,,0,0
205,1972-04-04,2.333333333333333,1,0,0,0,gold,47.76789853789466,3.866353835182284,0.0,,,,0,0
206,1972-04-07,2.345238095238096,1,0,0,0,gold,48.09835652976117,3.8732480087475514,0.0,,,,0,0
207,1972-04-12,2.357142857142857,0,1,0,0,silver,,,,0.90918663401574,-0.0952048879303948,0.0,0,0
208,1972-04-17,2.369047619047619,1,1,0,0,"gold,silver",47.31071620401488,3.856736828061865,0.0,0.8974785131289451,-0.1081660997096924,0.0,0,0
209,1972-04-20,2.380952380952381,0,1,0,0,silver,,,,0.8873938692085228,-0.1194663487736984,0.0,0,0
210,1972-04-25,2.392857142857143,0,1,0,0,silver,,,,0.9146168168121224,-0.0892500808595181,0.0,0,0
211,1972-04-28,2.4047619047619047,1,1,0,1,"gold,oil,silver",47.25543870258913,3.855567752132402,0.0,0.940890989856973,-0.0609279911052107,0.0,0,0
212,1972-05-03,2.4166666666666665,0,1,0,0,silver,,,,1.0096198343900826,0.0095738584023294,0.0,0,0
213,1972-05-05,2.4246031746031744,1,1,0,0,"gold,silver",48.26577621007884,3.8767227424271153,0.0,0.965603483889454,-0.0350020012005043,0.0,0,0
214,1972-05-10,2.4365079365079363,0,0,1,1,"gas,oil",,,,,,,0,0
215,1972-05-15,2.4484126984126986,1,0,0,0,gold,50.3287019226346,3.918575529131101,0.0,,,,0,0
216,1972-05-18,2.4603174603174605,0,0,1,1,"gas,oil",,,,,,,0,0
217,1972-05-23,2.4722222222222223,1,1,1,1,"gas,gold,oil,silver",50.3280930845934,3.9185634318247806,0.0,1.039467109806551,0.0387081874176244,0.0,0,0
218,1972-05-26,2.484126984126984,0,1,0,0,silver,,,,1.0330810376204504,0.032545635870284,0.0,0,0
219,1972-05-31,2.496031746031746,1,0,0,0,gold,51.80498844599632,3.947486446674954,0.0,,,,0,0
220,1972-06-02,2.503968253968254,0,1,1,1,"gas,oil,silver",,,,1.0979673503622978,0.0934606070917657,0.0,0,0
221,1972-06-07,2.515873015873016,1,0,0,0,gold,51.95515287970104,3.950380901840961,0.0,,,,0,0
222,1972-06-12,2.5277777777777777,0,0,1,1,"gas,oil",,,,,,,0,0
223,1972-06-15,2.5396825396825395,0,0,0,1,oil,,,,,,,0,0
224,1972-06-20,2.5515873015873014,0,0,0,1,oil,,,,,,,0,0
225,1972-06-23,2.563492063492064,0,0,0,1,oil,,,,,,,0,0
226,1972-06-28,2.5753968253968256,0,1,1,0,"gas,silver",,,,0.9810678698055058,-0.0191136375025524,0.0,0,0
227,1972-07-03,2.5873015873015874,0,1,0,0,silver,,,,0.9826390629300732,-0.0175134053766071,0.0,0,0
228,1972-07-05,2.595238095238096,0,1,0,0,silver,,,,0.9533036700720944,-0.0478217796294316,0.0,0,0
229,1972-07-10,2.607142857142857,0,1,1,1,"gas,oil,silver",,,,0.9843631552341828,-0.0157603898185065,0.0,0,0
230,1972-07-13,2.619047619047619,0,1,0,0,silver,,,,1.017366168066761,0.0172170995282461,0.0,0,0
231,1972-07-18,2.630952380952381,0,1,1,0,"gas,silver",,,,1.0491040076320786,0.047936473814805,0.0,0,0
232,1972-07-21,2.642857142857143,0,0,0,1,oil,,,,,,,0,0
233,1972-07-26,2.6547619047619047,1,0,1,0,"gas,gold",55.46532228038032,4.015758001691732,0.0,,,,0,0
234,1972-07-31,2.6666666666666665,1,0,0,0,gold,56.13682610266941,4.027792033936003,0.0,,,,0,0
235,1972-08-03,2.6785714285714284,0,1,0,0,silver,,,,1.0724195773273446,0.069917382833461,0.0,0,0
236,1972-08-07,2.6865079365079363,0,1,1,0,"gas,silver",,,,1.0372486616596808,0.0365716899525249,0.0,0,0
237,1972-08-10,2.6984126984126986,0,0,1,0,gas,,,,,,,0,0
238,1972-08-15,2.7103174603174605,0,1,0,0,silver,,,,1.088600936965123,0.0848933277241171,0.0,0,0
239,1972-08-18,2.7222222222222223,0,1,0,0,silver,,,,1.029206682948162,0.0287882947469294,0.0,0,0
240,1972-08-23,2.734126984126984,0,1,0,0,silver,,,,1.0001534986346772,0.000153486854967,0.0,0,0
241,1972-08-28,2.746031746031746,0,1,1,1,"gas,oil,silver",,,,1.0386492101056506,0.0379210324972811,0.0,0,0
242,1972-08-31,2.757936507936508,0,0,0,1,oil,,,,,,,0,0
243,1972-09-04,2.765873015873016,0,1,1,1,"gas,oil,silver",,,,1.0118170150481602,0.0117477393464381,0.0,0,0
244,1972-09-07,2.7777777777777777,1,0,1,0,"gas,gold",56.61736654946138,4.036315767642378,0.0,,,,0,0
