date,t_years,gold_price,silver_price,gold_log_price,silver_log_price,gold_dev,silver_dev,is_break,price_oil,price_gas
1970-03-11,0.1944444444444444,32.8307393355376,1.3115789848309527,3.4913652513798663,0.2712317433157369,0.0,0.0,0,28.1327,4.963901288199574
1970-03-12,0.1984126984126984,32.833686590169926,1.3124290807184464,3.4914550185435247,0.2718796802854402,0.0,0.0,0,28.4019,4.872675635698779
1970-03-13,0.2023809523809523,32.59816864197866,1.3043683922831155,3.4842561101682747,0.2657189330257564,0.0,0.0,0,28.8624,4.633095727392261
1970-03-16,0.2063492063492063,32.433354171716424,1.2924563746616682,3.479187343022608,0.2565445741512523,0.0,0.0,0,28.3648,4.597526667179894
1970-03-17,0.2103174603174603,32.08629338035978,1.2559793538968904,3.46842894145,0.227915629930719,0.0,0.0,0,28.9477,4.529882180831129
1970-03-18,0.2142857142857142,32.52823451036239,1.274637148134412,3.482108466352206,0.242661548408556,0.0,0.0,0,28.1781,4.603128350546203
1970-03-19,0.2182539682539682,32.633829866220346,1.280021096653747,3.4853494762649704,0.2468765595564429,0.0,0.0,0,28.9835,4.7805562292422765
1970-03-20,0.2222222222222222,32.500719598619426,1.2654020565438002,3.481262230586555,0.2353899029417493,0.0,0.0,0,29.1142,4.999803424582917
1970-03-23,0.2261904761904762,32.71675273765101,1.2735876694492856,3.4878872628502173,0.2418378544101133,0.0,0.0,0,29.5632,5.02495316271947
1970-03-24,0.2301587301587301,32.67783543757083,1.2713628320641035,3.4866970327177103,0.2400894212279044,0.0,0.0,0,29.802,4.9782036583947376
1970-03-25,0.2341269841269841,33.0752848520045,1.3030707759744795,3.4987863222694364,0.2647236143762882,0.0,0.0,0,29.5685,4.913800433297203
1970-03-26,0.238095238095238,33.2128394404589,1.303199653094839,3.502936531295923,0.2648225121107881,0.0,0.0,0,30.0759,4.495517273694035
1970-03-27,0.242063492063492,32.76762713596763,1.2897716195854685,3.4894410504450644,0.2544651636192806,0.0,0.0,0,30.676,4.544679573619556
1970-03-30,0.246031746031746,33.09657253190712,1.306743553598859,3.49942972813648,0.2675382054430796,0.0,0.0,0,31.039,4.610699660473078
1970-03-31,0.25,33.28719448079368,1.3282273031404754,3.505172772901721,0.2838451984110677,0.0,0.0,0,30.6184,4.582358136965495
1970-04-01,0.2539682539682539,33.57590926925195,1.357797647957521,3.5138088237775778,0.3058640106387484,0.0,0.0,0,30.9404,4.4382194101191486
1970-04-02,0.2579365079365079,33.434117264602286,1.3702663068190262,3.5095768536201724,0.3150051054892421,0.0,0.0,0,31.1288,4.647411538518995
1970-04-03,0.2619047619047619,33.0306239420588,1.3576309982951666,3.497435129386522,0.3057412678351081,0.0,0.0,0,31.3599,4.641455310118399
1970-04-06,0.2658730158730158,33.2049398835096,1.3802851946954982,3.502698656526036,0.3222901406401186,0.0,0.0,0,30.9547,4.387592847256509
1970-04-07,0.2698412698412698,33.845733360919134,1.4413437002034324,3.521812945946209,0.3655758036385587,0.0,0.0,0,30.496,4.400109739300014
1970-04-08,0.2738095238095238,33.47120052349968,1.393102559216192,3.5106853832235227,0.3315333167940297,0.0,0.0,0,30.4201,4.334925905694231
1970-04-09,0.2777777777777778,33.756685283040795,1.3956933632391153,3.5191784801632666,0.3333913263725674,0.0,0.0,0,31.7502,4.401943787871687
1970-04-10,0.2817460317460317,33.7634424429424,1.4079257023121503,3.5193786326259984,0.3421174880993465,0.0,0.0,0,32.175,4.361803805846117
1970-04-13,0.2857142857142857,33.22374614086765,1.3449741728833433,3.5032648654633487,0.2963748105522187,0.0,0.0,0,31.8758,4.408937226785751
1970-04-14,0.2896825396825397,33.32080784377288,1.3510975851399851,3.5061820620159274,0.3009172881533251,0.0,0.0,0,31.5477,4.405387224097414
1970-04-15,0.2936507936507936,33.24978289647803,1.3470865879087408,3.5040482376513142,0.2979441774028641,0.0,0.0,0,30.4501,4.290990186622726
1970-04-16,0.2976190476190476,32.9755800130424,1.3098440204523294,3.4957672879268475,0.2699080617668602,0.0,0.0,0,30.5711,4.400378769285144
1970-04-17,0.3015873015873015,32.931345197524806,1.293944237124803,3.494424945767251,0.2576951017381079,0.0,0.0,0,31.4466,4.608057424629044
1970-04-20,0.3055555555555556,32.405052075287315,1.269857964321811,3.4783143388923463,0.2389050550993554,0.0,0.0,0,31.7756,4.823026547237992
1970-04-21,0.3095238095238095,32.39566310183653,1.2743611901663332,3.478024558957331,0.2424450257337387,0.0,0.0,0,31.7077,4.741113315826051
1970-04-22,0.3134920634920635,32.08715569318618,1.2477242470704224,3.468455815892278,0.2213212896598316,0.0,0.0,0,31.1518,4.885283443905695
1970-04-23,0.3174603174603174,31.77848828870914,1.2185951572444986,3.458789591969283,0.1976986847922733,0.0,0.0,0,31.9245,5.166231544789406
1970-04-24,0.3214285714285714,31.85097129577825,1.2126089703194622,3.461067877495983,0.192774212219639,0.0,0.0,0,31.9613,5.313653605369678
1970-04-27,0.3253968253968254,31.974948816650787,1.2235886254851196,3.464952746733392,0.2017880373092001,0.0,0.0,0,32.294,5.424374750361559
1970-04-28,0.3293650793650793,32.63967467402459,1.2430749152537182,3.4855285629514,0.2175880804257973,0.0,0.0,0,31.8218,5.20338405210793
1970-04-29,0.3333333333333333,32.941451642757976,1.2586371422254108,3.494731793078956,0.2300295024216561,0.0,0.0,0,31.8327,5.306998730419601
1970-04-30,0.3373015873015873,32.947510430881835,1.240039303145088,3.494915702126853,0.2151430751993836,0.0,0.0,0,31.3197,5.27378312519221
1970-05-01,0.3412698412698413,32.8068708421867,1.2414317778596695,3.4906379703488124,0.2162653730745421,0.0,0.0,0,31.4049,5.206868242233749
1970-05-04,0.3452380952380952,32.790452574680295,1.2412773805406991,3.4901373929778456,0.2161409949784231,0.0,0.0,0,33.329,5.299193545349583
1970-05-05,0.3492063492063492,32.70586542198287,1.2510747203256465,3.487554432521047,0.2240029581788345,0.0,0.0,0,33.3118,5.539611328198066
1970-05-06,0.3531746031746032,32.70944627834279,1.222959916810747,3.487663913199818,0.201274081687766,0.0,0.0,0,32.577,6.02092099532033
1970-05-07,0.3571428571428571,32.49438788763573,1.1865303961646438,3.48106739404428,0.1710334149091054,0.0,0.0,0,32.8766,5.732914399366159
1970-05-08,0.3611111111111111,31.46504402773485,1.1250624936440534,3.4488772162385204,0.1178385840193699,0.0,0.0,0,32.6036,5.957698531607618
1970-05-11,0.365079365079365,31.89779933631611,1.1482801701688372,3.462537021088754,0.1382653187915732,0.0,0.0,0,32.2563,6.074093515077964
1970-05-12,0.369047619047619,31.536189845826453,1.1179815584402482,3.4511357703639103,0.111524879462915,0.0,0.0,0,31.433,6.317046214908077
1970-05-13,0.373015873015873,31.905107574120123,1.138936147068189,3.462766109015617,0.1300946223740068,0.0,0.0,0,31.372,7.596560796980922
1970-05-14,0.376984126984127,31.93077594207441,1.1394096020204143,3.463570307780444,0.1305102352889739,0.0,0.0,0,32.6141,6.863374874879289
1970-05-15,0.3809523809523809,31.953397613338005,1.1498513650850524,3.464278516745204,0.1396326862698198,0.0,0.0,0,33.1466,6.893341241036419
1970-05-18,0.3849206349206349,32.140868941027726,1.1621466126127582,3.4701283960679707,0.150268823114991,0.0,0.0,0,31.7446,6.610640144883128
1970-05-19,0.3888888888888889,31.81773754898035,1.1507337045398711,3.460023918841277,0.140399742884879,0.0,0.0,0,31.1211,6.764587420207618
1970-05-20,0.3928571428571428,31.61101558818006,1.1523779442145738,3.4535056544105585,0.1418275850434986,0.0,0.0,0,31.5997,6.544190237932478
1970-05-21,0.3968253968253968,31.221886914372096,1.129649000386739,3.441119352542524,0.1219069653453562,0.0,0.0,0,31.2509,6.704621500973372
1970-05-22,0.4007936507936508,31.2297128331578,1.1145035680344793,3.441369976028817,0.1084090753052202,0.0,0.0,0,31.1993,6.983302457504157
1970-05-25,0.4047619047619047,31.78243881793427,1.1608229779777657,3.458913898816588,0.1491292173417559,0.0,0.0,0,31.4042,6.774863218144552
1970-05-26,0.4087301587301587,31.6456996572429,1.1624098979203057,3.454602267549704,0.1504953483102102,0.0,0.0,0,32.8325,6.798076173626427
1970-05-27,0.4126984126984127,31.776061859443256,1.1381637678970455,3.458713234595612,0.1294162338714309,0.0,0.0,0,33.7347,6.989386169665581
1970-05-28,0.4166666666666667,31.86605769151024,1.141950819484318,3.4615414211075946,0.1327380450563245,0.0,0.0,0,33.5331,6.923684400151688
1970-05-29,0.4206349206349206,31.902928273696663,1.131031127806125,3.4626978009915463,0.1231297191302496,0.0,0.0,0,33.6782,7.570815817207239
1970-06-01,0.4246031746031746,31.82743128211096,1.1247666305134203,3.4603285368785484,0.117575574594199,0.0,0.0,0,33.6988,7.581928885485949
1970-06-02,0.4285714285714285,32.218270078959,1.1489117971571292,3.472533685399878,0.1388152310437428,0.0,0.0,0,34.0905,7.331145318222731
1970-06-03,0.4325396825396825,32.2269268748436,1.1673584427488484,3.472802341447058,0.1547434550289024,0.0,0.0,0,34.9889,7.561010302370906
1970-06-04,0.4365079365079365,32.058875397155006,1.153491938048516,3.467574068498628,0.1427938094858913,0.0,0.0,0,34.9384,7.517525375788563
1970-06-05,0.4404761904761904,31.491911174174984,1.141567391675174,3.4497307247344438,0.1324022230682418,0.0,0.0,0,34.5271,7.69209564570366
1970-06-08,0.4444444444444444,31.80737734195632,1.1692231712281564,3.459698254765594,0.1563395720778717,0.0,0.0,0,36.031,7.564647908324599
1970-06-09,0.4484126984126984,32.031232600837534,1.1824697507048767,3.4667114455792696,0.1676052602574981,0.0,0.0,0,35.7906,7.749658173098402
1970-06-10,0.4523809523809524,32.11073960517584,1.1834660987833905,3.469190541320299,0.1684475046806746,0.0,0.0,0,36.0216,7.50220320709137
1970-06-11,0.4563492063492063,32.05581952774227,1.180879812208745,3.4674787434122765,0.1662597642200564,0.0,0.0,0,36.3649,7.363460521686498
1970-06-12,0.4603174603174603,32.55468350795839,1.2147730910697476,3.4829212448771205,0.1945573030301831,0.0,0.0,0,36.2065,7.507222344634567
1970-06-15,0.4642857142857143,32.54620753772655,1.2068131880405684,3.482660849968738,0.18798315635092,0.0,0.0,0,35.7297,7.946955426935581
1970-06-16,0.4682539682539682,32.35068099074287,1.2157734432637703,3.476635071443828,0.1953804530800804,0.0,0.0,0,37.0575,8.21666962249324
1970-06-17,0.4722222222222222,32.525557042124895,1.2260689022060771,3.482026150835305,0.2038130367554304,0.0,0.0,0,34.981,8.215796929896776
1970-06-18,0.4761904761904761,32.4236643950814,1.2062727799116857,3.4788885387629844,0.1875352583936202,0.0,0.0,0,35.0287,7.943822138027934
1970-06-19,0.4801587301587302,32.41249930872919,1.216292403581154,3.478544129537492,0.1958072181086124,0.0,0.0,0,35.909,8.302461115260556
1970-06-22,0.4841269841269841,32.29598643140956,1.2067491947681936,3.4749429634183238,0.1879301282851484,0.0,0.0,0,36.4467,8.37148190932129
1970-06-23,0.4880952380952381,32.23512918171693,1.204488142265427,3.47305682625314,0.1860546984958356,0.0,0.0,0,38.7855,8.427701903442863
1970-06-24,0.492063492063492,31.735975899781533,1.173950541943298,3.4574509238148896,0.1603745927018917,0.0,0.0,0,39.0303,8.823345707798582
1970-06-25,0.496031746031746,31.47618332650973,1.1701537226142962,3.449231174982556,0.1571351270289943,0.0,0.0,0,39.175,8.808247179649985
1970-06-26,0.5,31.244688525929966,1.1641184161406395,3.441849394566113,0.1519640762144764,0.0,0.0,0,38.1191,8.859160505000645
1970-06-29,0.503968253968254,31.734930268258243,1.187074492300313,3.457417975442588,0.1714918704404731,0.0,0.0,0,37.9861,8.893673360255631
1970-06-30,0.5079365079365079,31.55482216391623,1.179207709831979,3.451726419270559,0.164842780620146,0.0,0.0,0,40.11,8.924942635517034
1970-07-01,0.5119047619047619,31.56441363898406,1.1674641379895427,3.452030335343675,0.1548339931636957,0.0,0.0,0,41.1177,8.657646052503045
1970-07-02,0.5158730158730159,31.72051827995853,1.20040625077281,3.456963735850015,0.1826600418121117,0.0,0.0,0,42.8699,8.142708283703772
1970-07-03,0.5198412698412699,31.649008536753943,1.1936527033693225,3.4547068222465644,0.1770181044601534,0.0,0.0,0,43.9097,8.22514859422279
1970-07-06,0.5238095238095238,31.330175554887887,1.179558560147571,3.44458170836008,0.1651402669142692,0.0,0.0,0,44.0962,7.970268993211061
1970-07-07,0.5277777777777778,30.95195465733407,1.1452106907345088,3.4324361524622096,0.1355886294536713,0.0,0.0,0,43.5765,7.868337498655938
1970-07-08,0.5317460317460317,31.36074750736299,1.1565090008269785,3.4455570315298543,0.145405985475308,0.0,0.0,0,43.8569,7.999470246291462
1970-07-09,0.5357142857142857,31.711989072833017,1.1940244882235311,3.4566948135723736,0.1773295241600379,0.0,0.0,0,43.2767,7.655363913170684
1970-07-10,0.5396825396825397,31.80464297070122,1.205767698302954,3.459612284496348,0.1871164581117215,0.0,0.0,0,42.6906,8.273732644812654
1970-07-13,0.5436507936507936,32.44216612469858,1.238824338368037,3.479459000282421,0.2141628156530387,0.0,0.0,0,42.6682,8.780089079884519
1970-07-14,0.5476190476190477,32.260808960778405,1.2113388855535798,3.473853148662212,0.1917262648563832,0.0,0.0,0,43.9378,8.767432996662267
1970-07-15,0.5515873015873016,32.28473202710346,1.2310146465980445,3.4745944258148818,0.207838745261546,0.0,0.0,0,44.302,8.87984827789171
1970-07-16,0.5555555555555556,32.60659556904859,1.23683336296887,3.4845145859780966,0.2125543737207578,0.0,0.0,0,45.9283,8.732509559957071
1970-07-17,0.5595238095238095,32.33935916790541,1.215302143438462,3.476285038488977,0.19499272360446,0.0,0.0,0,46.0757,8.245602193083677
1970-07-20,0.5634920634920635,32.44453206828208,1.2182913047176764,3.479531925663137,0.1974493071268467,0.0,0.0,0,44.9516,8.022304732842208
1970-07-21,0.5674603174603174,32.52472832202804,1.226212014166029,3.4820006714667744,0.2039297541829967,0.0,0.0,0,46.0342,8.462460457446463
1970-07-22,0.5714285714285714,32.43821301727284,1.2206260694227826,3.479337141949196,0.1993638987756382,0.0,0.0,0,45.1911,8.536258972476187
1970-07-23,0.5753968253968254,32.51583729639875,1.2236106502164676,3.4817272720705628,0.2018060372584215,0.0,0.0,0,46.8411,8.075911871934846
1970-07-24,0.5793650793650794,32.6905709794315,1.2570537893499445,3.4870866870697093,0.2287707205381855,0.0,0.0,0,47.3921,8.163229615105465
1970-07-27,0.5833333333333334,32.89532716637131,1.269142097646936,3.493330616266624,0.2383411585445129,0.0,0.0,0,48.3595,8.607970460978521
1970-07-28,0.5873015873015873,32.355811081196336,1.2432251480107823,3.476793636382212,0.2177089288780553,0.0,0.0,0,46.4534,8.38556859830363
1970-07-29,0.5912698412698413,31.74232800855254,1.1909094479790223,3.4576510586137457,0.174717257238404,0.0,0.0,0,46.7648,8.021682253033054
1970-07-30,0.5952380952380952,32.02515403116798,1.2151477647221165,3.46652165748764,0.1948656864529971,0.0,0.0,0,46.7406,7.94465715365208
1970-07-31,0.5992063492063492,31.987540699879688,1.1915953740925789,3.465346473853357,0.175293059751921,0.0,0.0,0,47.3973,8.439572861949149
1970-08-03,0.6031746031746031,31.879309522116625,1.1771275147402107,3.461957195033655,0.1630771611866477,0.0,0.0,0,46.5624,8.069211589091791
1970-08-04,0.6071428571428571,32.09338097904798,1.2165211071954394,3.4686498088441637,0.1959952338475468,0.0,0.0,0,46.3754,8.026822125194254
1970-08-05,0.6111111111111112,32.17350603974171,1.2109754327979558,3.4711433200729163,0.1914261776582869,0.0,0.0,0,46.3845,8.43403051417454
1970-08-06,0.6150793650793651,31.80940532899778,1.1898519169212591,3.4597620111190905,0.1738288598182263,0.0,0.0,0,46.7006,8.796560735380469
1970-08-07,0.6190476190476191,31.763514411567964,1.173057693112986,3.458318285533161,0.159613752701378,0.0,0.0,0,48.03,8.796508633717107
1970-08-10,0.623015873015873,31.810806027204404,1.1615226294755403,3.459806044239289,0.1497317560136032,0.0,0.0,0,50.0812,9.491452323306117
1970-08-11,0.626984126984127,32.17698107006071,1.1940518026236056,3.4712513233057884,0.1773523998111886,0.0,0.0,0,48.8016,9.408044745104112
1970-08-12,0.6309523809523809,32.538468720456265,1.2077236894612855,3.482423042307959,0.1887373394593732,0.0,0.0,0,47.6531,9.407463856916412
1970-08-13,0.6349206349206349,32.71692258515493,1.215589260969403,3.4878924542903462,0.1952289476758075,0.0,0.0,0,46.0023,8.814517035668082
1970-08-14,0.6388888888888888,32.60052980818853,1.204728168653055,3.4843285400255275,0.1862539553141916,0.0,0.0,0,46.3924,9.179551557288384
1970-08-17,0.6428571428571429,32.18999189886204,1.1646872849354866,3.4716555936443925,0.1524526260371592,0.0,0.0,0,45.2585,9.3722791044414
1970-08-18,0.6468253968253969,32.45722108254365,1.176406482119437,3.4799229479023595,0.1624644378146518,0.0,0.0,0,44.2787,9.374909043273908
1970-08-19,0.6507936507936508,32.53808998968569,1.1927206640038273,3.482411402762842,0.1762369698517722,0.0,0.0,0,43.3211,9.205520117025756
1970-08-20,0.6547619047619048,31.98938996292941,1.15353984027588,3.465404284161888,0.1428353366359036,0.0,0.0,0,42.5528,9.250317271303553
1970-08-21,0.6587301587301587,32.05591875775806,1.1615098910879584,3.4674818389457447,0.1497207889802368,0.0,0.0,0,41.2166,9.04254458418936
1970-08-24,0.6626984126984127,31.945626982254545,1.1676769593887537,3.46403530079094,0.1550162702860837,0.0,0.0,0,40.6589,8.918509142975926
1970-08-25,0.6666666666666666,32.023290190724126,1.157055844836072,3.466463456528443,0.1458787139750537,0.0,0.0,0,42.1506,9.00856464451541
1970-08-26,0.6706349206349206,31.73689947146604,1.1510757934834512,3.457480025117743,0.1406969776876656,0.0,0.0,0,41.3995,9.165865438080154
1970-08-27,0.6746031746031746,31.89478593224584,1.1368211536631223,3.4624425460315096,0.1282359057056713,0.0,0.0,0,41.3925,9.316431631376975
1970-08-28,0.6785714285714286,32.338028008009466,1.1671294530853624,3.4762438754193403,0.1545472752460654,0.0,0.0,0,41.682,9.08049710933913
1970-08-31,0.6825396825396826,32.78599726700003,1.1861109658166784,3.490001511645511,0.1706798592819842,0.0,0.0,0,40.1102,8.539824224067404
1970-09-01,0.6865079365079365,32.69978999729104,1.1676203619412946,3.4873686557813945,0.1549677989869878,0.0,0.0,0,41.947,8.18506338159237
1970-09-02,0.6904761904761905,33.55084863833024,1.2102938618823065,3.51306215783192,0.1908631911824336,0.0,0.0,0,42.2751,8.602759371478808
1970-09-03,0.6944444444444444,34.09878305452081,1.2310707991186198,3.529261696101946,0.2078843590485759,0.0,0.0,0,41.0992,8.461957299042181
1970-09-04,0.6984126984126984,34.16577166424701,1.2132969546103267,3.531224314374483,0.1933414100670402,0.0,0.0,0,39.1326,8.449545780833914
1970-09-07,0.7023809523809523,34.04624846329128,1.2190640657097778,3.5277198492360213,0.1980834050736377,0.0,0.0,0,39.2411,8.698618905145546
1970-09-08,0.7063492063492064,33.63363531957812,1.2103532675537352,3.515526617429483,0.1909122736535782,0.0,0.0,0,39.95,10.305881097826536
1970-09-09,0.7103174603174603,33.758194975645694,1.2036907847891964,3.519223201937174,0.1853924906371,0.0,0.0,0,40.2316,10.393845871550766
1970-09-10,0.7142857142857143,33.60018038554383,1.1894812733868467,3.514531435572124,0.1735173073724232,0.0,0.0,0,42.025,10.325397336906594
1970-09-11,0.7182539682539683,33.594435681633826,1.1823697555123502,3.514360448541905,0.1675206919877926,0.0,0.0,0,41.8414,10.025771724068594
1970-09-14,0.7222222222222222,33.328462974610055,1.1646607362216426,3.506411775883066,0.1524298310631114,0.0,0.0,0,41.4479,10.723557001261302
1970-09-15,0.7261904761904762,32.998664298562666,1.132293782832986,3.4964670848461816,0.1242454715809173,0.0,0.0,0,41.5589,11.117947460956112
1970-09-16,0.7301587301587301,32.993465488879146,1.1421222713228532,3.496309526370314,0.1328881732107582,0.0,0.0,0,39.6251,11.38657129136534
1970-09-17,0.7341269841269841,32.50324776807738,1.1169577850636274,3.4813400156683474,0.1106087262337869,0.0,0.0,0,40.4007,11.353883072733373
1970-09-18,0.7380952380952381,32.30314713717207,1.0954949015581643,3.4751646600695403,0.0912062260563967,0.0,0.0,0,41.8535,10.993412198917266
1970-09-21,0.7420634920634921,32.59057848077646,1.1037598937113786,3.4840232429458933,0.0987224366207771,0.0,0.0,0,43.084,11.328097851378256
1970-09-22,0.746031746031746,33.09328746261326,1.1197002069338478,3.4993304661257483,0.1130609770958643,0.0,0.0,0,41.7106,11.24523016495916
1970-09-23,0.75,33.23221352550642,1.1237621176779058,3.503519692411213,0.1166820899961932,0.0,0.0,0,41.9978,11.372703625342144
