Date,Kurs
1970-08-05,46.3845
1970-08-06,46.7006
1970-08-07,48.03
1970-08-10,50.0812
1970-08-11,48.8016
1970-08-12,47.6531
1970-08-13,46.0023
1970-08-14,46.3924
1970-08-17,45.2585
1970-08-18,44.2787
1970-08-19,43.3211
1970-08-20,42.5528
1970-08-21,41.2166
1970-08-24,40.6589
1970-08-25,42.1506
1970-08-26,41.3995
1970-08-27,41.3925
1970-08-28,41.682
1970-08-31,40.1102
1970-09-01,41.947
1970-09-02,42.2751
1970-09-03,41.0992
1970-09-04,39.1326
1970-09-07,39.2411
1970-09-08,39.95
1970-09-09,40.2316
1970-09-10,42.025
1970-09-11,41.8414
1970-09-14,41.4479
1970-09-15,41.5589
1970-09-16,39.6251
1970-09-17,40.4007
1970-09-18,41.8535
1970-09-21,43.084
1970-09-22,41.7106
1970-09-23,41.9978
1970-09-24,41.9672
1970-09-25,42.1222
1970-09-28,43.0227
1970-09-29,43.1698
1970-09-30,43.4191
1970-10-01,42.9978
1970-10-02,43.3046
1970-10-05,42.5176
1970-10-06,42.3239
1970-10-07,42.8121
1970-10-08,42.3102
1970-10-09,43.6698
1970-10-12,43.3933
1970-10-13,44.8555
1970-10-14,43.5339
1970-10-15,43.7812
1970-10-16,44.9621
1970-10-19,44.0192
1970-10-20,44.2907
1970-10-21,43.0917
1970-10-22,42.0573
1970-10-23,41.5148
1970-10-26,41.1004
1970-10-27,38.7984
1970-10-28,38.467
1970-10-29,40.2546
1970-10-30,40.8745
1970-11-02,40.9744
1970-11-03,40.1503
1970-11-04,41.3034
1970-11-05,40.5466
1970-11-06,42.2561
1970-11-09,42.5205
1970-11-10,42.2182
1970-11-11,41.6503
1970-11-12,42.3428
1970-11-13,43.4865
1970-11-16,43.1502
1970-11-17,43.2187
1970-11-18,41.5232
1970-11-19,41.3236
1970-11-20,40.6462
1970-11-23,41.5366
1970-11-24,42.4838
1970-11-25,43.6178
1970-11-26,43.6025
1970-11-27,34.1055
1970-11-30,33.8807
1970-12-01,33.5649
1970-12-02,35.125
1970-12-03,35.2617
1970-12-04,34.6304
1970-12-07,35.1069
1970-12-08,34.8587
1970-12-09,34.0273
1970-12-10,33.9913
1970-12-11,34.3547
1970-12-14,35.3795
1970-12-15,34.632
1970-12-16,30.7657
1970-12-17,30.9655
1970-12-18,30.6386
1970-12-21,29.7098
1970-12-22,29.1626
1970-12-23,29.2042
1970-12-24,30.2246
1970-12-25,30.8576
1970-12-28,30.3419
1970-12-29,29.8628
1970-12-30,30.112
1970-12-31,30.5426
1971-01-01,29.6863
1971-01-04,29.6789
1971-01-05,30.0776
1971-01-06,30.6078
1971-01-07,31.2902
1971-01-08,32.1743
1971-01-11,33.0582
1971-01-12,32.3258
1971-01-13,31.6109
1971-01-14,32.6068
1971-01-15,33.2737
1971-01-18,31.918
1971-01-19,33.243
1971-01-20,32.6906
1971-01-21,33.0381
1971-01-22,33.7191
1971-01-25,33.5377
1971-01-26,33.0724
1971-01-27,32.5377
1971-01-28,33.2536
1971-01-29,33.6029
1971-02-01,32.8932
1971-02-02,33.1181
1971-02-03,33.159
1971-02-04,31.9541
1971-02-05,31.172
1971-02-08,32.7362
1971-02-09,33.5905
1971-02-10,34.0092
1971-02-11,33.608
1971-02-12,34.4819
1971-02-15,34.6428
1971-02-16,34.4585
1971-02-17,33.8755
1971-02-18,35.4486
1971-02-19,34.7094
1971-02-22,34.0154
1971-02-23,33.9904
1971-02-24,34.6845
1971-02-25,33.5958
1971-02-26,33.024
1971-03-01,32.7152
1971-03-02,32.6132
1971-03-03,31.7968
1971-03-04,31.5446
1971-03-05,32.072
1971-03-08,32.019
1971-03-09,32.0586
1971-03-10,31.861
1971-03-11,31.9409
1971-03-12,32.2497
1971-03-15,33.1735
1971-03-16,32.279
1971-03-17,32.7918
1971-03-18,34.1461
1971-03-19,34.7415
1971-03-22,35.5472
1971-03-23,35.8774
1971-03-24,37.0285
1971-03-25,37.2432
1971-03-26,37.3216
1971-03-29,36.6291
1971-03-30,37.1883
1971-03-31,37.2347
1971-04-01,36.8615
1971-04-02,36.089
1971-04-05,36.9886
1971-04-06,37.9174
1971-04-07,39.3544
1971-04-08,39.6648
1971-04-09,41.2958
1971-04-12,40.3737
1971-04-13,40.628
1971-04-14,41.3657
1971-04-15,40.1124
1971-04-16,41.9556
1971-04-19,42.8261
1971-04-20,44.5183
1971-04-21,44.5987
1971-04-22,45.8252
1971-04-23,47.3195
1971-04-26,47.3968
1971-04-27,48.6441
1971-04-28,49.826
1971-04-29,51.2732
1971-04-30,52.4749
1971-05-03,51.8794
1971-05-04,53.2604
1971-05-05,52.0687
1971-05-06,52.2227
1971-05-07,52.5035
1971-05-10,52.5904
1971-05-11,52.7505
1971-05-12,52.336
1971-05-13,52.1509
1971-05-14,53.2439
1971-05-17,53.5456
1971-05-18,53.6786
1971-05-19,55.123
1971-05-20,56.3518
1971-05-21,54.9847
1971-05-24,55.962
1971-05-25,55.1823
1971-05-26,55.8561
1971-05-27,54.8666
1971-05-28,58.3014
1971-05-31,59.7591
1971-06-01,59.8734
1971-06-02,62.0103
1971-06-03,60.8399
1971-06-04,61.0209
1971-06-07,64.6236
1971-06-08,66.3428
1971-06-09,65.6549
1971-06-10,67.4238
1971-06-11,67.2095
1971-06-14,66.3886
1971-06-15,66.0623
1971-06-16,66.9295
1971-06-17,65.0748
1971-06-18,66.5891
1971-06-21,64.7543
1971-06-22,64.1639
1971-06-23,63.3558
1971-06-24,62.6221
1971-06-25,62.6114
1971-06-28,62.9656
1971-06-29,63.2464
1971-06-30,64.6013
1971-07-01,64.7953
1971-07-02,64.9543
1971-07-05,63.2756
1971-07-06,64.3507
1971-07-07,64.664
1971-07-08,65.4842
1971-07-09,65.6054
1971-07-12,65.6231
1971-07-13,68.2354
1971-07-14,70.0698
1971-07-15,70.3556
1971-07-16,71.7328
1971-07-19,71.0547
1971-07-20,70.3578
1971-07-21,71.708
1971-07-22,70.9728
1971-07-23,72.86
1971-07-26,72.3501
1971-07-27,72.5805
1971-07-28,71.8699
1971-07-29,75.2059
1971-07-30,75.5827
1971-08-02,74.6621
1971-08-03,73.8842
1971-08-04,74.3208
1971-08-05,73.1556
1971-08-06,71.3443
1971-08-09,69.9997
1971-08-10,70.5132
1971-08-11,71.0905
1971-08-12,72.6626
1971-08-13,70.8724
1971-08-16,71.1174
1971-08-17,73.3819
1971-08-18,76.0157
1971-08-19,76.7713
1971-08-20,77.1641
1971-08-23,77.8747
1971-08-24,76.3857
1971-08-25,75.2525
1971-08-26,75.6728
1971-08-27,74.2754
1971-08-30,74.1931
1971-08-31,75.5702
1971-09-01,76.2916
1971-09-02,75.9166
1971-09-03,75.34
1971-09-06,74.4215
1971-09-07,73.636
1971-09-08,73.0925
1971-09-09,72.5018
1971-09-10,72.3298
1971-09-13,70.3711
1971-09-14,68.6516
1971-09-15,68.096
1971-09-16,69.6813
1971-09-17,66.9818
1971-09-20,64.6602
1971-09-21,62.1248
1971-09-22,60.9146
1971-09-23,60.6267
1971-09-24,59.894
1971-09-27,59.7993
1971-09-28,62.038
1971-09-29,63.4034
1971-09-30,63.9738
1971-10-01,64.6718
1971-10-04,64.4689
1971-10-05,63.4416
1971-10-06,63.7345
1971-10-07,64.0748
1971-10-08,64.9819
1971-10-11,65.3643
1971-10-12,67.5913
1971-10-13,67.4399
1971-10-14,66.4688
1971-10-15,69.1712
1971-10-18,68.1597
1971-10-19,70.1004
1971-10-20,68.7521
1971-10-21,67.6099
1971-10-22,68.5092
1971-10-25,69.9982
1971-10-26,68.5088
1971-10-27,65.5038
1971-10-28,66.592
1971-10-29,65.1288
1971-11-01,63.9302
1971-11-02,62.9085
1971-11-03,64.0987
1971-11-04,65.1808
1971-11-05,65.3619
1971-11-08,66.7331
1971-11-09,67.0817
1971-11-10,65.8929
1971-11-11,66.4737
1971-11-12,65.4113
1971-11-15,64.2824
1971-11-16,64.4088
1971-11-17,65.9678
1971-11-18,65.196
1971-11-19,65.5134
1971-11-22,66.5573
1971-11-23,68.4155
1971-11-24,70.4784
1971-11-25,70.0507
1971-11-26,69.5069
1971-11-29,70.1006
1971-11-30,70.4097
1971-12-01,66.922
1971-12-02,67.5788
1971-12-03,70.064
1971-12-06,71.3696
1971-12-07,71.2273
1971-12-08,73.193
1971-12-09,73.5438
1971-12-10,73.6172
1971-12-13,70.0454
1971-12-14,70.8015
1971-12-15,72.3396
1971-12-16,75.6351
1971-12-17,73.0419
1971-12-20,76.1964
1971-12-21,73.8456
1971-12-22,75.2865
1971-12-23,76.3989
1971-12-24,76.9233
1971-12-27,75.3982
1971-12-28,77.0567
1971-12-29,77.3845
1971-12-30,75.8164
1971-12-31,74.5206
1972-01-03,74.6708
1972-01-04,78.0405
1972-01-05,80.6305
1972-01-06,80.1151
1972-01-07,81.8164
1972-01-10,82.8989
1972-01-11,82.6073
1972-01-12,81.7223
1972-01-13,79.2382
1972-01-14,76.7957
1972-01-17,76.7429
1972-01-18,76.4683
1972-01-19,76.3978
1972-01-20,75.1468
1972-01-21,74.6584
1972-01-24,74.0029
1972-01-25,73.9476
1972-01-26,70.4869
1972-01-27,72.7436
1972-01-28,73.1799
1972-01-31,70.4873
1972-02-01,71.3089
1972-02-02,72.5114
1972-02-03,71.5946
1972-02-04,70.9796
1972-02-07,71.0047
1972-02-08,71.5351
1972-02-09,71.5786
1972-02-10,73.356
1972-02-11,70.3517
1972-02-14,67.5773
1972-02-15,70.5184
1972-02-16,70.835
1972-02-17,71.665
1972-02-18,70.983
1972-02-21,70.1322
1972-02-22,70.0099
1972-02-23,69.7021
1972-02-24,70.2741
1972-02-25,68.2856
1972-02-28,69.9245
1972-02-29,69.1272
1972-03-01,69.1832
1972-03-02,69.9677
1972-03-03,69.9796
1972-03-06,71.1352
1972-03-07,71.9157
1972-03-08,72.8741
1972-03-09,70.7904
1972-03-10,70.2214
1972-03-13,69.5822
1972-03-14,68.0629
1972-03-15,70.8272
1972-03-16,67.0947
1972-03-17,67.1974
1972-03-20,66.0388
1972-03-21,66.397
1972-03-22,65.6355
1972-03-23,65.1452
1972-03-24,65.0891
1972-03-27,64.303
1972-03-28,63.9852
1972-03-29,65.0938
1972-03-30,64.03
1972-03-31,65.3191
1972-04-03,61.1474
1972-04-04,59.9504
1972-04-05,60.3099
1972-04-06,58.616
1972-04-07,58.5393
1972-04-10,59.2561
1972-04-11,59.9865
1972-04-12,63.063
1972-04-13,62.3021
1972-04-14,63.0858
1972-04-17,62.4336
1972-04-18,61.814
1972-04-19,59.2869
1972-04-20,58.7262
1972-04-21,57.2132
1972-04-24,58.4225
1972-04-25,57.1945
1972-04-26,55.0802
1972-04-27,53.6344
1972-04-28,53.0942
1972-05-01,53.5713
1972-05-02,52.9348
1972-05-03,52.7149
1972-05-04,52.445
1972-05-05,51.5858
1972-05-08,51.3337
1972-05-09,49.9567
1972-05-10,50.1224
1972-05-11,52.0279
1972-05-12,52.9082
1972-05-15,52.5327
1972-05-16,51.6666
1972-05-17,52.0202
1972-05-18,51.9857
1972-05-19,51.4113
1972-05-22,50.9723
1972-05-23,50.6534
1972-05-24,51.4573
1972-05-25,52.0484
1972-05-26,51.6865
1972-05-29,50.5982
1972-05-30,49.8517
1972-05-31,48.9384
1972-06-01,48.9605
1972-06-02,47.9878
1972-06-05,47.6787
1972-06-06,47.9074
1972-06-07,47.5804
1972-06-08,47.6639
1972-06-09,48.7838
1972-06-12,47.486
1972-06-13,49.5236
1972-06-14,49.2909
1972-06-15,47.3042
1972-06-16,48.36
1972-06-19,48.4877
1972-06-20,47.8918
1972-06-21,48.735
1972-06-22,49.8587
1972-06-23,47.7889
1972-06-26,48.895
1972-06-27,48.752
1972-06-28,49.2285
1972-06-29,48.842
1972-06-30,48.1536
1972-07-03,46.0249
1972-07-04,46.2164
1972-07-05,45.8886
1972-07-06,46.148
1972-07-07,46.0052
1972-07-10,45.6571
1972-07-11,46.2022
1972-07-12,44.7349
1972-07-13,44.6147
1972-07-14,43.9892
1972-07-17,43.5808
1972-07-18,43.4746
1972-07-19,44.296
1972-07-20,44.5367
1972-07-21,43.8206
1972-07-24,43.9052
1972-07-25,44.6519
1972-07-26,45.0572
1972-07-27,43.5439
1972-07-28,44.3296
1972-07-31,43.6601
1972-08-01,43.8574
1972-08-02,43.422
1972-08-03,43.8467
1972-08-04,44.5094
1972-08-07,44.6466
1972-08-08,45.3713
1972-08-09,44.9115
1972-08-10,43.9412
1972-08-11,43.1316
1972-08-14,44.5969
1972-08-15,44.9167
1972-08-16,43.2317
1972-08-17,43.1636
1972-08-18,41.6646
1972-08-21,43.3343
1972-08-22,44.0358
1972-08-23,45.4522
1972-08-24,45.5794
1972-08-25,44.9754
1972-08-28,43.6189
1972-08-29,43.2065
1972-08-30,44.3585
1972-08-31,44.7527
1972-09-01,45.4758
1972-09-04,47.5896
1972-09-05,46.2514
1972-09-06,46.6608
1972-09-07,48.3169
1972-09-08,47.0333
1972-09-11,46.5423
1972-09-12,45.6154
1972-09-13,46.4271
1972-09-14,46.1015
1972-09-15,44.2802
1972-09-18,43.2552
1972-09-19,43.2913
1972-09-20,41.9738
1972-09-21,39.8459
1972-09-22,39.5138
1972-09-25,38.2333
1972-09-26,40.3625
1972-09-27,38.7945
1972-09-28,38.3689
1972-09-29,37.6405
1972-10-02,36.1782
1972-10-03,35.1456
1972-10-04,34.9748
1972-10-05,36.6086
1972-10-06,36.2907
1972-10-09,37.2082
1972-10-10,37.1472
1972-10-11,36.7612
1972-10-12,37.5233
1972-10-13,36.4411
1972-10-16,36.1892
1972-10-17,35.8077
1972-10-18,34.9871
1972-10-19,35.1457
1972-10-20,34.8122
1972-10-23,34.4193
1972-10-24,34.6117
1972-10-25,34.0035
1972-10-26,34.2376
1972-10-27,34.3287
1972-10-30,35.0871
1972-10-31,35.3834
1972-11-01,34.3153
1972-11-02,34.6281
1972-11-03,34.591
1972-11-06,35.5531
1972-11-07,37.3165
1972-11-08,37.244
1972-11-09,38.2655
1972-11-10,38.0562
1972-11-13,39.1754
1972-11-14,37.8833
1972-11-15,38.4098
1972-11-16,37.5334
1972-11-17,39.0772
1972-11-20,39.1924
1972-11-21,39.5928
1972-11-22,39.2861
1972-11-23,39.3993
1972-11-24,40.3909
1972-11-27,39.8547
1972-11-28,40.5123
1972-11-29,40.2396
1972-11-30,38.6891
1972-12-01,37.9452
1972-12-04,38.0496
1972-12-05,37.7545
1972-12-06,36.473
1972-12-07,37.3266
1972-12-08,37.2331
1972-12-11,37.5145
1972-12-12,36.7988
1972-12-13,37.0164
1972-12-14,38.1761
1972-12-15,38.5059
1972-12-18,39.2658
1972-12-19,38.7951
1972-12-20,38.8301
1972-12-21,38.5993
1972-12-22,39.2754
1972-12-25,39.9179
1972-12-26,40.5738
1972-12-27,40.2534
1972-12-28,40.463
1972-12-29,38.9694
1973-01-01,38.9843
1973-01-02,38.7623
1973-01-03,38.8209
1973-01-04,36.4153
1973-01-05,36.2664
1973-01-08,35.4169
1973-01-09,35.9577
1973-01-10,34.4799
1973-01-11,35.6029
1973-01-12,36.9933
1973-01-15,37.409
1973-01-16,37.3247
1973-01-17,40.4144
1973-01-18,40.4572
1973-01-19,40.7378
1973-01-22,40.4337
1973-01-23,40.0729
1973-01-24,39.4699
1973-01-25,39.6819
1973-01-26,39.3282
1973-01-29,38.2669
1973-01-30,38.2696
1973-01-31,37.7181
1973-02-01,39.6474
1973-02-02,38.6123
1973-02-05,38.6317
1973-02-06,39.0643
1973-02-07,38.7561
1973-02-08,39.4151
1973-02-09,40.1335
1973-02-12,39.3611
1973-02-13,39.3851
1973-02-14,40.7451
1973-02-15,39.1026
1973-02-16,38.6519
1973-02-19,40.3547
1973-02-20,40.6353
1973-02-21,41.5533
1973-02-22,42.5837
1973-02-23,43.9847
1973-02-26,44.896
1973-02-27,44.5798
1973-02-28,45.2338
1973-03-01,43.1158
1973-03-02,43.782
1973-03-05,43.0421
1973-03-06,43.6254
1973-03-07,43.4531
1973-03-08,44.7129
1973-03-09,43.2555
1973-03-12,42.8604
1973-03-13,44.9365
1973-03-14,45.0101
1973-03-15,42.5643
1973-03-16,42.404
1973-03-19,40.534
1973-03-20,39.7481
1973-03-21,39.4531
1973-03-22,40.7018
1973-03-23,40.9003
1973-03-26,42.1065
1973-03-27,42.613
1973-03-28,42.4782
1973-03-29,42.3075
1973-03-30,40.91
1973-04-02,40.1522
1973-04-03,40.4918
1973-04-04,41.3525
1973-04-05,42.8063
1973-04-06,41.5187
1973-04-09,40.9056
1973-04-10,40.7194
1973-04-11,41.0763
1973-04-12,41.1031
1973-04-13,41.6447
1973-04-16,42.5169
1973-04-17,41.4303
1973-04-18,43.0162
1973-04-19,42.5244
1973-04-20,43.3847
1973-04-23,41.6124
1973-04-24,42.6439
1973-04-25,41.9856
1973-04-26,43.3424
1973-04-27,44.3204
1973-04-30,45.2861
1973-05-01,47.0121
1973-05-02,48.0389
1973-05-03,49.4841
1973-05-04,47.8638
1973-05-07,47.2498
1973-05-08,46.5303
1973-05-09,46.8054
1973-05-10,46.6634
1973-05-11,46.0453
1973-05-14,46.1401
1973-05-15,47.0397
1973-05-16,46.3904
1973-05-17,46.0942
1973-05-18,45.8997
1973-05-21,47.1085
1973-05-22,47.142
1973-05-23,47.5046
1973-05-24,45.8623
1973-05-25,44.4271
1973-05-28,45.1015
1973-05-29,45.139
1973-05-30,44.8103
1973-05-31,45.2146
1973-06-01,46.1398
1973-06-04,47.1467
1973-06-05,47.9489
1973-06-06,47.6098
1973-06-07,46.2128
1973-06-08,46.7645
1973-06-11,48.0089
1973-06-12,47.0462
1973-06-13,48.2164
1973-06-14,50.204
1973-06-15,50.1152
1973-06-18,49.9019
1973-06-19,48.9519
1973-06-20,49.8098
1973-06-21,48.4916
1973-06-22,48.743
1973-06-25,48.2389
1973-06-26,49.143
1973-06-27,47.6483
1973-06-28,46.6073
1973-06-29,45.9577
1973-07-02,45.5692
1973-07-03,44.9495
1973-07-04,45.0695
1973-07-05,46.1481
1973-07-06,46.0303
1973-07-09,45.0084
1973-07-10,45.6231
1973-07-11,43.885
1973-07-12,43.6536
1973-07-13,44.6135
1973-07-16,44.2425
1973-07-17,45.4114
1973-07-18,46.3078
1973-07-19,47.1182
1973-07-20,46.6899
1973-07-23,45.7927
1973-07-24,46.5282
1973-07-25,44.6681
1973-07-26,44.7603
1973-07-27,45.106
1973-07-30,43.3977
1973-07-31,42.4643
1973-08-01,44.9987
1973-08-02,43.4481
1973-08-03,43.6583
1973-08-06,44.1847
1973-08-07,43.9262
1973-08-08,44.9456
1973-08-09,44.5027
1973-08-10,44.899
1973-08-13,46.2491
1973-08-14,46.6931
1973-08-15,47.0126
1973-08-16,45.7943
1973-08-17,45.6383
1973-08-20,45.7781
1973-08-21,45.3571
1973-08-22,46.3779
1973-08-23,44.6443
1973-08-24,46.1802
1973-08-27,45.7607
1973-08-28,46.2551
1973-08-29,47.1043
1973-08-30,47.7103
1973-08-31,46.896
1973-09-03,45.9177
1973-09-04,47.1467
1973-09-05,45.9334
1973-09-06,45.3468
1973-09-07,45.952
1973-09-10,46.7343
1973-09-11,46.8077
1973-09-12,45.0042
1973-09-13,45.1748
1973-09-14,44.3845
1973-09-17,44.7787
1973-09-18,44.2483
1973-09-19,42.2777
1973-09-20,42.0932
1973-09-21,41.6584
1973-09-24,40.7371
1973-09-25,40.7537
1973-09-26,42.4783
1973-09-27,42.6863
1973-09-28,42.0631
1973-10-01,42.5701
1973-10-02,44.15
1973-10-03,43.333
1973-10-04,42.704
1973-10-05,42.1676
1973-10-08,41.4189
1973-10-09,39.8967
1973-10-10,39.8822
1973-10-11,39.6755
1973-10-12,40.6272
1973-10-15,41.431
1973-10-16,41.1401
1973-10-17,40.814
1973-10-18,41.8698
1973-10-19,41.0337
1973-10-22,41.0525
1973-10-23,41.79
1973-10-24,41.2791
1973-10-25,41.8188
1973-10-26,43.1756
1973-10-29,42.8075
1973-10-30,42.6332
1973-10-31,41.7245
1973-11-01,42.141
1973-11-02,41.4854
1973-11-05,40.4447
1973-11-06,40.0615
1973-11-07,40.0423
1973-11-08,40.2629
1973-11-09,43.9092
1973-11-12,43.3229
1973-11-13,42.6278
1973-11-14,42.2096
1973-11-15,42.3457
1973-11-16,42.8931
1973-11-19,44.2296
1973-11-20,44.4457
1973-11-21,44.0974
1973-11-22,43.8438
1973-11-23,44.1973
1973-11-26,43.8844
1973-11-27,43.2257
1973-11-28,42.3803
1973-11-29,43.3349
1973-11-30,44.9165
1973-12-03,45.1983
1973-12-04,46.2861
1973-12-05,45.2955
1973-12-06,45.2071
1973-12-07,46.3293
1973-12-10,46.348
1973-12-11,46.7731
1973-12-12,47.4023
1973-12-13,47.9347
1973-12-14,47.8741
1973-12-17,49.1754
1973-12-18,48.4266
1973-12-19,48.501
1973-12-20,50.0199
1973-12-21,50.2578
1973-12-24,49.9442
1973-12-25,49.221
1973-12-26,47.2106
1973-12-27,47.5642
1973-12-28,48.4079
1973-12-31,47.4064
1974-01-01,47.6919
1974-01-02,46.4952
1974-01-03,45.0319
1974-01-04,45.2329
1974-01-07,45.5073
1974-01-08,46.332
1974-01-09,46.8546
1974-01-10,47.2609
1974-01-11,48.2085
1974-01-14,48.9281
1974-01-15,49.7986
1974-01-16,49.4406
1974-01-17,48.172
1974-01-18,49.3907
1974-01-21,48.6081
1974-01-22,47.0611
1974-01-23,48.2992
1974-01-24,46.8054
1974-01-25,47.2362
1974-01-28,47.4784
1974-01-29,47.0561
1974-01-30,47.1963
1974-01-31,47.7567
1974-02-01,49.4374
1974-02-04,49.189
1974-02-05,49.0894
1974-02-06,49.918
1974-02-07,48.2869
1974-02-08,48.0975
1974-02-11,48.6212
1974-02-12,51.6156
1974-02-13,50.2283
1974-02-14,49.7853
1974-02-15,50.4765
1974-02-18,50.7788
1974-02-19,52.0385
1974-02-20,54.4636
1974-02-21,54.9838
1974-02-22,54.9012
1974-02-25,53.1347
1974-02-26,52.6992
1974-02-27,51.9402
1974-02-28,51.0507
1974-03-01,40.8495
1974-03-04,41.4668
1974-03-05,41.487
1974-03-06,43.5039
1974-03-07,42.9388
1974-03-08,42.906
1974-03-11,43.0972
1974-03-12,41.8065
1974-03-13,40.6317
1974-03-14,40.1839
1974-03-15,40.0792
1974-03-18,40.1449
1974-03-19,39.7287
1974-03-20,40.1626
1974-03-21,39.4138
1974-03-22,39.2485
1974-03-25,39.067
1974-03-26,38.1446
1974-03-27,38.7403
1974-03-28,38.4664
1974-03-29,37.5996
1974-04-01,36.7717
1974-04-02,36.6481
1974-04-03,37.6051
1974-04-04,36.7854
1974-04-05,37.5465
1974-04-08,37.4556
1974-04-09,37.2845
1974-04-10,37.6684
1974-04-11,37.6348
1974-04-12,37.7852
1974-04-15,36.9685
1974-04-16,38.0226
1974-04-17,39.044
1974-04-18,39.1813
1974-04-19,38.9415
1974-04-22,39.4596
1974-04-23,38.1106
1974-04-24,38.0752
1974-04-25,30.7505
1974-04-26,29.9355
1974-04-29,29.78
1974-04-30,31.1605
1974-05-01,31.7476
1974-05-02,31.4553
1974-05-03,31.8985
1974-05-06,31.7603
1974-05-07,31.5205
1974-05-08,30.547
1974-05-09,30.0084
1974-05-10,29.3289
1974-05-13,29.2512
1974-05-14,29.2161
1974-05-15,28.8153
1974-05-16,28.2246
1974-05-17,27.8442
1974-05-20,27.9261
1974-05-21,28.1705
1974-05-22,28.1836
1974-05-23,28.3192
1974-05-24,27.6224
1974-05-27,28.0328
1974-05-28,27.7262
1974-05-29,26.937
1974-05-30,26.7365
1974-05-31,27.0644
1974-06-03,27.3914
1974-06-04,27.4092
1974-06-05,27.7319
1974-06-06,29.1257
1974-06-07,29.9283
1974-06-10,29.4196
1974-06-11,29.4835
1974-06-12,29.1966
1974-06-13,29.5743
1974-06-14,30.5833
1974-06-17,31.0133
1974-06-18,32.4439
1974-06-19,32.5576
1974-06-20,31.6491
1974-06-21,33.2153
1974-06-24,32.6802
1974-06-25,32.6899
1974-06-26,33.7099
1974-06-27,33.4811
1974-06-28,32.5339
1974-07-01,33.1583
1974-07-02,33.1455
1974-07-03,31.8973
