Date,Stock_Price
1970-04-24,5.313653605369678
1970-04-27,5.424374750361559
1970-04-28,5.20338405210793
1970-04-29,5.306998730419601
1970-04-30,5.27378312519221
1970-05-01,5.206868242233749
1970-05-04,5.299193545349583
1970-05-05,5.539611328198066
1970-05-06,6.02092099532033
1970-05-07,5.732914399366159
1970-05-08,5.957698531607618
1970-05-11,6.074093515077964
1970-05-12,6.317046214908077
1970-05-13,7.596560796980922
1970-05-14,6.863374874879289
1970-05-15,6.893341241036419
1970-05-18,6.610640144883128
1970-05-19,6.764587420207618
1970-05-20,6.544190237932478
1970-05-21,6.704621500973372
1970-05-22,6.983302457504157
1970-05-25,6.774863218144552
1970-05-26,6.798076173626427
1970-05-27,6.989386169665581
1970-05-28,6.923684400151688
1970-05-29,7.570815817207239
1970-06-01,7.581928885485949
1970-06-02,7.331145318222731
1970-06-03,7.5610103023709065
1970-06-04,7.517525375788563
1970-06-05,7.69209564570366
1970-06-08,7.564647908324599
1970-06-09,7.749658173098402
1970-06-10,7.50220320709137
1970-06-11,7.363460521686498
1970-06-12,7.507222344634567
1970-06-15,7.946955426935581
1970-06-16,8.21666962249324
1970-06-17,8.215796929896776
1970-06-18,7.943822138027934
1970-06-19,8.302461115260556
1970-06-22,8.37148190932129
1970-06-23,8.427701903442863
1970-06-24,8.823345707798582
1970-06-25,8.808247179649985
1970-06-26,8.859160505000645
1970-06-29,8.893673360255631
1970-06-30,8.924942635517034
1970-07-01,8.657646052503045
1970-07-02,8.142708283703772
1970-07-03,8.22514859422279
1970-07-06,7.970268993211061
1970-07-07,7.868337498655938
1970-07-08,7.999470246291462
1970-07-09,7.655363913170684
1970-07-10,8.273732644812654
1970-07-13,8.780089079884519
1970-07-14,8.767432996662267
1970-07-15,8.87984827789171
1970-07-16,8.732509559957071
1970-07-17,8.245602193083677
1970-07-20,8.022304732842208
1970-07-21,8.462460457446463
1970-07-22,8.536258972476187
1970-07-23,8.075911871934846
1970-07-24,8.163229615105465
1970-07-27,8.607970460978521
1970-07-28,8.38556859830363
1970-07-29,8.021682253033054
1970-07-30,7.94465715365208
1970-07-31,8.439572861949149
1970-08-03,8.069211589091791
1970-08-04,8.026822125194254
1970-08-05,8.43403051417454
1970-08-06,8.796560735380469
1970-08-07,8.796508633717107
1970-08-10,9.491452323306115
1970-08-11,9.408044745104112
1970-08-12,9.407463856916413
1970-08-13,8.814517035668082
1970-08-14,9.179551557288383
1970-08-17,9.3722791044414
1970-08-18,9.374909043273908
1970-08-19,9.205520117025756
1970-08-20,9.250317271303553
1970-08-21,9.04254458418936
1970-08-24,8.918509142975926
1970-08-25,9.00856464451541
1970-08-26,9.165865438080154
1970-08-27,9.316431631376977
1970-08-28,9.08049710933913
1970-08-31,8.539824224067404
1970-09-01,8.18506338159237
1970-09-02,8.602759371478808
1970-09-03,8.461957299042181
1970-09-04,8.449545780833914
1970-09-07,8.698618905145546
1970-09-08,10.305881097826536
1970-09-09,10.393845871550766
1970-09-10,10.325397336906594
1970-09-11,10.025771724068594
1970-09-14,10.723557001261302
1970-09-15,11.117947460956113
1970-09-16,11.38657129136534
1970-09-17,11.353883072733371
1970-09-18,10.993412198917266
1970-09-21,11.328097851378256
1970-09-22,11.24523016495916
1970-09-23,11.372703625342144
1970-09-24,11.13426100769667
1970-09-25,11.198055286407678
1970-09-28,10.984311623095165
1970-09-29,10.7879226761748
1970-09-30,10.84576802872806
1970-10-01,10.311999799323255
1970-10-02,9.818733764593931
1970-10-05,9.566425488819096
1970-10-06,9.478748615712167
1970-10-07,9.732191008596015
1970-10-08,9.65981422200005
1970-10-09,9.633263607173168
1970-10-12,9.521026697675053
1970-10-13,9.60336011517747
1970-10-14,9.323255550469005
1970-10-15,9.270463550321912
1970-10-16,9.375698094219338
1970-10-19,9.426138963210212
1970-10-20,9.4104106693124
1970-10-21,9.398459666634059
1970-10-22,9.535330812063465
1970-10-23,10.220627480371528
1970-10-26,9.941028702571922
1970-10-27,10.667557016622409
1970-10-28,10.360737496184624
1970-10-29,9.63307432064632
1970-10-30,9.44615898135713
1970-11-02,9.534022726543407
1970-11-03,10.12563622885838
1970-11-04,9.80603987709562
1970-11-05,9.945989075052836
1970-11-06,9.498398545630904
1970-11-09,10.072907423258467
1970-11-10,10.45208467866935
1970-11-11,10.266871768437548
1970-11-12,9.67710344725866
1970-11-13,10.100539652040077
1970-11-16,10.039801920539993
1970-11-17,10.438020568558418
1970-11-18,10.415924961760851
1970-11-19,10.408338893441833
1970-11-20,10.230478838370983
1970-11-23,10.420820233418453
1970-11-24,10.438608610225465
1970-11-25,10.594176046954003
1970-11-26,10.044523080304597
1970-11-27,10.45675386186681
1970-11-30,10.984343161686121
1970-12-01,11.000239920663656
1970-12-02,11.751297634532662
1970-12-03,12.425287650362328
1970-12-04,12.660988046859355
1970-12-07,13.214325342073927
1970-12-08,13.649301627145677
1970-12-09,12.838408112027452
1970-12-10,12.689613802237485
1970-12-11,12.96080985017076
1970-12-14,13.643922930581668
1970-12-15,12.995770775940745
1970-12-16,12.247406578404728
1970-12-17,12.192909338096754
1970-12-18,11.354126151517452
1970-12-21,11.292725981382645
1970-12-22,11.403079315684545
1970-12-23,11.025330341394236
1970-12-24,10.975991089396684
1970-12-25,11.302680322453924
1970-12-28,11.078150489671057
1970-12-29,10.76421797765014
1970-12-30,10.70078898590469
1970-12-31,10.314904442969993
1971-01-01,10.985503377811181
1971-01-04,10.97205658820887
1971-01-05,10.694371741219067
1971-01-06,10.74545267530422
1971-01-07,10.680292303336742
1971-01-08,10.577420369364997
1971-01-11,10.368596622490607
1971-01-12,10.149015735972739
1971-01-13,9.629339642896287
1971-01-14,10.055127158945668
1971-01-15,10.22682560855444
1971-01-18,10.309851473285324
1971-01-19,10.242880265424436
1971-01-20,9.900550920781273
1971-01-21,9.633842428891247
1971-01-22,9.169764691062042
1971-01-25,8.956716463721499
1971-01-26,8.623541459233719
1971-01-27,9.10317253553573
1971-01-28,9.354780468400373
1971-01-29,9.359428689771276
1971-02-01,9.076637199730866
1971-02-02,8.751635626950415
1971-02-03,8.679637838584247
1971-02-04,8.933599383108843
1971-02-05,9.499679856448497
1971-02-08,9.049436375684813
1971-02-09,9.201758657526462
1971-02-10,8.98668933376658
1971-02-11,8.824862300527226
1971-02-12,8.821826211895742
1971-02-15,8.564920732032716
1971-02-16,8.481123493152937
1971-02-17,8.213864076513783
1971-02-18,8.043427244380789
1971-02-19,8.233205586168397
1971-02-22,8.2454249587252
1971-02-23,8.438426058036047
1971-02-24,8.23935351135098
1971-02-25,8.381743919384213
1971-02-26,7.9259880611746185
1971-03-01,7.924857895768332
1971-03-02,8.080672407577405
1971-03-03,7.63323015355782
1971-03-04,7.457327636237587
1971-03-05,7.4570081550820095
1971-03-08,7.697996247552403
1971-03-09,7.539216644988867
1971-03-10,7.660490485409132
1971-03-11,8.022778768883814
1971-03-12,8.163618574203474
1971-03-15,8.094173870557325
1971-03-16,8.179980745352738
1971-03-17,8.00307650590923
1971-03-18,8.012019585923268
1971-03-19,7.9566720945224985
1971-03-22,8.032344518794606
1971-03-23,7.909226265268165
1971-03-24,7.999634039080146
1971-03-25,7.874699375941168
1971-03-26,8.091885428648924
1971-03-29,7.990488815047769
1971-03-30,7.454381981078871
1971-03-31,7.197280918806188
1971-04-01,7.190561644449263
1971-04-02,7.590566979143848
1971-04-05,7.7896916747264004
1971-04-06,7.225787410471717
1971-04-07,6.868824563741879
1971-04-08,7.124429084919663
1971-04-09,7.264659231192124
1971-04-12,7.82149162885691
1971-04-13,7.689879779382407
1971-04-14,7.463315039658867
1971-04-15,7.468976180153688
1971-04-16,7.339515484659782
1971-04-19,7.584816234667315
1971-04-20,7.4451109819925385
1971-04-21,7.366775972622676
1971-04-22,7.11979621178662
1971-04-23,7.289956566477302
1971-04-26,7.058958079104362
1971-04-27,7.145783533698648
1971-04-28,7.593758847993643
1971-04-29,7.146301983694716
1971-04-30,7.498874158579544
1971-05-03,7.5566156267237945
1971-05-04,7.267394952406574
1971-05-05,7.282440645348566
1971-05-06,7.4484214734543315
1971-05-07,7.243704285076841
1971-05-10,7.346568185464252
1971-05-11,7.733504052283362
1971-05-12,7.590461443253169
1971-05-13,7.33290029478905
1971-05-14,7.290775699387389
1971-05-17,7.292810985520196
1971-05-18,7.550841941776975
1971-05-19,7.498993679494579
1971-05-20,6.262118289093427
1971-05-21,5.9197160704440925
1971-05-24,5.867921373178017
1971-05-25,5.984831691166176
1971-05-26,5.686760769830456
1971-05-27,5.631684894267484
1971-05-28,5.6245172857812085
1971-05-31,5.377756527240768
1971-06-01,5.568900870775644
1971-06-02,5.232511300695719
1971-06-03,5.054109937757509
1971-06-04,5.1372984260824435
1971-06-07,4.998400782981914
1971-06-08,4.96712133406261
1971-06-09,4.852702787517714
1971-06-10,4.87315215946996
1971-06-11,4.850903174834678
1971-06-14,4.872279022475382
1971-06-15,5.3023896040729905
1971-06-16,5.1061975545950276
1971-06-17,5.342637998447183
1971-06-18,4.886350466148288
1971-06-21,4.6953298718898955
1971-06-22,4.723958715114973
1971-06-23,4.6972159805351055
1971-06-24,4.776993338059852
1971-06-25,4.716513960998848
1971-06-28,4.702351188172114
1971-06-29,4.685203392252154
1971-06-30,4.686671426641298
1971-07-01,4.698856222891
1971-07-02,4.67533783707732
1971-07-05,4.61806415149587
1971-07-06,4.580045335325718
1971-07-07,4.612941138935476
1971-07-08,4.648800778389175
1971-07-09,4.545388283260225
1971-07-12,4.40331787134535
1971-07-13,4.163436214418316
1971-07-14,4.412791850753939
1971-07-15,4.232151178307881
1971-07-16,4.116979205529677
1971-07-19,4.219929391606784
1971-07-20,4.024554286860774
1971-07-21,3.795430237020738
1971-07-22,3.7263891648327907
1971-07-23,3.8477765528739645
1971-07-26,3.8427204597496383
1971-07-27,4.1267092913403
1971-07-28,4.218084742394006
1971-07-29,4.039478104420483
1971-07-30,4.051469365101954
1971-08-02,3.83651435602576
1971-08-03,3.9063872846720114
1971-08-04,4.3313211551591735
1971-08-05,4.366019245487196
1971-08-06,4.50843404875377
1971-08-09,4.2384691178738265
1971-08-10,4.060156025513807
1971-08-11,4.128937706140663
1971-08-12,4.028874178377213
1971-08-13,3.9463732988865137
1971-08-16,3.764966204430267
1971-08-17,3.644005527361811
1971-08-18,3.7731180307271246
1971-08-19,3.8345015119391133
1971-08-20,3.8570353873100562
1971-08-23,3.782889879734971
1971-08-24,3.7972920446170786
1971-08-25,3.9440174405366415
1971-08-26,3.851675912767245
1971-08-27,3.8460919905880764
1971-08-30,4.077919185254309
1971-08-31,4.173230961973047
1971-09-01,4.094149336779244
1971-09-02,4.177864402095764
1971-09-03,3.963767246150338
1971-09-06,3.952610751912832
1971-09-07,4.033564607794066
1971-09-08,4.083264786163572
1971-09-09,4.165226510702382
1971-09-10,4.280296795124619
1971-09-13,4.343900307777556
1971-09-14,4.403991960313848
1971-09-15,4.432001852992255
1971-09-16,4.273249179689608
1971-09-17,4.423167956709538
1971-09-20,4.414857378139991
1971-09-21,4.513386195440574
1971-09-22,4.653428321283954
1971-09-23,4.5712902681750816
1971-09-24,4.502942730029496
1971-09-27,4.45425370914108
1971-09-28,4.641265409585037
1971-09-29,4.502397696597847
1971-09-30,4.721219729394444
1971-10-01,4.7488265031427765
1971-10-04,4.787735717691057
1971-10-05,4.927735323084206
1971-10-06,4.937348349132011
1971-10-07,5.111173923696603
1971-10-08,5.019801667542659
1971-10-11,5.256045596889869
1971-10-12,5.174115252670855
1971-10-13,5.425221073188036
1971-10-14,5.344805662286601
1971-10-15,5.29000194694334
1971-10-18,5.111743582015558
1971-10-19,4.97876208089187
1971-10-20,4.969029176144919
1971-10-21,5.003825929247397
1971-10-22,5.165908796339077
1971-10-25,5.124816286522112
1971-10-26,4.932973104169774
1971-10-27,4.992101471576308
1971-10-28,5.015711632164716
1971-10-29,5.094246953028724
1971-11-01,4.983234531262437
1971-11-02,4.8921709380211
1971-11-03,4.786007676979816
1971-11-04,4.975187165862826
1971-11-05,5.211355703290422
1971-11-08,5.108913609600085
1971-11-09,5.011767637074892
1971-11-10,5.114055325426966
1971-11-11,5.3791618451841705
1971-11-12,5.704299714556517
1971-11-15,5.5833494575380875
1971-11-16,5.5062102137185205
1971-11-17,5.553142701989233
1971-11-18,5.6094254318875905
1971-11-19,5.570732825744279
1971-11-22,5.4193800944135
1971-11-23,5.408143506429754
1971-11-24,5.734719788633673
1971-11-25,5.630836620715574
1971-11-26,5.666879623179709
1971-11-29,6.156464358069433
1971-11-30,6.041418099105265
1971-12-01,6.172433870973266
1971-12-02,6.554766784143556
1971-12-03,6.675557355279217
1971-12-06,6.916310934909109
1971-12-07,7.096971742781839
1971-12-08,7.206613476343283
1971-12-09,7.533483544221882
1971-12-10,7.684967363351587
1971-12-13,7.629618978176157
1971-12-14,7.654148359845678
1971-12-15,7.735524631041802
1971-12-16,7.622224405011032
1971-12-17,7.658026129692152
1971-12-20,7.657044462014279
1971-12-21,7.809920566161172
1971-12-22,8.377375942713702
1971-12-23,8.431432319699304
1971-12-24,8.868413643905981
1971-12-27,9.031522143180128
1971-12-28,9.069495969622883
1971-12-29,8.918058428390282
1971-12-30,8.95800834930602
1971-12-31,8.979808483642822
1972-01-03,8.755956241586897
1972-01-04,8.57825339345531
1972-01-05,8.669926184744787
1972-01-06,9.115144358478904
1972-01-07,9.076899477800081
1972-01-10,8.633295359009303
1972-01-11,8.009945597645283
1972-01-12,7.72918984445361
1972-01-13,7.89983716107091
1972-01-14,7.557838991816495
1972-01-17,7.767271101362363
1972-01-18,7.9233615050803
1972-01-19,7.883583189508103
1972-01-20,7.481139325494341
1972-01-21,7.299315965135646
1972-01-24,7.22967582095683
1972-01-25,7.30334532829358
1972-01-26,6.994953189829278
1972-01-27,7.327639472718659
1972-01-28,7.3998134372249424
1972-01-31,7.500905480519366
1972-02-01,7.650279444311586
1972-02-02,7.98224673490587
1972-02-03,8.020439578325774
1972-02-04,8.19708376476763
1972-02-07,8.000512242767403
1972-02-08,8.478751299290149
1972-02-09,8.498951352002235
1972-02-10,8.293254159091596
1972-02-11,5.886499541622583
1972-02-14,5.846088666960485
1972-02-15,5.70754359665813
1972-02-16,5.8985369497631455
1972-02-17,5.681612632560488
1972-02-18,5.670979173479115
1972-02-21,5.558509588496584
1972-02-22,6.013964823584325
1972-02-23,6.002337002953936
1972-02-24,5.823271892507098
1972-02-25,5.824034921481793
1972-02-28,5.783028767167041
1972-02-29,5.637908945786227
1972-03-01,5.820016203902543
1972-03-02,5.935117672207483
1972-03-03,5.9827453033187155
1972-03-06,5.819315588177615
1972-03-07,6.173383062456147
1972-03-08,6.239486368657627
1972-03-09,6.112849599945463
1972-03-10,6.3302886460943
1972-03-13,6.346238326434656
1972-03-14,6.541244740083925
1972-03-15,6.620057390921883
1972-03-16,7.107963466017659
1972-03-17,6.858114303423624
1972-03-20,6.7288469183811515
1972-03-21,7.414760529449601
1972-03-22,7.379143987047072
1972-03-23,7.0965038299173475
1972-03-24,7.219795593347363
1972-03-27,7.474613472715727
1972-03-28,7.435105276116935
1972-03-29,6.977425626121559
1972-03-30,6.761542409256023
1972-03-31,6.4106281359874435
1972-04-03,6.842338557047286
1972-04-04,6.471765202474161
1972-04-05,6.341358055137959
1972-04-06,6.4462597157122525
1972-04-07,6.175143534450998
1972-04-10,6.250327487440374
1972-04-11,6.101898809206925
1972-04-12,6.160394699480018
1972-04-13,6.093522831267878
1972-04-14,6.054548022115886
1972-04-17,6.264495236114976
1972-04-18,6.020982859382972
1972-04-19,6.077942220089371
1972-04-20,6.235592460006235
1972-04-21,5.975331450284805
1972-04-24,5.667740722761446
1972-04-25,5.610713415019791
1972-04-26,5.228082808347219
1972-04-27,5.267646574926561
1972-04-28,5.377474063686063
1972-05-01,5.129589099996004
1972-05-02,5.2713974804567405
1972-05-03,5.484795529662109
1972-05-04,5.545715138705703
1972-05-05,5.784257669641132
1972-05-08,5.715471352766934
1972-05-09,5.605764422238371
1972-05-10,5.575622287846782
1972-05-11,5.381658978755538
1972-05-12,5.272371995323881
1972-05-15,5.269149576496187
1972-05-16,5.288730931009599
1972-05-17,5.3638527399701275
1972-05-18,4.997552950390199
1972-05-19,5.5052932282686875
1972-05-22,5.330968951164753
1972-05-23,5.441144410624586
1972-05-24,5.485959342339832
1972-05-25,5.363299999823926
1972-05-26,5.456459951729083
1972-05-29,5.287517407864658
1972-05-30,5.277208060395711
1972-05-31,5.635107156261299
1972-06-01,5.545861709512765
1972-06-02,5.552632951178457
1972-06-05,5.352095033680163
1972-06-06,5.4670452496082715
1972-06-07,5.323423836157033
1972-06-08,5.371082486860982
1972-06-09,5.5481071168788505
1972-06-12,5.496171802251023
1972-06-13,5.594557313634428
1972-06-14,5.655136005047621
1972-06-15,5.849027875670716
1972-06-16,5.954081852494547
1972-06-19,6.207450545171886
1972-06-20,6.146113328684618
1972-06-21,5.883451475228225
1972-06-22,5.56450576651552
1972-06-23,5.279375121237885
1972-06-26,5.2215980327471145
1972-06-27,5.246384315491301
1972-06-28,5.121132245368658
1972-06-29,4.748425152335613
1972-06-30,4.638628275525452
1972-07-03,4.566143633863548
1972-07-04,4.5602436042675265
1972-07-05,4.781501251875224
1972-07-06,4.4971629234557025
1972-07-07,4.597124594612026
1972-07-10,4.682818201912431
1972-07-11,4.640517491774756
1972-07-12,4.698226975839107
1972-07-13,4.665630821588907
1972-07-14,4.748926342376539
1972-07-17,4.61030384370653
1972-07-18,4.459123100353606
1972-07-19,4.1822974791513365
1972-07-20,4.235862583557674
1972-07-21,4.149834447879929
1972-07-24,3.9350585057067384
1972-07-25,3.8091389715434247
1972-07-26,3.878462718025344
1972-07-27,3.8980104157013673
1972-07-28,3.777357205733754
1972-07-31,3.9558226677567823
1972-08-01,3.9446113288676234
1972-08-02,4.005584209328934
1972-08-03,4.022669938834587
1972-08-04,3.9834131391440084
1972-08-07,4.035409737593409
1972-08-08,4.190843729393681
1972-08-09,4.147266858928229
1972-08-10,4.249614961368361
1972-08-11,4.149818926030134
1972-08-14,4.406413447328284
1972-08-15,4.28445929580522
1972-08-16,4.610405346278529
1972-08-17,4.42182623816569
1972-08-18,4.367650684655912
1972-08-21,4.431541635151466
1972-08-22,4.612868913883874
1972-08-23,4.865248991274577
1972-08-24,5.103031892139433
1972-08-25,4.8211133158332204
1972-08-28,4.8843358324970385
1972-08-29,4.756993572721584
1972-08-30,4.91028580779291
1972-08-31,5.089730639740045
1972-09-01,5.136793974765583
1972-09-04,5.042088722085488
1972-09-05,4.857039724899424
1972-09-06,4.740057108473218
1972-09-07,4.618789037541259
1972-09-08,4.6209022192577365
1972-09-11,4.778758163583042
1972-09-12,4.792554133673796
1972-09-13,4.606133184120538
1972-09-14,4.418375793373074
1972-09-15,4.5190012838379845
1972-09-18,4.817876076313233
1972-09-19,4.829762926888117
1972-09-20,4.718254044580331
1972-09-21,4.562348087041944
1972-09-22,4.655798800069816
1972-09-25,4.903927909850556
1972-09-26,4.850456478446592
1972-09-27,4.761617269235244
1972-09-28,4.540947195179337
1972-09-29,4.549150084412166
1972-10-02,4.665646767838017
1972-10-03,4.547916355324405
1972-10-04,4.579230134650654
1972-10-05,4.6535264434064425
1972-10-06,4.741245944411787
1972-10-09,4.572384915266089
1972-10-10,4.436427719849274
1972-10-11,4.446745125737584
1972-10-12,4.5499361060989365
1972-10-13,4.884612628045771
1972-10-16,4.700851719750829
1972-10-17,4.736986813123305
1972-10-18,4.733406125509749
1972-10-19,4.6616745501987475
1972-10-20,4.84254127829264
1972-10-23,4.93114266970291
1972-10-24,5.026380272540357
1972-10-25,4.827945673410752
1972-10-26,4.768124814834515
1972-10-27,4.772707402220027
1972-10-30,4.796357644612225
1972-10-31,5.20174988991156
1972-11-01,5.145555865386405
1972-11-02,4.727391602599482
1972-11-03,4.734126494542276
1972-11-06,4.8112567671842
1972-11-07,4.816345887562193
1972-11-08,4.372552349934614
1972-11-09,4.412951647206884
1972-11-10,4.490305624915726
1972-11-13,4.3004812251483235
1972-11-14,4.201087280256974
1972-11-15,4.190411769343073
1972-11-16,4.110809189391185
1972-11-17,4.053382382969758
1972-11-20,4.092704011770999
1972-11-21,4.006584929410801
1972-11-22,3.8061239791916868
1972-11-23,3.9221973277137954
1972-11-24,3.7872968755003513
1972-11-27,3.760144417539268
1972-11-28,3.6964542293612825
1972-11-29,3.5547092922647705
1972-11-30,4.305270420242946
1972-12-01,4.221452628348405
1972-12-04,3.8715225734109833
1972-12-05,3.800778711576976
1972-12-06,3.849554154552882
1972-12-07,3.846490823477827
1972-12-08,3.920094513804149
1972-12-11,4.077705234975952
1972-12-12,4.054655243009582
1972-12-13,3.99382976900215
1972-12-14,3.876766267251607
1972-12-15,3.7029638608875866
1972-12-18,3.509001345907235
1972-12-19,3.4315349819657883
1972-12-20,3.551927582962787
1972-12-21,3.6323548672540173
1972-12-22,3.5733550731873995
1972-12-25,3.838261489138886
1972-12-26,3.7607550345246383
1972-12-27,3.9259756540956436
1972-12-28,4.1336117758023505
1972-12-29,4.195440120781199
1973-01-01,4.10016881808826
1973-01-02,4.049040847452705
1973-01-03,4.0723686089230196
1973-01-04,3.8926138187554638
1973-01-05,3.767832491928361
1973-01-08,3.638179964076759
1973-01-09,3.7029648434511864
1973-01-10,3.8508968094342664
1973-01-11,3.942823005537987
1973-01-12,4.0740753062188775
1973-01-15,3.9713503812292945
1973-01-16,3.927639228879899
1973-01-17,3.8937763027770775
1973-01-18,3.951956164345385
1973-01-19,4.245154974645896
1973-01-22,4.153371260165458
1973-01-23,4.281473199417844
1973-01-24,4.5021814208321835
1973-01-25,4.576006807561802
1973-01-26,4.518003069061476
1973-01-29,4.39113271815768
1973-01-30,4.239023172685548
1973-01-31,3.969107563530228
1973-02-01,3.9386716416797123
1973-02-02,3.9013236521741432
1973-02-05,4.013168455821623
1973-02-06,3.9347351093140173
1973-02-07,3.911657606965539
1973-02-08,3.947281150805724
1973-02-09,4.010821940891198
1973-02-12,4.108402214146396
1973-02-13,4.131448967051062
1973-02-14,3.9555741381290774
1973-02-15,4.007063647163272
1973-02-16,3.919862002737958
1973-02-19,4.083116698173943
1973-02-20,4.084343831022593
1973-02-21,4.115460760421686
1973-02-22,4.485010165522612
1973-02-23,4.59591256820469
1973-02-26,4.65146939058614
1973-02-27,3.7748906314326196
1973-02-28,3.8792403705984646
1973-03-01,3.7605177251672273
1973-03-02,3.9239348363362123
1973-03-05,3.867953951010788
1973-03-06,3.960368407714064
1973-03-07,4.153852998110887
1973-03-08,5.6011319551796594
1973-03-09,5.451319136862116
1973-03-12,5.564473619324398
1973-03-13,5.39728997712142
1973-03-14,5.314294331211157
1973-03-15,5.622764190090129
1973-03-16,5.54280439070507
1973-03-19,5.282347830957799
1973-03-20,3.841591505391215
1973-03-21,4.004979909895152
1973-03-22,4.0276656687778996
1973-03-23,3.9159172347137563
1973-03-26,3.931132281971625
1973-03-27,3.841061344151575
1973-03-28,4.053719988574828
1973-03-29,4.182924018696561
1973-03-30,4.180045092778833
1973-04-02,4.364304985570527
1973-04-03,4.52665112629653
1973-04-04,4.4273643126824345
1973-04-05,4.035438798160298
1973-04-06,4.142646405220826
1973-04-09,4.026476927154901
1973-04-10,4.006916199846129
1973-04-11,4.030777769337965
1973-04-12,4.107175706967941
1973-04-13,4.058063253006985
1973-04-16,4.091873831104389
1973-04-17,4.256316663179222
1973-04-18,3.98910698753616
1973-04-19,3.8051268738419375
1973-04-20,3.658584912390795
1973-04-23,3.594344629838158
1973-04-24,3.687078674743282
1973-04-25,3.815006111181564
1973-04-26,3.7893630209327025
1973-04-27,3.764297664512919
1973-04-30,3.9412682668526102
1973-05-01,3.9669568915566606
1973-05-02,3.916041736158184
1973-05-03,4.033593599336056
1973-05-04,4.137617716077395
1973-05-07,4.190488238962725
1973-05-08,4.10954772864293
1973-05-09,3.976749723029093
1973-05-10,3.8592390180080547
1973-05-11,3.7519226897371603
1973-05-14,3.63780973044458
1973-05-15,3.574176823513052
1973-05-16,3.572018728375585
1973-05-17,3.5836067816044985
1973-05-18,3.4509875023752006
1973-05-21,3.4791881956147264
1973-05-22,3.489000850190565
1973-05-23,3.47601669406785
1973-05-24,3.406696673516684
1973-05-25,3.283206857136077
1973-05-28,3.3457374150577777
1973-05-29,3.354619893311139
1973-05-30,3.3935714437463904
1973-05-31,3.3456954221947828
1973-06-01,3.286005338953806
1973-06-04,3.399058335155676
1973-06-05,3.7132799572710513
1973-06-06,3.6762176280146344
1973-06-07,3.694142450836561
1973-06-08,3.6832616319554585
1973-06-11,3.5825149704201755
1973-06-12,3.5290531679456354
1973-06-13,3.77226987889405
1973-06-14,3.683351407051423
1973-06-15,3.6916532521288343
1973-06-18,3.6124047633035885
1973-06-19,3.604771074947919
1973-06-20,3.520324123180659
1973-06-21,3.4607721077519202
1973-06-22,3.2982326484392503
1973-06-25,3.3087321623545285
1973-06-26,3.269408907778884
1973-06-27,3.325553524341477
1973-06-28,3.318839836349678
1973-06-29,3.2387430015131637
1973-07-02,3.135890593571875
1973-07-03,3.135719483028851
1973-07-04,3.2755181192010987
1973-07-05,3.214407314553392
1973-07-06,3.025000165278209
1973-07-09,3.0458275873122016
1973-07-10,3.1690086395805257
1973-07-11,3.2263442739248243
1973-07-12,3.09852365559186
1973-07-13,3.111125424853232
1973-07-16,3.198938726922745
