Date,Stock_Price
1970-07-20,1.2182913047176764
1970-07-21,1.2262120141660293
1970-07-22,1.2206260694227826
1970-07-23,1.2236106502164676
1970-07-24,1.2570537893499445
1970-07-27,1.2691420976469359
1970-07-28,1.2432251480107825
1970-07-29,1.1909094479790225
1970-07-30,1.2151477647221165
1970-07-31,1.1915953740925789
1970-08-03,1.1771275147402107
1970-08-04,1.2165211071954394
1970-08-05,1.2109754327979558
1970-08-06,1.1898519169212591
1970-08-07,1.173057693112986
1970-08-10,1.1615226294755405
1970-08-11,1.1940518026236056
1970-08-12,1.2077236894612857
1970-08-13,1.215589260969403
1970-08-14,1.2047281686530553
1970-08-17,1.1646872849354866
1970-08-18,1.1764064821194373
1970-08-19,1.1927206640038273
1970-08-20,1.1535398402758799
1970-08-21,1.1615098910879584
1970-08-24,1.1676769593887535
1970-08-25,1.157055844836072
1970-08-26,1.1510757934834512
1970-08-27,1.1368211536631223
1970-08-28,1.1671294530853624
1970-08-31,1.1861109658166784
1970-09-01,1.1676203619412946
1970-09-02,1.2102938618823063
1970-09-03,1.2310707991186198
1970-09-04,1.2132969546103267
1970-09-07,1.2190640657097778
1970-09-08,1.2103532675537352
1970-09-09,1.2036907847891964
1970-09-10,1.1894812733868467
1970-09-11,1.1823697555123502
1970-09-14,1.1646607362216426
1970-09-15,1.132293782832986
1970-09-16,1.1421222713228532
1970-09-17,1.1169577850636274
1970-09-18,1.0954949015581643
1970-09-21,1.1037598937113786
1970-09-22,1.1197002069338478
1970-09-23,1.1237621176779058
1970-09-24,1.1183621089375773
1970-09-25,1.1230522581830253
1970-09-28,1.1100704190674986
1970-09-29,1.1092788491972063
1970-09-30,1.1149149151621442
1970-10-01,1.094957763411139
1970-10-02,1.0935701808789327
1970-10-05,1.0644239119844303
1970-10-06,1.0653526709575918
1970-10-07,1.040651334451525
1970-10-08,1.0277196733288718
1970-10-09,1.0082843213244574
1970-10-12,1.0093776942170096
1970-10-13,1.00598989762251
1970-10-14,0.9698915727773314
1970-10-15,0.9938776312466222
1970-10-16,0.9974007008475417
1970-10-19,1.0005283254691815
1970-10-20,1.0184153284945567
1970-10-21,0.9852024333218441
1970-10-22,0.9736972041256629
1970-10-23,0.9760981065505359
1970-10-26,0.9530266779433507
1970-10-27,0.945189168366035
1970-10-28,0.942308785235573
1970-10-29,0.9465666786715361
1970-10-30,0.9283122095552462
1970-11-02,0.9284155167003644
1970-11-03,0.9360892850982905
1970-11-04,0.9065208442561994
1970-11-05,0.9012144165466939
1970-11-06,0.8994596591170823
1970-11-09,0.8843133260732002
1970-11-10,0.8958693878824223
1970-11-11,0.9198349178280175
1970-11-12,0.9091153613098747
1970-11-13,0.8943636735648658
1970-11-16,0.8842643507657628
1970-11-17,0.8914858231775339
1970-11-18,0.8933271350409723
1970-11-19,0.8754255515945832
1970-11-20,0.8676706683446268
1970-11-23,0.8708562218178031
1970-11-24,0.8543309941702447
1970-11-25,0.8324762800099857
1970-11-26,0.8115430319737199
1970-11-27,0.8141149011057397
1970-11-30,0.8088839552030036
1970-12-01,0.7965884493862123
1970-12-02,0.7891228583477834
1970-12-03,0.7806505194057576
1970-12-04,0.7847289203621783
1970-12-07,0.7797566439984381
1970-12-08,0.7729719170922594
1970-12-09,0.7803955058692338
1970-12-10,0.7869703044985296
1970-12-11,0.7775341467487258
1970-12-14,0.7885731385817578
1970-12-15,0.7789390688087074
1970-12-16,0.7948699382350031
1970-12-17,0.808959398113665
1970-12-18,0.7984927892171861
1970-12-21,0.776439714229603
1970-12-22,0.7690618189374205
1970-12-23,0.74975923652317
1970-12-24,0.7612584118181569
1970-12-25,0.7783989306401228
1970-12-28,0.7962873951249773
1970-12-29,0.7834154021291674
1970-12-30,0.7790327529227478
1970-12-31,0.7846892240982377
1971-01-01,0.7901885600160204
1971-01-04,0.7957105668377792
1971-01-05,0.8117146852842022
1971-01-06,0.8140967611059088
1971-01-07,0.8102589142773714
1971-01-08,0.7958380869740657
1971-01-11,0.7979270885782409
1971-01-12,0.7754594852031303
1971-01-13,0.7620073493921943
1971-01-14,0.7347130882997931
1971-01-15,0.7476294445999634
1971-01-18,0.7411048879817942
1971-01-19,0.7286045616812185
1971-01-20,0.7315366089323841
1971-01-21,0.752194750642334
1971-01-22,0.7675676894019746
1971-01-25,0.7774733066436464
1971-01-26,0.7711884311327032
1971-01-27,0.7977006729134715
1971-01-28,0.7956361086306147
1971-01-29,0.8092985216885805
1971-02-01,0.8214873159098308
1971-02-02,0.8085074763593726
1971-02-03,0.8129145132822237
1971-02-04,0.8130241533343474
1971-02-05,0.80511252932418
1971-02-08,0.7851170349121226
1971-02-09,0.8015183327534564
1971-02-10,0.8036362818702739
1971-02-11,0.8141296682159128
1971-02-12,0.81988862046034
1971-02-15,0.8115353531798993
1971-02-16,0.8089833445658636
1971-02-17,0.8046168567515147
1971-02-18,0.8027799077784726
1971-02-19,0.808628266111725
1971-02-22,0.8137017316536789
1971-02-23,0.8587590003403475
1971-02-24,0.8617232750502856
1971-02-25,0.8805475975399081
1971-02-26,0.8692190136519379
1971-03-01,0.8678119965087738
1971-03-02,0.8347503465966025
1971-03-03,0.8366444253203682
1971-03-04,0.8369469675373263
1971-03-05,0.8419383673021628
1971-03-08,0.8406336133193948
1971-03-09,0.8275924810031603
1971-03-10,0.8415156868722766
1971-03-11,0.8295804468553901
1971-03-12,0.8330739776617067
1971-03-15,0.805242065971446
1971-03-16,0.8221387689181584
1971-03-17,0.8330758718285298
1971-03-18,0.8601343486183196
1971-03-19,0.854162522575698
1971-03-22,0.8742435261284286
1971-03-23,0.8785649181008837
1971-03-24,0.920173380686214
1971-03-25,0.9346978866240241
1971-03-26,0.9133589520472114
1971-03-29,0.9150623326984296
1971-03-30,0.9213196553991478
1971-03-31,0.9022607148081739
1971-04-01,0.8896399176431615
1971-04-02,0.878866563763438
1971-04-05,0.8603507365569203
1971-04-06,0.8737442418803685
1971-04-07,0.9000955028251973
1971-04-08,0.8686545681798049
1971-04-09,0.8491356776835514
1971-04-12,0.8329927193545776
1971-04-13,0.8245000987053368
1971-04-14,0.8274066342870894
1971-04-15,0.8231780191041821
1971-04-16,0.8117182374899404
1971-04-19,0.7917680614822427
1971-04-20,0.8306185362345805
1971-04-21,0.8533844620435964
1971-04-22,0.8577796565166188
1971-04-23,0.8566823160332047
1971-04-26,0.8540365763258985
1971-04-27,0.8480545973775448
1971-04-28,0.8315942025812615
1971-04-29,0.8596682328569455
1971-04-30,0.8615789159593453
1971-05-03,0.860920200131302
1971-05-04,0.8666738007251886
1971-05-05,0.8714511787954319
1971-05-06,0.8856946901344661
1971-05-07,0.8822660342447677
1971-05-10,0.8841611975624615
1971-05-11,0.8709237053381379
1971-05-12,0.8852342855615483
1971-05-13,0.8893463916978944
1971-05-14,0.896770719006006
1971-05-17,0.8931838662342698
1971-05-18,0.8627040010340769
1971-05-19,0.8450825427570379
1971-05-20,0.8404539851728471
1971-05-21,0.85847225132669
1971-05-24,0.842748163353469
1971-05-25,0.8257517023208187
1971-05-26,0.8148975113542594
1971-05-27,0.7911002439380135
1971-05-28,0.7985688837767991
1971-05-31,0.8038681682863523
1971-06-01,0.8119251337660616
1971-06-02,0.8307183637087366
1971-06-03,0.8392917246644879
1971-06-04,0.8202590029871717
1971-06-07,0.8190857931491412
1971-06-08,0.8166641889430227
1971-06-09,0.8079878672315415
1971-06-10,0.7857854831568335
1971-06-11,0.7791611755349296
1971-06-14,0.7752842377360338
1971-06-15,0.7760100796006545
1971-06-16,0.7836321513216808
1971-06-17,0.8057505449503406
1971-06-18,0.793555558984279
1971-06-21,0.7935605422439023
1971-06-22,0.7878704657585549
1971-06-23,0.769148032733016
1971-06-24,0.7476098995585138
1971-06-25,0.7289088527699263
1971-06-28,0.7292967503158992
1971-06-29,0.7072446843913059
1971-06-30,0.7199245385152857
1971-07-01,0.7127279924377162
1971-07-02,0.7153057685115458
1971-07-05,0.6974601442139657
1971-07-06,0.7143330417096984
1971-07-07,0.7232676435770775
1971-07-08,0.7290099185914711
1971-07-09,0.7463818836535366
1971-07-12,0.7511873577878706
1971-07-13,0.7529674779036504
1971-07-14,0.7628847813434676
1971-07-15,0.7415792674723439
1971-07-16,0.7427768052654321
1971-07-19,0.7600244229210569
1971-07-20,0.760718124349615
1971-07-21,0.7875504607736824
1971-07-22,0.7988760419607137
1971-07-23,0.8157832583041321
1971-07-26,0.8039819396542336
1971-07-27,0.8159005806268835
1971-07-28,0.8134314671667298
1971-07-29,0.8113168377380288
1971-07-30,0.800475239124679
1971-08-02,0.8076984567646774
1971-08-03,0.7944814837109123
1971-08-04,0.7937253056328862
1971-08-05,0.7874257524372946
1971-08-06,0.8202442066773669
1971-08-09,0.8434076527875147
1971-08-10,0.8539565164615797
1971-08-11,0.8692155417881222
1971-08-12,0.8619956231651499
1971-08-13,0.8741891707799893
1971-08-16,0.8707788694643344
1971-08-17,0.8812302343735845
1971-08-18,0.886368491391782
1971-08-19,0.860665862267279
1971-08-20,0.878707217430122
1971-08-23,0.8814793789931114
1971-08-24,0.8910904243399349
1971-08-25,0.8803617118103074
1971-08-26,0.8834644730206547
1971-08-27,0.8934715528939582
1971-08-30,0.890788744856166
1971-08-31,0.8779059050131698
1971-09-01,0.8819141033862999
1971-09-02,0.8938584342718395
1971-09-03,0.9061089299235471
1971-09-06,0.9010498239168482
1971-09-07,0.8958970961131025
1971-09-08,0.8902568502973628
1971-09-09,0.8857038203136699
1971-09-10,0.8905362399027089
1971-09-13,0.9017673375485016
1971-09-14,0.9237301206212682
1971-09-15,0.9473735197327544
1971-09-16,0.9558546002137024
1971-09-17,1.000018686433095
1971-09-20,0.9621842479031489
1971-09-21,0.9798571487672804
1971-09-22,0.9901003738304517
1971-09-23,1.0037614046537098
1971-09-24,1.0135375417574553
1971-09-27,0.9869698079389012
1971-09-28,0.9819217186044376
1971-09-29,0.9699430649752723
1971-09-30,0.9664456404222816
1971-10-01,0.9384817571947176
1971-10-04,0.9431691996330137
1971-10-05,0.9563685354780391
1971-10-06,0.9717053875015831
1971-10-07,0.9763711735795696
1971-10-08,0.9885161551003351
1971-10-11,0.9835889027188276
1971-10-12,0.9759497916953018
1971-10-13,0.9870465589505809
1971-10-14,0.9856450948732125
1971-10-15,0.9951411957238487
1971-10-18,1.0100484836780963
1971-10-19,1.0346256877764664
1971-10-20,1.0425101585762462
1971-10-21,1.0415825493700355
1971-10-22,1.0433238822442248
1971-10-25,1.0200108888416999
1971-10-26,0.9939101792575482
1971-10-27,0.9921879858026703
1971-10-28,0.9798030576736799
1971-10-29,0.969597332804772
1971-11-01,0.9348127646825042
1971-11-02,0.8983028723471386
1971-11-03,0.9099240491640938
1971-11-04,0.9060572404509247
1971-11-05,0.9073074450334474
1971-11-08,0.9120696132454043
1971-11-09,0.938142943180705
1971-11-10,0.9307285256065079
1971-11-11,0.9366414010325453
1971-11-12,0.9480322988283103
1971-11-15,0.9532836091789713
1971-11-16,0.9580252056766742
1971-11-17,0.9455761371157777
1971-11-18,0.928816480061228
1971-11-19,0.9543856468628876
1971-11-22,0.959872841345991
1971-11-23,0.9438795050873939
1971-11-24,0.9501484429185098
1971-11-25,0.9493746628968638
1971-11-26,0.9581194767511032
1971-11-29,0.9277533587161165
1971-11-30,0.8976018911701503
1971-12-01,0.9019517271308802
1971-12-02,0.9262751513753446
1971-12-03,0.9315809291874341
1971-12-06,0.9551801778264458
1971-12-07,0.9357237761450343
1971-12-08,0.9191602417974741
1971-12-09,0.9165760954054906
1971-12-10,0.8994552878344153
1971-12-13,0.8982127691188195
1971-12-14,0.9000683881137205
1971-12-15,0.8955769164717674
1971-12-16,0.8892350345612001
1971-12-17,0.8932350892078721
1971-12-20,0.8757194188158217
1971-12-21,0.8894456694515613
1971-12-22,0.8994936195529224
1971-12-23,0.9169989025883052
1971-12-24,0.9454563581828123
1971-12-27,0.9588872442830488
1971-12-28,0.9508771093749325
1971-12-29,0.9427792269907052
1971-12-30,0.9495450034311392
1971-12-31,0.9320105680010479
1972-01-03,0.9230269352073754
1972-01-04,0.9307417326522157
1972-01-05,0.9409036773404728
1972-01-06,0.9466829765065476
1972-01-07,0.9421567443173303
1972-01-10,0.9424319657814324
1972-01-11,0.9618531848029857
1972-01-12,0.9467447244718167
1972-01-13,0.9391221792654525
1972-01-14,0.9404655480031577
1972-01-17,0.9083985424558101
1972-01-18,0.8804725288487864
1972-01-19,0.8898387096994959
1972-01-20,0.8863204070873709
1972-01-21,0.8928423416751712
1972-01-24,0.8973191663714275
1972-01-25,0.934981278289632
1972-01-26,0.9546628062417252
1972-01-27,0.9660434581778281
1972-01-28,0.9472052666759423
1972-01-31,0.9389753472229411
1972-02-01,0.9392956515830275
1972-02-02,0.9640796883535744
1972-02-03,0.9609684227472252
1972-02-04,0.9779300192302386
1972-02-07,0.9629432673010103
1972-02-08,0.9312178852083183
1972-02-09,0.9393041801487924
1972-02-10,0.922021963557868
1972-02-11,0.9274887788899895
1972-02-14,0.9172682527634449
1972-02-15,0.8826737031063736
1972-02-16,0.8840800435892928
1972-02-17,0.8818992987025959
1972-02-18,0.8699922811694478
1972-02-21,0.8693880736013962
1972-02-22,0.8519179961376891
1972-02-23,0.842827825483806
1972-02-24,0.8382148645680825
1972-02-25,0.8542540649608616
1972-02-28,0.8563499459583339
1972-02-29,0.8818055125517232
1972-03-01,0.8989626930449373
1972-03-02,0.9045426041985686
1972-03-03,0.8886247968804065
1972-03-06,0.8785760889814312
1972-03-07,0.8486788347094918
1972-03-08,0.8564445724450567
1972-03-09,0.8685566088921765
1972-03-10,0.8589740359529459
1972-03-13,0.8621116019845895
1972-03-14,0.8859250492742677
1972-03-15,0.8721713223958246
1972-03-16,0.8485381386251692
1972-03-17,0.8451813651943576
1972-03-20,0.8350511717330059
1972-03-21,0.8543864598901928
1972-03-22,0.8441796975075125
1972-03-23,0.8426703149679066
1972-03-24,0.8613143463148598
1972-03-27,0.8878708752194977
1972-03-28,0.9123285659396514
1972-03-29,0.8909717181179071
1972-03-30,0.8918133961438505
1972-03-31,0.9007735914669707
1972-04-03,0.9021021875701183
1972-04-04,0.9133095181697686
1972-04-05,0.9363204726283508
1972-04-06,0.9177538935578688
1972-04-07,0.9046169322417659
1972-04-10,0.8936280069556023
1972-04-11,0.9051934412910133
1972-04-12,0.90918663401574
1972-04-13,0.8919788610070376
1972-04-14,0.8992796912738965
1972-04-17,0.8974785131289451
1972-04-18,0.8828413730821297
1972-04-19,0.8924588066536615
1972-04-20,0.8873938692085228
1972-04-21,0.9125708993040944
1972-04-24,0.916283545142595
1972-04-25,0.9146168168121223
1972-04-26,0.9332053641595578
1972-04-27,0.9542925917668669
1972-04-28,0.940890989856973
1972-05-01,0.9539320586802805
1972-05-02,0.9782805774566973
1972-05-03,1.0096198343900826
1972-05-04,0.9969638369965691
1972-05-05,0.965603483889454
1972-05-08,0.9802156755161472
1972-05-09,1.0045018951840288
1972-05-10,1.0412287627471706
1972-05-11,1.0377839759512215
1972-05-12,1.0412358167566431
1972-05-15,1.03303006939155
1972-05-16,1.0397407938022156
1972-05-17,1.0342750496573614
1972-05-18,1.046417055273222
1972-05-19,1.0541590521497317
1972-05-22,1.04178965087901
1972-05-23,1.039467109806551
1972-05-24,1.01513457643168
1972-05-25,1.006411887122013
1972-05-26,1.0330810376204504
1972-05-29,1.0222978875969062
1972-05-30,1.0640177523595225
1972-05-31,1.0623333080335795
1972-06-01,1.0470000076328652
1972-06-02,1.0979673503622978
1972-06-05,1.1251942477117998
1972-06-06,1.124620803369518
1972-06-07,1.1022032618143223
1972-06-08,1.1171503863407821
1972-06-09,1.128810484080711
1972-06-12,1.101749066027965
1972-06-13,1.094992545734397
1972-06-14,1.060414752883943
1972-06-15,1.033134592066573
1972-06-16,0.9961282181353165
1972-06-19,1.0032774238465454
1972-06-20,1.01788509269394
1972-06-21,1.0175078365041172
1972-06-22,1.011107014644649
1972-06-23,1.033596659280096
1972-06-26,1.0026728568271273
1972-06-27,1.011087860348052
1972-06-28,0.9810678698055058
1972-06-29,0.9949965327555585
1972-06-30,0.9921890269042835
1972-07-03,0.9826390629300731
1972-07-04,0.9825690277875022
1972-07-05,0.9533036700720944
1972-07-06,0.9569609738777494
1972-07-07,0.9579319102367515
1972-07-10,0.9843631552341828
1972-07-11,1.0114023325278634
1972-07-12,1.0280322505088284
1972-07-13,1.017366168066761
1972-07-14,0.9811087397585185
1972-07-17,1.0306974947278889
1972-07-18,1.0491040076320786
1972-07-19,1.0900618611281137
1972-07-20,1.1154066604164896
1972-07-21,1.0940669287441513
1972-07-24,1.0409272350071617
1972-07-25,1.0320147042716799
1972-07-26,1.028622616261129
1972-07-27,1.0728782210389507
1972-07-28,1.08588499743288
1972-07-31,1.0700162065239098
1972-08-01,1.0709802815131837
1972-08-02,1.0524349602764311
1972-08-03,1.0724195773273446
1972-08-04,1.0633257565083403
1972-08-07,1.0372486616596808
1972-08-08,1.034146174371903
1972-08-09,1.0764624942278496
1972-08-10,1.0731817408286513
1972-08-11,1.0770303610385745
1972-08-14,1.0850675627945574
1972-08-15,1.088600936965123
1972-08-16,1.063376888021773
1972-08-17,1.0413645152991997
1972-08-18,1.0292066829481619
1972-08-21,1.0358371795739463
1972-08-22,1.0061468680577654
1972-08-23,1.0001534986346772
1972-08-24,1.0349678048440403
1972-08-25,1.045572021670193
1972-08-28,1.0386492101056506
1972-08-29,0.9998491672514137
1972-08-30,1.0570591033995502
1972-08-31,1.0431648039962405
1972-09-01,1.0412315882327188
1972-09-04,1.0118170150481602
1972-09-05,1.021433590421816
1972-09-06,1.0407977107879183
1972-09-07,1.0698795177701985
1972-09-08,1.053258588669062
1972-09-11,1.048475982069455
1972-09-12,1.0399234823800783
1972-09-13,1.0281199298650812
1972-09-14,1.0177066223994127
1972-09-15,1.0185501392411926
1972-09-18,1.022568677391509
1972-09-19,1.0121691129788515
1972-09-20,1.0217034652829426
1972-09-21,1.0720853032937883
1972-09-22,1.069914202506445
1972-09-25,1.0469179439609941
1972-09-26,1.0275991120051702
1972-09-27,1.029260660566945
1972-09-28,1.021401001757211
1972-09-29,1.0206041334347495
1972-10-02,1.0476669493577053
1972-10-03,1.0767343913629126
1972-10-04,1.081027080566614
1972-10-05,1.11126308566844
1972-10-06,1.1509757877153763
1972-10-09,1.1676200216129822
1972-10-10,1.181999036387998
1972-10-11,1.1787768440125415
1972-10-12,1.1595427606872244
1972-10-13,1.159127819305574
1972-10-16,1.150057681275902
1972-10-17,1.1998284627837315
1972-10-18,1.2088086969189151
1972-10-19,1.2144933793634332
1972-10-20,1.200903377801438
1972-10-23,1.2527304602490503
1972-10-24,1.231390214748573
1972-10-25,1.2371491312005014
1972-10-26,1.2477376170445944
1972-10-27,1.2706520788835065
1972-10-30,1.2616024234644252
1972-10-31,1.2581925615209812
1972-11-01,1.2760761744626172
1972-11-02,1.2763831413897557
1972-11-03,1.2883035866886008
1972-11-06,1.2390324088470657
1972-11-07,1.213725016528189
1972-11-08,1.2280929159210563
1972-11-09,1.2273895774683878
1972-11-10,1.2501126427509939
1972-11-13,1.244900752263193
1972-11-14,1.2602767425200572
1972-11-15,1.2787448852777417
1972-11-16,1.2784968945638586
1972-11-17,1.293853982946982
1972-11-20,1.2789142632658714
1972-11-21,1.2798271166026391
1972-11-22,1.290804140262371
1972-11-23,1.278429882786198
1972-11-24,1.2296184154278331
1972-11-27,1.238633694101768
1972-11-28,1.2622066273698527
1972-11-29,1.2753187062027682
1972-11-30,1.3268680896577352
1972-12-01,1.3303665928601218
1972-12-04,1.3268874482907362
1972-12-05,1.3263801438491551
1972-12-06,1.2853707760728137
1972-12-07,1.2742610560556518
1972-12-08,1.2385074333877433
1972-12-11,1.2394185149943393
1972-12-12,1.2267507744304702
1972-12-13,1.2017896309343876
1972-12-14,1.2171836587602132
1972-12-15,1.2219109287443972
1972-12-18,1.2113107242842023
1972-12-19,1.2292782725150155
1972-12-20,1.1787918489990192
1972-12-21,1.1479656525776416
1972-12-22,1.1234643620650073
1972-12-25,1.1183359504639367
1972-12-26,1.1254602473252264
1972-12-27,1.1149259580746602
1972-12-28,1.1470650059796261
1972-12-29,1.135577281914947
1973-01-01,1.123456687010202
1973-01-02,1.1286928445683546
1973-01-03,1.138688722273385
1973-01-04,1.1327056922102878
1973-01-05,1.1060611741002477
1973-01-08,1.1227246609118708
1973-01-09,1.110176373815565
1973-01-10,1.0993927397826246
1973-01-11,1.1125444297605191
1973-01-12,1.1496799264293527
1973-01-15,1.1781625087571521
1973-01-16,1.1714936953356287
1973-01-17,1.1687698661056667
1973-01-18,1.1393336396274323
1973-01-19,1.1499412859341824
1973-01-22,1.1398241249084045
1973-01-23,1.1410622318904997
1973-01-24,1.1094506803101885
1973-01-25,1.1161804756422624
1973-01-26,1.1037332767130987
1973-01-29,1.0898487692058383
1973-01-30,1.0972684638379204
1973-01-31,1.132311528020764
1973-02-01,1.134169877601649
1973-02-02,1.0905504557701888
1973-02-05,1.0657533220275714
1973-02-06,1.0553046594892237
1973-02-07,1.0341268026389687
1973-02-08,1.0268586521160292
1973-02-09,1.0128363490113332
1973-02-12,0.981986365978686
1973-02-13,0.9676425490933537
1973-02-14,0.9820496650452167
1973-02-15,0.9601272937777537
1973-02-16,0.951814266945089
1973-02-19,0.9357174643650267
1973-02-20,0.9218140243413361
1973-02-21,0.9365944503287226
1973-02-22,0.9518531628663046
1973-02-23,0.9661511190539144
1973-02-26,0.983317318298789
1973-02-27,1.0063947462313734
1973-02-28,0.9984225899937195
1973-03-01,1.0024309180637858
1973-03-02,0.9900538096152011
1973-03-05,0.9982686128779821
1973-03-06,0.9655026420502483
1973-03-07,0.9674025690486479
1973-03-08,0.9454919522135447
1973-03-09,0.948657978225753
1973-03-12,0.9431092323559921
1973-03-13,0.950717380266286
1973-03-14,0.9532315465298736
1973-03-15,0.9668953836934943
1973-03-16,0.9484454444228524
1973-03-19,0.9349236797234504
1973-03-20,0.9688075672498487
1973-03-21,0.9421352226487153
1973-03-22,0.9698334692357006
1973-03-23,0.9936897259164651
1973-03-26,0.9795980485512475
1973-03-27,0.9461112169913053
1973-03-28,0.953535546097056
1973-03-29,0.9871730575366636
1973-03-30,0.9862115389478409
1973-04-02,1.0181309550106596
1973-04-03,1.0040920452472626
1973-04-04,1.0197564489218178
1973-04-05,1.0190540582521723
1973-04-06,1.0098882444298671
1973-04-09,0.9967127216996707
1973-04-10,1.0024712466981274
1973-04-11,1.0273863858882881
1973-04-12,1.0084266059341587
1973-04-13,1.0269411985513006
1973-04-16,1.0370542580732782
1973-04-17,1.032713697670116
1973-04-18,0.994488190471564
1973-04-19,1.0024062518722554
1973-04-20,0.9838724817865669
1973-04-23,0.9536279821575996
1973-04-24,0.9524335262136147
1973-04-25,0.9280743568887535
1973-04-26,0.9022916240067453
1973-04-27,0.9108989223871872
1973-04-30,0.9077927546055341
1973-05-01,0.8988527731112481
1973-05-02,0.9149485471027216
1973-05-03,0.9185404870504911
1973-05-04,0.9193385201593993
1973-05-07,0.9058910274334749
1973-05-08,0.9348882788305293
1973-05-09,0.9585328393786645
1973-05-10,0.9558367110499811
1973-05-11,0.95481138750586
1973-05-14,0.9832371553672886
1973-05-15,0.9689203600828356
1973-05-16,0.9718402064229159
1973-05-17,0.9637880559146413
1973-05-18,0.9312536687797598
